EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,15,9,6,1,1,,,,,,,
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2004,National,Canada,,,Overall,Part-Time,58,28,30,1,,1,2,2,,2,1,1
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Professionals,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,3,1,2,,,,,,,,,
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,42,16,26,1,,1,1,1,,1,,1
Jazz Aviation L.P.,2004,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,10,10,,,,,1,1,,1,1,
Jazz Aviation L.P.,2004,Provincial,Ontario,,,Overall,Full-Time,51,38,13,,,,,,,4,4,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,10,10,,,,,,,,1,1,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,5,4,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,16,15,1,,,,,,,2,2,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,9,3,6,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,4,3,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2004,Provincial,Ontario,,,Overall,Part-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2004,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2004,Provincial,Québec,,,Overall,Full-Time,10,6,4,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,,,Overall,Part-Time,4,3,1,,,,,,,1,,1
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2004,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,,,Overall,Full-Time,45,23,22,1,,1,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,6,2,4,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,2,1,1,,1,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,13,12,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,10,2,8,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,7,2,5,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,,,Overall,Part-Time,4,1,3,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,,,Overall,Full-Time,35,18,17,1,,1,3,1,2,1,1,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,28,13,15,1,,1,3,1,2,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,,,Overall,Part-Time,29,16,13,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,24,11,13,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,,,Overall,Full-Time,26,15,11,2,1,1,4,4,,1,1,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,1,1,,1,1,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,1,1,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,13,4,9,1,,1,2,2,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,1,1,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,,,Overall,Part-Time,13,6,7,,,,2,2,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Professionals,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,9,4,5,,,,1,1,,,,
Jazz Aviation L.P.,2004,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,1,1,,,,
CHC Helicopter Group of Companies,2004,National,Canada,,,Overall,Full-Time,39,19,20,,,,2,1,1,1,1,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Senior Managers,Full-Time,6,5,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Professionals,Full-Time,12,6,6,,,,1,,1,1,1,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,8,1,7,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Clerical Personnel,Full-Time,4,2,2,,,,1,1,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,,,Overall,Part-Time,7,4,3,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,,,Overall,Full-Time,11,7,4,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Professionals,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,4,1,3,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,,,Overall,Part-Time,4,2,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,27,11,16,,,,2,1,1,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,11,5,6,,,,1,,1,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,4,,4,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,2,1,1,,,,1,1,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2004,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,,,Overall,Full-Time,29,18,11,,,,,,,2,,2
Persona Communications Corp.,2004,National,Canada,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,9,9,,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Clerical Personnel,Full-Time,14,6,8,,,,,,,2,,2
Persona Communications Corp.,2004,National,Canada,,,Overall,Part-Time,15,5,10,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,,1,,,,,,,,,
Persona Communications Corp.,2004,National,Canada,0,,Clerical Personnel,Part-Time,13,4,9,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,,,Overall,Full-Time,11,7,4,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Clerical Personnel,Full-Time,4,3,1,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,,,Overall,Part-Time,9,4,5,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2004,Provincial,Ontario,0,,Clerical Personnel,Part-Time,8,3,5,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,,,Overall,Full-Time,41,17,24,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Professionals,Full-Time,5,3,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Supervisors,Full-Time,4,1,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,7,5,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,National,Canada,0,,Clerical Personnel,Full-Time,18,5,13,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,39,17,22,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,5,3,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,4,1,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,7,5,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2004,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,18,5,13,,,,,,,,,
Standard Aero Limited,2004,National,Canada,,,Overall,Full-Time,37,29,8,,,,,,,3,3,
Standard Aero Limited,2004,National,Canada,0,,Senior Managers,Full-Time,4,3,1,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2004,National,Canada,0,,Professionals,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,13,12,1,,,,,,,2,2,
Standard Aero Limited,2004,National,Canada,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2004,National,Canada,0,,Other Manual Workers,Full-Time,5,5,,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,,,Overall,Full-Time,37,29,8,,,,,,,3,3,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Senior Managers,Full-Time,4,3,1,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Professionals,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,13,12,1,,,,,,,2,2,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2004,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,5,5,,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,,,Overall,Full-Time,54,29,25,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,17,17,,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Labrador Airways Limited (INACTIVE),2004,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,25,3,22,,,,,,,,,
