Provincial Aerospace Ltd.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,9,9,,,,,1,1,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,245,140,105,42,18,24,7,3,4,13,9,4
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Senior Managers,Full-Time,4,4,,1,1,,,,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,13,7,6,1,1,,,,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Professionals,Full-Time,11,3,8,,,,,,,1,,1
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,41,35,6,7,5,2,,,,3,2,1
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,5,,5,1,,1,,,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,38,37,1,3,3,,1,1,,3,3,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,20,11,9,,,,,,,1,1,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,74,9,65,25,4,21,4,,4,2,1,1
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,18,18,,3,3,,,,,2,2,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,19,15,4,1,1,,2,2,,1,,1
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,4,,4,3,,3,,,,,,
Provincial Aerospace Ltd.,2017,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,4,,4,3,,3,,,,,,
Jazz Aviation L.P.,2017,National,Canada,,,Overall,Full-Time,858,591,267,24,15,9,13,8,5,199,129,70
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,450,421,29,14,12,2,3,3,,78,72,6
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,6,4,2,,,,,,,1,1,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,1,,1
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,8,8,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,92,83,9,4,3,1,3,3,,36,32,4
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,27,17,10,,,,,,,8,6,2
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,259,47,212,6,,6,7,2,5,73,16,57
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,9,9,,,,,,,,2,2,
Jazz Aviation L.P.,2017,National,Canada,,,Overall,Part-Time,222,65,157,10,1,9,6,1,5,45,18,27
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Professionals,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,196,40,156,9,,9,6,1,5,37,10,27
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,25,24,1,1,1,,,,,8,8,
Jazz Aviation L.P.,2017,Provincial,Ontario,,,Overall,Full-Time,220,157,63,7,5,2,3,1,2,53,35,18
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,153,141,12,6,5,1,,,,28,26,2
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,62,13,49,1,,1,3,1,2,24,8,16
Jazz Aviation L.P.,2017,Provincial,Ontario,,,Overall,Part-Time,32,9,23,2,,2,1,1,,11,3,8
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,31,8,23,2,,2,1,1,,11,3,8
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Québec,,,Overall,Full-Time,240,190,50,2,2,,3,2,1,43,29,14
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,179,169,10,2,2,,2,2,,28,26,2
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,12,11,1,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,3,2,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,43,7,36,,,,1,,1,13,1,12
Jazz Aviation L.P.,2017,Provincial,Québec,,,Overall,Part-Time,21,6,15,1,,1,,,,2,,2
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,21,6,15,1,,1,,,,2,,2
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,,,Overall,Full-Time,122,86,36,4,2,2,4,3,1,31,25,6
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,21,19,2,1,1,,1,1,,10,9,1
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,8,8,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,45,41,4,2,1,1,2,2,,15,14,1
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,14,10,4,,,,,,,2,2,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,27,4,23,1,,1,1,,1,4,,4
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,,,Overall,Part-Time,10,5,5,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,9,4,5,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,,,Overall,Full-Time,175,94,81,5,,5,2,1,1,51,29,22
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,47,45,2,1,,1,,,,8,7,1
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,20,18,2,,,,,,,13,12,1
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,3,2,,,,,,,4,3,1
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,96,22,74,4,,4,2,1,1,26,7,19
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,6,6,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,,,Overall,Part-Time,92,35,57,3,1,2,1,,1,15,10,5
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,68,12,56,2,,2,1,,1,7,2,5
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,24,23,1,1,1,,,,,8,8,
Jazz Aviation L.P.,2017,Provincial,Alberta,,,Overall,Full-Time,96,64,32,6,6,,1,1,,19,11,8
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,50,47,3,4,4,,,,,4,4,
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,15,13,2,2,2,,1,1,,7,5,2
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,26,1,25,,,,,,,4,,4
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,2,2,
Jazz Aviation L.P.,2017,Provincial,Alberta,,,Overall,Part-Time,13,3,10,,,,,,,3,2,1
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,13,3,10,,,,,,,3,2,1
CHC Helicopter Group of Companies,2017,National,Canada,,,Overall,Full-Time,34,28,6,,,,,,,12,12,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,3,3,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Professionals,Full-Time,8,4,4,,,,,,,2,2,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,4,3,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,10,10,,,,,,,,4,4,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Other Sales and Service Personnel,Full-Time,3,3,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,,,Overall,Full-Time,34,28,6,,,,,,,12,12,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,3,3,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Professionals,Full-Time,8,4,4,,,,,,,2,2,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,4,3,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,10,10,,,,,,,,4,4,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,3,3,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,,,Overall,Full-Time,18,6,12,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Professionals,Full-Time,7,3,4,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Clerical Personnel,Full-Time,7,,7,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,16,5,11,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,7,3,4,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,6,,6,,,,,,,,,
Standard Aero Limited,2017,National,Canada,,,Overall,Full-Time,13,11,2,,,,,,,9,7,2
Standard Aero Limited,2017,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2017,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,5,5,
Standard Aero Limited,2017,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,2,,2
Standard Aero Limited,2017,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,National,Canada,,,Overall,Part-Time,2,1,1,,,,,,,1,,1
Standard Aero Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2017,Provincial,British Columbia,,,Overall,Full-Time,13,11,2,,,,,,,9,7,2
Standard Aero Limited,2017,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Professionals,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,5,5,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,2,,2
Standard Aero Limited,2017,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,Provincial,British Columbia,,,Overall,Part-Time,2,1,1,,,,,,,1,,1
Standard Aero Limited,2017,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Cancrew Enterprises Ltd.,2017,National,Canada,,,Overall,Full-Time,9,9,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,9,9,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,9,9,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,9,9,,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,,,Overall,Full-Time,402,351,51,16,13,3,1,1,,42,37,5
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Middle and Other Managers,Full-Time,11,10,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Professionals,Full-Time,5,3,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,7,7,,1,1,,,,,2,2,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,14,1,13,1,,1,,,,2,,2
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,47,46,1,1,1,,1,1,,8,8,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Clerical Personnel,Full-Time,53,25,28,2,,2,,,,8,5,3
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,4,,4,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,254,252,2,10,10,,,,,21,21,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Other Manual Workers,Full-Time,6,6,,1,1,,,,,,,
Bragg Communications Inc.,2017,National,Canada,,,Overall,Full-Time,297,160,137,10,4,6,17,10,7,35,20,15
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,9,7,2,,,,,,,,,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Professionals,Full-Time,32,23,9,1,,1,1,1,,8,4,4
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,9,8,1,,,,,,,2,2,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Supervisors,Full-Time,6,3,3,,,,,,,,,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,6,6,,,,,,,,,,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,19,19,,,,,,,,1,1,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Clerical Personnel,Full-Time,14,7,7,,,,1,,1,,,
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,201,87,114,9,4,5,15,9,6,24,13,11
Bragg Communications Inc.,2017,National,Canada,,,Overall,Part-Time,58,33,25,2,2,,2,,2,5,3,2
Bragg Communications Inc.,2017,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,58,33,25,2,2,,2,,2,5,3,2
Bragg Communications Inc.,2017,Provincial,Ontario,,,Overall,Full-Time,27,18,9,1,,1,,,,1,,1
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Professionals,Full-Time,2,1,1,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Supervisors,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,13,6,7,1,,1,,,,1,,1
Bragg Communications Inc.,2017,Provincial,Ontario,,,Overall,Part-Time,7,4,3,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Ontario,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,7,4,3,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,,,Overall,Full-Time,246,122,124,9,4,5,17,10,7,33,19,14
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,7,6,1,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Professionals,Full-Time,28,20,8,1,,1,1,1,,8,4,4
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,7,6,1,,,,,,,2,2,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Supervisors,Full-Time,2,1,1,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Clerical Personnel,Full-Time,14,7,7,,,,1,,1,,,
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,181,76,105,8,4,4,15,9,6,23,13,10
Bragg Communications Inc.,2017,Provincial,Nova Scotia,,,Overall,Part-Time,36,19,17,2,2,,2,,2,5,3,2
Bragg Communications Inc.,2017,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,36,19,17,2,2,,2,,2,5,3,2
