4186397 Canada Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,1,1,,1,1,,,,
4186397 Canada Inc.,2019,Provincial,British Columbia,0,,Overall,Full-Time,3,2,1,1,1,,1,1,,1,1,,3,2,1,1,1,,1,1,,1,1,
4186397 Canada Inc.,2019,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,1,
4186397 Canada Inc.,2019,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,1,1,,1,1,,,,
4186397 Canada Inc.,2019,Provincial,Alberta,0,,Overall,Full-Time,5,3,2,,,,1,,1,1,1,,5,3,2,,,,1,,1,1,1,
4186397 Canada Inc.,2019,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
4186397 Canada Inc.,2019,Provincial,Alberta,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
4186397 Canada Inc.,2019,Provincial,Alberta,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,1,,1,,,
4186397 Canada Inc.,2019,Provincial,Alberta,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2019,National,Canada,0,,Overall,Full-Time,3,1,2,,,,,,,2,1,1,3,1,2,,,,,,,2,1,1
6422217 Canada Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
6422217 Canada Inc.,2019,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
6422217 Canada Inc.,2019,Provincial,Ontario,0,,Overall,Full-Time,2,,2,,,,,,,1,,1,2,,2,,,,,,,1,,1
6422217 Canada Inc.,2019,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2019,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
9001-6346 Quebec Inc.,2019,National,Canada,0,,Overall,Full-Time,4,1,3,,,,,,,2,,2,4,1,3,,,,,,,2,,2
9001-6346 Quebec Inc.,2019,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
9001-6346 Quebec Inc.,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
9001-6346 Quebec Inc.,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9007-6720 Québec Inc.,2019,National,Canada,0,,Overall,Full-Time,5,3,2,1,1,,,,,,,,5,3,2,1,1,,,,,,,
9007-6720 Québec Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
9007-6720 Québec Inc.,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9007-6720 Québec Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,1,1,,,,,,,
9007-6720 Québec Inc.,2019,Provincial,Québec,0,,Overall,Full-Time,5,3,2,1,1,,,,,,,,5,3,2,1,1,,,,,,,
9007-6720 Québec Inc.,2019,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
9007-6720 Québec Inc.,2019,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9007-6720 Québec Inc.,2019,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,1,1,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Overall,Full-Time,67,51,16,1,1,,2,,2,4,4,,58,44,14,1,1,,1,,1,3,3,
9205-6126 Québec Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,5,,5,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,6,1,5,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,40,38,2,1,1,,1,,1,3,3,
9205-6126 Québec Inc.,2019,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Overall,Part-Time,5,5,,,,,,,,,,,4,4,,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9205-6126 Québec Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
9736140 Canada Inc.,2019,National,Canada,0,,Overall,Full-Time,11,10,1,,,,,,,1,1,,11,10,1,,,,,,,1,1,
9736140 Canada Inc.,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,8,7,1,,,,,,,1,1,
9736140 Canada Inc.,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9736140 Canada Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
9736140 Canada Inc.,2019,National,Canada,0,,Overall,Part-Time,4,2,2,,,,,,,1,,1,4,2,2,,,,,,,1,,1
9736140 Canada Inc.,2019,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9736140 Canada Inc.,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
9736140 Canada Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Overall,Full-Time,11,10,1,,,,,,,1,1,,11,10,1,,,,,,,1,1,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,8,7,1,,,,,,,1,1,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Overall,Part-Time,4,2,2,,,,,,,1,,1,4,2,2,,,,,,,1,,1
9736140 Canada Inc.,2019,Provincial,Québec,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9736140 Canada Inc.,2019,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
9736140 Canada Inc.,2019,Provincial,Québec,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
A.J. Bus Lines Ltd.,2019,National,Canada,0,,Overall,Part-Time,10,9,1,1,1,,1,1,,,,,10,9,1,1,1,,1,1,,,,
A.J. Bus Lines Ltd.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,10,9,1,1,1,,1,1,,,,
A.J. Bus Lines Ltd.,2019,Provincial,Ontario,0,,Overall,Part-Time,10,9,1,1,1,,1,1,,,,,10,9,1,1,1,,1,1,,,,
A.J. Bus Lines Ltd.,2019,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,10,9,1,1,1,,1,1,,,,
A.S.P. Incorporated,2019,National,Canada,0,,Overall,Full-Time,11,7,4,,,,,,,1,,1,11,7,4,,,,,,,1,,1
A.S.P. Incorporated,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.S.P. Incorporated,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,9,5,4,,,,,,,1,,1
A.S.P. Incorporated,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.S.P. Incorporated,2019,Provincial,Ontario,0,,Overall,Full-Time,9,6,3,,,,,,,,,,9,6,3,,,,,,,,,
A.S.P. Incorporated,2019,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.S.P. Incorporated,2019,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,7,4,3,,,,,,,,,
A.S.P. Incorporated,2019,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.S.P. Incorporated,2019,Provincial,Alberta,0,,Overall,Full-Time,2,1,1,,,,,,,1,,1,2,1,1,,,,,,,1,,1
A.S.P. Incorporated,2019,Provincial,Alberta,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Aboriginal Peoples Television Network,2019,National,Canada,0,,Overall,Full-Time,15,2,13,8,1,7,,,,1,,1,15,2,13,8,1,7,,,,1,,1
Aboriginal Peoples Television Network,2019,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,1,,1,,,,,,
Aboriginal Peoples Television Network,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,4,,4,2,,2,,,,,,
Aboriginal Peoples Television Network,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,5,2,3,2,1,1,,,,1,,1
Aboriginal Peoples Television Network,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,1,,1,,,,,,
Aboriginal Peoples Television Network,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,2,,2,,,,,,
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Overall,Full-Time,10,,10,6,,6,,,,1,,1,10,,10,6,,6,,,,1,,1
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,1,,1,,,,,,
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,,2,2,,2,,,,,,
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,1,,1
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,1,,1,,,,,,
Aboriginal Peoples Television Network,2019,Provincial,Manitoba,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,2,,2,,,,,,
Acadia Broadcasting Limited,2019,National,Canada,0,,Overall,Full-Time,2,1,1,,,,1,,1,,,,2,1,1,,,,1,,1,,,
Acadia Broadcasting Limited,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Acadia Broadcasting Limited,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,1,,1,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Overall,Full-Time,16,11,5,,,,,,,4,3,1,15,10,5,,,,,,,3,2,1
Access Communications Co-operative Limited,2019,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,1,
Access Communications Co-operative Limited,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,,1
Access Communications Co-operative Limited,2019,National,Canada,0,,Overall,Part-Time,5,2,3,1,,1,1,1,,3,1,2,5,2,3,1,,1,1,1,,3,1,2
Access Communications Co-operative Limited,2019,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Access Communications Co-operative Limited,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,4,1,3,1,,1,1,1,,2,,2
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Overall,Full-Time,16,11,5,,,,,,,4,3,1,15,10,5,,,,,,,3,2,1
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,1,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,,1
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Overall,Part-Time,5,2,3,1,,1,1,1,,3,1,2,5,2,3,1,,1,1,1,,3,1,2
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Access Communications Co-operative Limited,2019,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,4,1,3,1,,1,1,1,,2,,2
Accessible Media Inc.,2019,National,Canada,0,,Overall,Full-Time,3,1,2,,,,1,,1,1,,1,3,1,2,,,,1,,1,1,,1
Accessible Media Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Accessible Media Inc.,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,,,,1,,1,1,,1
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Overall,Full-Time,126,117,9,2,2,,,,,4,4,,112,104,8,2,2,,,,,4,4,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,3,2,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,15,14,1,1,1,,,,,,,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,16,15,1,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,17,17,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,23,23,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,29,26,3,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Overall,Full-Time,46,46,,,,,,,,1,1,,40,40,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,7,7,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,12,12,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Ontario,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,11,11,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Overall,Full-Time,18,18,,,,,,,,,,,18,18,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,8,8,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Overall,Full-Time,53,44,9,2,2,,,,,3,3,,45,37,8,2,2,,,,,3,3,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,7,6,1,1,1,,,,,,,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,13,12,1,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2019,Provincial,Alberta,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,11,8,3,,,,,,,1,1,
Administration portuaire de Montréal,2019,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2019,Provincial,Québec,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2019,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Overall,Full-Time,12,6,6,,,,,,,,,,12,6,6,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Overall,Part-Time,3,2,1,,,,,,,,,,2,1,1,,,,,,,,,
Aéroport de Québec Inc.,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Overall,Full-Time,12,6,6,,,,,,,,,,12,6,6,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Overall,Part-Time,3,2,1,,,,,,,,,,2,1,1,,,,,,,,,
Aéroport de Québec Inc.,2019,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroports de Montréal,2019,National,Canada,0,,Overall,Full-Time,42,25,17,,,,1,,1,6,3,3,42,25,17,,,,1,,1,6,3,3
Aéroports de Montréal,2019,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,9,6,3,,,,,,,1,1,
Aéroports de Montréal,2019,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,9,4,5,,,,,,,2,,2
Aéroports de Montréal,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,11,7,4,,,,,,,1,1,
Aéroports de Montréal,2019,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,1,1,
Aéroports de Montréal,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,1,3,,,,1,,1,1,,1
Aéroports de Montréal,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2019,Provincial,Québec,0,,Overall,Full-Time,42,25,17,,,,1,,1,6,3,3,42,25,17,,,,1,,1,6,3,3
