Jazz Aviation L.P.,2016,Provincial,Alberta,,,Overall,Part-Time,11,3,8,,,,2,,2,7,2,5
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,9,1,8,,,,2,,2,6,1,5
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,1,1,
CHC Helicopter Group of Companies,2016,National,Canada,,,Overall,Full-Time,17,6,11,,,,,,,8,3,5
CHC Helicopter Group of Companies,2016,National,Canada,0,,Professionals,Full-Time,13,6,7,,,,,,,6,3,3
CHC Helicopter Group of Companies,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,,,Overall,Full-Time,17,6,11,,,,,,,8,3,5
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Professionals,Full-Time,13,6,7,,,,,,,6,3,3
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,,,Overall,Full-Time,14,7,7,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Professionals,Full-Time,7,4,3,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,14,7,7,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,7,4,3,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Standard Aero Limited,2016,National,Canada,,,Overall,Full-Time,6,4,2,,,,,,,4,2,2
Standard Aero Limited,2016,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,National,Canada,0,,Professionals,Full-Time,2,1,1,,,,,,,2,1,1
Standard Aero Limited,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,2016,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2016,National,Canada,,,Overall,Part-Time,2,,2,,,,,,,2,,2
Standard Aero Limited,2016,National,Canada,0,,Professionals,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2016,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2016,Provincial,British Columbia,,,Overall,Full-Time,6,4,2,,,,,,,4,2,2
Standard Aero Limited,2016,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Professionals,Full-Time,2,1,1,,,,,,,2,1,1
Standard Aero Limited,2016,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2016,Provincial,British Columbia,,,Overall,Part-Time,2,,2,,,,,,,2,,2
Standard Aero Limited,2016,Provincial,British Columbia,0,,Professionals,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2016,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Cancrew Enterprises Ltd.,2016,National,Canada,,,Overall,Full-Time,8,7,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,8,7,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,,,Overall,Full-Time,399,352,47,11,10,1,44,41,3,9,9,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Middle and Other Managers,Full-Time,18,16,2,2,2,,1,1,,1,1,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Professionals,Full-Time,12,7,5,,,,1,1,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Supervisors,Full-Time,4,1,3,1,1,,1,1,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,19,7,12,,,,2,1,1,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,41,41,,,,,7,7,,1,1,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Clerical Personnel,Full-Time,37,17,20,1,1,,6,4,2,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,3,2,1,1,,1,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,263,259,4,6,6,,26,26,,7,7,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,,,Overall,Full-Time,73,66,7,,,,5,5,,1,1,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Middle and Other Managers,Full-Time,5,4,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Professionals,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Clerical Personnel,Full-Time,4,1,3,,,,1,1,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,57,55,2,,,,4,4,,1,1,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,,,Overall,Full-Time,156,140,16,3,3,,16,15,1,3,3,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,8,8,,1,1,,1,1,,1,1,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Administrative and Senior Clerical Personnel,Full-Time,8,2,6,,,,1,,1,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,16,16,,,,,2,2,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Clerical Personnel,Full-Time,13,5,8,1,1,,1,1,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,107,105,2,1,1,,11,11,,2,2,
Bragg Communications Inc.,2016,National,Canada,,,Overall,Full-Time,204,122,82,1,1,,3,2,1,14,10,4
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,10,10,,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Professionals,Full-Time,24,16,8,,,,,,,2,2,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,28,26,2,,,,1,1,,1,1,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Supervisors,Full-Time,6,4,2,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,7,4,3,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,12,12,,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Clerical Personnel,Full-Time,12,3,9,,,,,,,1,1,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,102,44,58,1,1,,2,1,1,10,6,4
Bragg Communications Inc.,2016,National,Canada,,,Overall,Part-Time,53,32,21,1,1,,,,,5,3,2
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Middle and Other Managers,Part-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Semi-Professionals and Technicians,Part-Time,4,3,1,,,,,,,,,
Bragg Communications Inc.,2016,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,48,28,20,1,1,,,,,5,3,2
Bragg Communications Inc.,2016,Provincial,Ontario,,,Overall,Full-Time,11,10,1,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Professionals,Full-Time,3,2,1,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,,,Overall,Part-Time,9,5,4,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Semi-Professionals and Technicians,Part-Time,2,1,1,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Ontario,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,7,4,3,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,,,Overall,Full-Time,159,86,73,1,1,,2,1,1,14,10,4
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,5,5,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Professionals,Full-Time,18,12,6,,,,,,,2,2,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,23,21,2,,,,,,,1,1,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Supervisors,Full-Time,3,2,1,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,3,1,2,,,,,,,,,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Clerical Personnel,Full-Time,10,3,7,,,,,,,1,1,
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,96,41,55,1,1,,2,1,1,10,6,4
Bragg Communications Inc.,2016,Provincial,Nova Scotia,,,Overall,Part-Time,26,15,11,,,,,,,4,2,2
Bragg Communications Inc.,2016,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,26,15,11,,,,,,,4,2,2
Pole Star Transport Incorporated,2016,National,Canada,,,Overall,Full-Time,58,57,1,2,2,,,,,6,6,
Pole Star Transport Incorporated,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,58,57,1,2,2,,,,,6,6,
