Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,6,2,4,,,,,,,,,
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,29,,29,3,,3,,,,,,
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,11,9,2,4,4,,,,,1,,1
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Other Manual Workers,Full-Time,4,3,1,,,,,,,,,
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,6,3,3,1,1,,,,,,,
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,4,2,2,,,,,,,,,
Provincial Aerospace Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Part-Time,2,1,1,1,1,,,,,,,
Jazz Aviation L.P.,2016,National,Canada,,,Overall,Full-Time,496,330,166,11,10,1,8,5,3,46,32,14
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,11,6,5,,,,,,,1,1,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,7,5,2,,,,,,,,,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,252,222,30,9,8,1,1,1,,15,13,2
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,13,11,2,,,,,,,3,3,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,7,7,,,,,,,,,,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,14,3,11,,,,1,,1,2,2,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,38,38,,,,,3,3,,5,5,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,13,5,8,1,1,,,,,2,,2
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,131,26,105,1,1,,3,1,2,14,4,10
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,4,1,,,,,,,1,1,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,National,Canada,,,Overall,Part-Time,135,41,94,9,,9,6,,6,21,9,12
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,120,29,91,9,,9,6,,6,17,6,11
Jazz Aviation L.P.,2016,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,13,12,1,,,,,,,3,3,
Jazz Aviation L.P.,2016,Provincial,Ontario,,,Overall,Full-Time,156,118,38,3,3,,2,,2,24,20,4
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,95,85,10,2,2,,,,,10,9,1
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,8,6,2,,,,,,,2,2,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,4,2,2,,,,1,,1,2,2,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,31,8,23,1,1,,1,,1,6,3,3
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Ontario,,,Overall,Part-Time,22,6,16,3,,3,,,,2,1,1
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,19,3,16,3,,3,,,,2,1,1
Jazz Aviation L.P.,2016,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Québec,,,Overall,Full-Time,97,79,18,2,2,,,,,3,3,
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,74,64,10,2,2,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,,,,2,2,
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,11,3,8,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Québec,,,Overall,Part-Time,22,8,14,,,,,,,1,,1
Jazz Aviation L.P.,2016,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,22,8,14,,,,,,,1,,1
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,,,Overall,Full-Time,48,29,19,1,1,,1,1,,1,1,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,5,3,2,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,6,4,2,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,7,7,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,6,,6,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,1,1,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,7,3,4,1,1,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,,,Overall,Part-Time,10,1,9,,,,1,,1,1,,1
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2016,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,8,1,7,,,,1,,1,,,
Jazz Aviation L.P.,2016,Provincial,British Columbia,,,Overall,Full-Time,74,37,37,,,,3,2,1,9,4,5
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,4,1,3,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,24,19,5,,,,,,,1,,1
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,1,1,,1,1,
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,1,3,,,,,,,2,,2
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,30,6,24,,,,2,1,1,3,1,2
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,British Columbia,,,Overall,Part-Time,37,19,18,3,,3,1,,1,8,6,2
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,29,11,18,3,,3,1,,1,5,3,2
Jazz Aviation L.P.,2016,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,8,8,,,,,,,,3,3,
Jazz Aviation L.P.,2016,Provincial,Alberta,,,Overall,Full-Time,112,65,47,5,4,1,2,2,,8,4,4
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,52,47,5,5,4,1,1,1,,2,2,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,1,1,,1,1,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,48,8,40,,,,,,,4,,4
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2016,Provincial,Alberta,,,Overall,Part-Time,12,2,10,,,,2,,2,5,1,4
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,10,1,9,,,,2,,2,5,1,4
Jazz Aviation L.P.,2016,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,,,Overall,Full-Time,202,164,38,,,,2,1,1,50,36,14
CHC Helicopter Group of Companies,2016,National,Canada,0,,Senior Managers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Middle and Other Managers,Full-Time,20,15,5,,,,1,,1,4,2,2
CHC Helicopter Group of Companies,2016,National,Canada,0,,Professionals,Full-Time,45,27,18,,,,,,,19,11,8
CHC Helicopter Group of Companies,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,98,95,3,,,,1,1,,18,18,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,10,7,3,,,,,,,4,3,1
CHC Helicopter Group of Companies,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Clerical Personnel,Full-Time,9,2,7,,,,,,,1,,1
CHC Helicopter Group of Companies,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,6,4,2,,,,,,,2,,2
CHC Helicopter Group of Companies,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2016,National,Canada,0,,Other Sales and Service Personnel,Full-Time,4,4,,,,,,,,1,1,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,,,Overall,Full-Time,202,164,38,,,,2,1,1,50,36,14
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Senior Managers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,20,15,5,,,,1,,1,4,2,2
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Professionals,Full-Time,45,27,18,,,,,,,19,11,8
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,98,95,3,,,,1,1,,18,18,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,10,7,3,,,,,,,4,3,1
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,9,2,7,,,,,,,1,,1
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,6,4,2,,,,,,,2,,2
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2016,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,4,4,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,,,Overall,Full-Time,15,6,9,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Professionals,Full-Time,4,,4,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,National,Canada,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,15,6,9,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,4,,4,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2016,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Standard Aero Limited,2016,National,Canada,,,Overall,Full-Time,40,35,5,1,,1,3,3,,16,14,2
Standard Aero Limited,2016,National,Canada,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,2016,National,Canada,0,,Middle and Other Managers,Full-Time,6,4,2,,,,1,1,,1,,1
Standard Aero Limited,2016,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,2,2,
Standard Aero Limited,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,18,17,1,,,,1,1,,7,6,1
Standard Aero Limited,2016,National,Canada,0,,Clerical Personnel,Full-Time,4,2,2,1,,1,1,1,,,,
Standard Aero Limited,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,National,Canada,0,,Other Manual Workers,Full-Time,3,3,,,,,,,,3,3,
Standard Aero Limited,2016,National,Canada,,,Overall,Part-Time,8,7,1,,,,,,,6,5,1
Standard Aero Limited,2016,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,5,5,,,,,,,,4,4,
Standard Aero Limited,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,National,Canada,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,2,1,1
Standard Aero Limited,2016,Provincial,British Columbia,,,Overall,Full-Time,40,35,5,1,,1,3,3,,16,14,2
Standard Aero Limited,2016,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,6,4,2,,,,1,1,,1,,1
Standard Aero Limited,2016,Provincial,British Columbia,0,,Professionals,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,2,2,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,18,17,1,,,,1,1,,7,6,1
Standard Aero Limited,2016,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,4,2,2,1,,1,1,1,,,,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,3,3,,,,,,,,3,3,
Standard Aero Limited,2016,Provincial,British Columbia,,,Overall,Part-Time,8,7,1,,,,,,,6,5,1
Standard Aero Limited,2016,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,5,5,,,,,,,,4,4,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Standard Aero Limited,2016,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,2,1,1
Cancrew Enterprises Ltd.,2016,National,Canada,,,Overall,Full-Time,8,7,1,,,,1,1,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,1,1,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,3,2,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,8,7,1,,,,1,1,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,1,,,,,1,1,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,3,2,1,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2016,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,,,Overall,Full-Time,348,318,30,13,12,1,28,27,1,7,7,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Middle and Other Managers,Full-Time,15,15,,2,2,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Professionals,Full-Time,9,3,6,1,,1,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Supervisors,Full-Time,3,1,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,9,3,6,,,,2,2,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,46,45,1,1,1,,5,5,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Clerical Personnel,Full-Time,24,14,10,,,,2,1,1,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,5,3,2,1,1,,,,,,,
Seaboard Liquid Carriers Limited,2016,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,235,232,3,8,8,,19,19,,6,6,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,,,Overall,Full-Time,32,29,3,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,2,1,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,25,25,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,,,Overall,Full-Time,105,99,6,4,3,1,10,10,,2,2,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Seaboard Liquid Carriers Limited,2016,Provincial,Alberta,0,,Professionals,Full-Time,2,,2,1,,1,,,,,,
