Provincial Aerospace Ltd.,2015,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",53,41,12,2,1,1,3,3,,4,4,
Provincial Aerospace Ltd.,2015,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",77,71,6,4,4,,1,1,,3,3,
Provincial Aerospace Ltd.,2015,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",47,44,3,3,3,,1,1,,1,1,
Provincial Aerospace Ltd.,2015,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",29,27,2,3,3,,1,1,,,,
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,,,Overall,28,8,20,7,3,4,,,,1,,1
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",5,,5,2,,2,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",3,2,1,1,1,,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",8,1,7,1,,1,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",11,4,7,2,1,1,,,,1,,1
Provincial Aerospace Ltd.,2015,Part-Time,National,Canada,0,,"$ 35,000 - $39,999",1,1,,1,1,,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,22,7,15,7,3,4,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",4,,4,2,,2,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $17,499",3,2,1,1,1,,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",6,1,5,1,,1,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",8,3,5,2,1,1,,,,,,
Provincial Aerospace Ltd.,2015,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $39,999",1,1,,1,1,,,,,,,
Jazz Aviation L.P.,2015,Full-Time,National,Canada,,,Overall,3969,2651,1318,78,54,24,99,66,33,501,355,146
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",45,6,39,,,,,,,11,1,10
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",135,28,107,2,,2,3,2,1,26,9,17
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",187,55,132,5,4,1,4,1,3,42,16,26
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",200,159,41,1,1,,1,1,,20,16,4
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",82,45,37,2,1,1,,,,24,20,4
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",272,176,96,6,2,4,7,5,2,65,51,14
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",733,191,542,21,9,12,23,8,15,58,25,33
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",404,266,138,7,6,1,9,2,7,75,55,20
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",348,293,55,8,6,2,3,3,,62,54,8
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",702,620,82,12,11,1,31,28,3,92,83,9
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",176,155,21,4,4,,8,7,1,12,11,1
Jazz Aviation L.P.,2015,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",685,657,28,10,10,,10,9,1,14,14,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,,,Overall,1148,778,370,15,12,3,18,11,7,185,134,51
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,2,1,,,,,,,2,2,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",107,34,73,2,2,,1,1,,25,11,14
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",49,40,9,,,,,,,8,6,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",23,12,11,1,1,,,,,6,5,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",55,42,13,,,,1,1,,22,18,4
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",235,49,186,2,,2,4,,4,21,4,17
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",92,69,23,1,1,,4,1,3,21,16,5
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",77,64,13,2,2,,,,,24,20,4
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",205,179,26,2,1,1,6,6,,42,39,3
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",44,39,5,1,1,,,,,8,7,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",258,248,10,4,4,,2,2,,6,6,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,,,Overall,588,420,168,10,8,2,4,2,2,34,22,12
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",31,4,27,,,,1,,1,6,1,5
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",38,24,14,,,,,,,1,1,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",16,9,7,,,,,,,3,3,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",25,18,7,1,,1,1,1,,3,3,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",115,33,82,4,3,1,1,,1,6,2,4
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",49,40,9,,,,,,,10,8,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",68,61,7,2,2,,,,,3,2,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",88,76,12,2,2,,1,1,,1,1,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",7,7,,,,,,,,1,1,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",150,147,3,1,1,,,,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,,,Overall,763,510,253,15,14,1,30,20,10,54,35,19
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",14,5,9,,,,1,,1,2,1,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",8,3,5,1,1,,,,,1,,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",16,6,10,1,,1,,,,3,2,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",106,65,41,2,2,,3,1,2,13,10,3
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",93,32,61,1,1,,2,1,1,4,2,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",124,71,53,4,4,,2,,2,14,7,7
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",92,71,21,,,,2,2,,9,7,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",176,151,25,3,3,,11,9,2,6,4,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",98,83,15,2,2,,7,6,1,2,2,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",33,23,10,1,1,,2,1,1,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,,,Overall,528,362,166,15,8,7,23,17,6,76,62,14
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",7,5,2,,,,,,,2,1,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",29,27,2,,,,1,1,,7,6,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",6,4,2,,,,,,,1,,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",44,29,15,,,,1,1,,11,10,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",152,47,105,10,4,6,9,4,5,15,9,6
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",53,32,21,2,1,1,2,1,1,10,8,2
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",38,32,6,,,,,,,10,9,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",107,98,9,2,2,,8,8,,19,18,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",11,10,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2015,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",79,78,1,,,,2,2,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,,,Overall,860,558,302,19,10,9,19,14,5,136,97,39
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",45,6,39,,,,,,,11,1,10
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",113,20,93,2,,2,2,2,,21,6,15
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",31,8,23,2,1,1,2,,2,6,2,4
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",79,67,12,,,,,,,4,3,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",21,14,7,,,,,,,11,10,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",27,20,7,2,,2,1,1,,11,10,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",108,23,85,2,,2,3,1,2,10,7,3
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",64,49,15,,,,,,,17,16,1
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",72,64,8,4,2,2,1,1,,15,15,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",119,110,9,3,3,,5,4,1,22,19,3
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",16,16,,,,,1,1,,,,
Jazz Aviation L.P.,2015,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",165,161,4,4,4,,4,4,,8,8,
Jazz Aviation L.P.,2015,Part-Time,National,Canada,,,Overall,393,112,281,22,4,18,15,4,11,68,26,42
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",6,1,5,1,,1,2,1,1,1,,1
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",5,4,1,1,,1,,,,,,
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",5,3,2,,,,1,,1,1,,1
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",29,5,24,4,1,3,2,,2,4,,4
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",82,15,67,7,,7,3,,3,14,5,9
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",50,28,22,3,1,2,3,1,2,18,12,6
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",31,9,22,2,,2,,,,5,2,3
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",37,9,28,,,,,,,10,2,8
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",28,8,20,1,1,,1,1,,2,1,1
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",34,7,27,1,,1,2,,2,3,1,2
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",39,11,28,1,1,,,,,7,2,5
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",16,5,11,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",25,5,20,1,,1,1,1,,2,1,1
Jazz Aviation L.P.,2015,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",6,2,4,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,,,Overall,83,28,55,4,1,3,3,1,2,12,6,6
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"Under $5,000",2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,1,1,,,,1,,1,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",15,3,12,2,,2,,,,3,2,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",4,3,1,,,,,,,2,2,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",9,3,6,1,,1,,,,1,1,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",8,3,5,,,,,,,2,,2
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",9,3,6,1,1,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",6,2,4,,,,1,,1,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",9,3,6,,,,,,,2,1,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",6,2,4,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",6,1,5,,,,1,1,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",1,1,,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,,,Overall,48,18,30,,,,,,,3,1,2
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"Under $5,000",1,,1,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",10,4,6,,,,,,,1,1,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",4,2,2,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",4,1,3,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,2,1,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",8,3,5,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",5,3,2,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,,,Overall,25,2,23,,,,1,,1,4,1,3
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",5,,5,,,,1,,1,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",5,2,3,,,,,,,2,1,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",3,,3,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",5,,5,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,,,Overall,121,45,76,8,2,6,3,2,1,21,10,11
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"Under $5,000",3,1,2,1,,1,2,1,1,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",2,2,,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",5,,5,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",21,5,16,2,,2,,,,3,1,2
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",22,16,6,2,1,1,1,1,,6,6,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",9,3,6,1,,1,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",8,1,7,,,,,,,2,,2
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",10,4,6,,,,,,,1,1,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",10,2,8,,,,,,,1,,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",13,5,8,1,1,,,,,4,1,3
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",10,4,6,1,,1,,,,2,1,1
Jazz Aviation L.P.,2015,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 and over",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Alberta,,,Overall,36,9,27,1,,1,2,,2,12,6,6
Jazz Aviation L.P.,2015,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2015,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",14,6,8,1,,1,2,,2,7,4,3
