Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",3,1,2,,,,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",18,13,5,,,,,,,2,1,1
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",14,12,2,,,,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",17,16,1,,,,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",20,19,1,,,,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",20,18,2,,,,,,,2,2,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,715,464,251,58,31,27,5,2,3,13,10,3
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"Under $15,000",3,,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",50,16,34,9,4,5,3,1,2,2,2,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",66,17,49,9,1,8,2,1,1,1,,1
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",28,12,16,3,1,2,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",55,24,31,6,4,2,,,,3,2,1
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",101,69,32,5,3,2,,,,3,3,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",59,37,22,6,4,2,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",73,52,21,2,1,1,,,,2,1,1
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",68,51,17,1,,1,,,,1,1,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",97,82,15,7,6,1,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",58,52,6,4,3,1,,,,,,
Provincial Aerospace Ltd.,2018,Full-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$100,000 and over",57,52,5,4,4,,,,,1,1,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,,,Overall,60,27,33,16,6,10,,,,5,3,2
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",3,1,2,2,1,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,,2,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",24,11,13,5,2,3,,,,2,1,1
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",18,10,8,2,2,,,,,3,2,1
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",8,4,4,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",1,1,,1,1,,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Nova Scotia,,,Overall,1,1,,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",1,1,,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,47,23,24,15,5,10,,,,2,1,1
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"Under $5,000",3,1,2,2,1,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,,2,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",17,10,7,5,2,3,,,,2,1,1
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",12,7,5,1,1,,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",8,4,4,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Part-Time,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",1,1,,1,1,,,,,,,
Jazz Aviation L.P.,2018,Full-Time,National,Canada,,,Overall,4231,2835,1396,94,59,35,90,56,34,674,467,207
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",181,31,150,4,,4,2,,2,58,14,44
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",122,16,106,3,,3,2,,2,23,1,22
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",208,101,107,5,2,3,6,4,2,69,49,20
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",129,65,64,2,2,,4,2,2,36,19,17
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",247,210,37,5,2,3,2,2,,68,58,10
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",563,446,117,19,14,5,8,4,4,109,87,22
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",726,246,480,21,10,11,18,5,13,81,42,39
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",269,121,148,5,2,3,5,1,4,36,23,13
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",181,131,50,7,6,1,1,1,,45,34,11
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",644,569,75,6,5,1,17,16,1,94,88,6
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",312,284,28,7,6,1,17,14,3,33,31,2
Jazz Aviation L.P.,2018,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",649,615,34,10,10,,8,7,1,22,21,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,,,Overall,895,607,288,14,9,5,14,9,5,175,125,50
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",21,1,20,1,,1,1,,1,5,,5
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",12,7,5,,,,,,,6,6,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",32,13,19,,,,1,1,,9,4,5
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",38,33,5,,,,,,,7,5,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",121,100,21,3,3,,1,1,,37,30,7
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",205,56,149,3,,3,3,,3,31,14,17
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",41,16,25,1,1,,1,,1,12,6,6
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",21,11,10,1,1,,,,,12,8,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",132,113,19,2,1,1,2,2,,30,28,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",75,69,6,1,1,,3,3,,19,18,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",197,188,9,2,2,,2,2,,7,6,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,,,Overall,757,538,219,12,11,1,3,2,1,97,70,27
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",38,7,31,,,,,,,13,2,11
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",13,3,10,,,,,,,3,1,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",44,22,22,,,,,,,18,15,3
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",29,12,17,,,,,,,6,4,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",58,53,5,1,1,,,,,11,10,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",132,107,25,4,4,,2,1,1,19,16,3
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",117,33,84,3,2,1,,,,7,4,3
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",21,14,7,,,,,,,2,1,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",15,11,4,1,1,,,,,3,2,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",125,115,10,,,,1,1,,13,13,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",27,27,,,,,,,,1,1,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",138,134,4,3,3,,,,,1,1,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,,,Overall,879,590,289,19,16,3,36,26,10,79,56,23
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",19,1,18,,,,,,,1,,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",10,5,5,,,,,,,2,,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",51,40,11,2,2,,2,2,,13,12,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",26,22,4,2,2,,2,1,1,3,2,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",35,28,7,1,,1,1,1,,16,15,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",58,34,24,1,,1,3,1,2,7,6,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",131,58,73,1,1,,5,3,2,7,3,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",101,43,58,1,1,,1,,1,9,4,5
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",97,71,26,3,3,,1,1,,9,5,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",152,123,29,1,1,,7,7,,7,5,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",141,122,19,4,3,1,10,7,3,2,1,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",58,43,15,3,3,,4,3,1,3,3,
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,,,Overall,885,591,294,22,12,10,15,9,6,182,124,58
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",123,22,101,4,,4,2,,2,44,12,32
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",15,2,13,,,,,,,,,
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",33,17,16,1,,1,1,1,,14,10,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",12,6,6,,,,,,,5,3,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",80,69,11,1,,1,,,,22,18,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",120,103,17,4,3,1,1,1,,30,24,6
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",144,59,85,6,5,1,4,1,3,21,12,9
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",63,31,32,2,,2,1,,1,7,6,1
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",22,18,4,,,,,,,10,10,
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",109,104,5,1,1,,3,3,,20,20,
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",30,29,1,2,2,,2,2,,5,5,
Jazz Aviation L.P.,2018,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",134,131,3,1,1,,1,1,,4,4,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,,,Overall,715,484,231,21,9,12,17,10,7,124,85,39
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",59,5,54,1,,1,1,,1,13,,13
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",52,13,39,2,,2,2,1,1,13,5,8
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",22,10,12,,,,1,,1,9,5,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",36,27,9,2,1,1,1,1,,12,10,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",117,98,19,6,4,2,1,,1,14,10,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",100,33,67,5,,5,3,1,2,12,8,4
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",23,14,9,,,,1,1,,6,6,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",25,19,6,2,1,1,,,,11,9,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",121,110,11,2,2,,4,3,1,22,20,2
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",37,35,2,,,,2,2,,5,5,
Jazz Aviation L.P.,2018,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",122,119,3,1,1,,1,1,,7,7,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,,,Overall,559,152,407,30,3,27,16,7,9,109,37,72
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",158,38,120,17,2,15,5,2,3,30,10,20
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",122,47,75,8,1,7,2,1,1,28,8,20
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",67,23,44,,,,2,1,1,18,7,11
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",66,23,43,,,,1,1,,17,9,8
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",114,16,98,5,,5,6,2,4,16,3,13
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,1,10,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,,,Overall,113,34,79,6,2,4,3,1,2,25,10,15
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",42,14,28,5,2,3,,,,11,6,5
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",14,9,5,1,,1,,,,3,2,1
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",9,1,8,,,,,,,4,,4
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",22,7,15,,,,1,1,,5,2,3
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",22,3,19,,,,2,,2,2,,2
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,,,Overall,70,19,51,1,,1,2,2,,10,3,7
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",8,2,6,,,,1,1,,2,,2
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",12,3,9,,,,,,,3,1,2
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",11,7,4,,,,1,1,,1,1,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",7,2,5,,,,,,,1,,1
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",29,5,24,1,,1,,,,3,1,2
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,,,Overall,27,8,19,1,,1,1,,1,2,1,1
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",9,5,4,1,,1,1,,1,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",2,1,1,,,,,,,2,1,1
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",4,,4,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",6,1,5,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2018,Part-Time,Provincial,British Columbia,,,Overall,193,70,123,9,1,8,5,3,2,32,13,19
Jazz Aviation L.P.,2018,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",2,,2,,,,,,,,,
