Provincial Aerospace Ltd.,2019,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2019,National,Canada,4811,Scheduled Air Transportation,Other Manual Workers,Part-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,,,Overall,Full-Time,18,13,5,,,,1,1,,3,2,1
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,2,1,,,,1,1,,2,1,1
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,6,4,2,,,,,,,1,1,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,104,67,37,18,8,10,1,1,,6,5,1
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,8,5,3,1,,1,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Professionals,Full-Time,8,5,3,,,,,,,1,,1
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,20,18,2,,,,,,,2,2,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,10,10,,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,9,5,4,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,27,7,20,14,5,9,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,6,6,,2,2,,1,1,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,9,7,2,,,,,,,2,2,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,14,7,7,2,1,1,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,10,3,7,2,1,1,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2019,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2019,National,Canada,,,Overall,Full-Time,582,435,147,9,5,4,17,11,6,117,88,29
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,17,13,4,,,,1,,1,,,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,11,6,5,,,,,,,3,2,1
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,7,3,4,,,,,,,1,1,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,315,300,15,4,4,,5,4,1,50,49,1
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,7,5,2,,,,,,,2,2,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,5,5,,1,1,,1,1,,,,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,13,2,11,,,,1,,1,2,1,1
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,65,64,1,,,,5,5,,17,17,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,22,10,12,,,,,,,7,5,2
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,113,20,93,4,,4,4,1,3,33,9,24
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,7,7,,,,,,,,2,2,
Jazz Aviation L.P.,2019,National,Canada,,,Overall,Part-Time,168,50,118,3,1,2,4,3,1,17,11,6
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Professionals,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,152,37,115,3,1,2,3,2,1,13,7,6
Jazz Aviation L.P.,2019,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,14,13,1,,,,1,1,,4,4,
Jazz Aviation L.P.,2019,Provincial,Ontario,,,Overall,Full-Time,102,86,16,1,1,,,,,28,25,3
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Senior Managers,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,70,65,5,1,1,,,,,15,15,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,2,1,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,2,2,,,,,,,3,2,1
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,11,3,8,,,,,,,3,1,2
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,2,2,
Jazz Aviation L.P.,2019,Provincial,Ontario,,,Overall,Part-Time,24,7,17,1,1,,1,1,,3,3,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,20,5,15,1,1,,,,,2,2,
Jazz Aviation L.P.,2019,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,3,2,1,,,,1,1,,1,1,
Jazz Aviation L.P.,2019,Provincial,Québec,,,Overall,Full-Time,102,90,12,1,1,,2,2,,18,16,2
Jazz Aviation L.P.,2019,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,79,76,3,1,1,,1,1,,12,12,
Jazz Aviation L.P.,2019,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,12,12,,,,,1,1,,3,3,
Jazz Aviation L.P.,2019,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,10,1,9,,,,,,,3,1,2
Jazz Aviation L.P.,2019,Provincial,Québec,,,Overall,Part-Time,17,5,12,,,,2,2,,,,
Jazz Aviation L.P.,2019,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,17,5,12,,,,2,2,,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,,,Overall,Full-Time,94,63,31,2,2,,6,4,2,10,8,2
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,13,9,4,,,,1,,1,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,9,4,5,,,,,,,2,1,1
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,6,2,4,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,14,14,,1,1,,1,1,,2,2,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,3,3,,1,1,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,7,,7,,,,1,,1,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,28,27,1,,,,3,3,,4,4,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,10,3,7,,,,,,,1,,1
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,,,Overall,Part-Time,7,5,2,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,7,5,2,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,British Columbia,,,Overall,Full-Time,165,108,57,2,,2,6,4,2,45,30,15
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,84,79,5,,,,3,2,1,18,17,1
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,12,12,,,,,1,1,,6,6,
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,3,1,,,,,,,2,2,
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,60,10,50,2,,2,2,1,1,19,5,14
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,British Columbia,,,Overall,Part-Time,64,24,40,1,,1,,,,9,7,2
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,53,13,40,1,,1,,,,6,4,2
Jazz Aviation L.P.,2019,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,11,11,,,,,,,,3,3,
Jazz Aviation L.P.,2019,Provincial,Alberta,,,Overall,Full-Time,108,85,23,2,1,1,3,1,2,13,7,6
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,68,66,2,1,1,,,,,3,3,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,3,1,2,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,10,10,,,,,,,,3,3,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,2,2,,,,,,,1,1,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,18,3,15,1,,1,2,,2,5,,5
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Alberta,,,Overall,Part-Time,10,2,8,1,,1,,,,,,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2019,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,9,2,7,1,,1,,,,,,
CHC Helicopter Group of Companies,2019,National,Canada,,,Overall,Full-Time,66,47,19,,,,4,4,,23,14,9
CHC Helicopter Group of Companies,2019,National,Canada,0,,Middle and Other Managers,Full-Time,9,8,1,,,,4,4,,2,2,
CHC Helicopter Group of Companies,2019,National,Canada,0,,Professionals,Full-Time,22,16,6,,,,,,,8,5,3
CHC Helicopter Group of Companies,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,10,4,6,,,,,,,7,2,5
CHC Helicopter Group of Companies,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,12,9,3,,,,,,,2,2,
CHC Helicopter Group of Companies,2019,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,7,5,2,,,,,,,3,2,1
CHC Helicopter Group of Companies,2019,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,,,Overall,Full-Time,65,47,18,,,,4,4,,23,14,9
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,9,8,1,,,,4,4,,2,2,
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Professionals,Full-Time,22,16,6,,,,,,,8,5,3
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,10,4,6,,,,,,,7,2,5
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,12,9,3,,,,,,,2,2,
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,6,5,1,,,,,,,3,2,1
CHC Helicopter Group of Companies,2019,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,,,Overall,Full-Time,16,11,5,,,,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,0,,Professionals,Full-Time,8,6,2,,,,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,0,,Supervisors,Full-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,16,11,5,,,,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,8,6,2,,,,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2019,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2019,National,Canada,,,Overall,Full-Time,44,40,4,,,,,,,2,2,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,25,25,,,,,,,,1,1,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Cancrew Enterprises Ltd.,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,11,11,,,,,,,,1,1,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,26,22,4,,,,,,,1,1,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,10,10,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Cancrew Enterprises Ltd.,2019,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,9,9,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2019,National,Canada,,,Overall,Full-Time,316,293,23,8,8,,24,23,1,21,16,5
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Middle and Other Managers,Full-Time,9,7,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Professionals,Full-Time,4,3,1,,,,2,2,,1,1,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,10,10,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,6,2,4,,,,,,,3,,3
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,24,24,,,,,,,,2,2,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Clerical Personnel,Full-Time,30,18,12,,,,5,4,1,3,1,2
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,227,225,2,8,8,,17,17,,11,11,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Other Manual Workers,Full-Time,3,3,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,,,Overall,Part-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,,,Overall,Full-Time,91,82,9,,,,9,8,1,7,4,3
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,17,17,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Clerical Personnel,Full-Time,19,13,6,,,,4,3,1,3,1,2
Seaboard Liquid Carriers Limited,2019,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,50,50,,,,,5,5,,2,2,
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,,,Overall,Full-Time,36,30,6,1,1,,2,2,,2,1,1
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,0,,Professionals,Full-Time,3,3,,,,,2,2,,1,1,
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,0,,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,5,2,3,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,24,24,,1,1,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,,,Overall,Full-Time,108,102,6,4,4,,12,12,,10,10,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Professionals,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Supervisors: Crafts and Trades,Full-Time,10,10,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Clerical Personnel,Full-Time,6,3,3,,,,1,1,,,,
Seaboard Liquid Carriers Limited,2019,Provincial,Alberta,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
