EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,1,1,,1,1,
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,10,4,6,,,,,,,3,2,1
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,1,1,
Jazz Aviation L.P.,2009,Provincial,Québec,,,Overall,Part-Time,17,8,9,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,12,4,8,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,,,Overall,Full-Time,22,17,5,,,,1,1,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,1,1,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,7,3,4,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,,,Overall,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,British Columbia,,,Overall,Full-Time,17,8,9,,,,2,,2,7,4,3
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Professionals,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,6,5,1,,,,,,,2,1,1
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,3,3,
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,,2,,,,1,,1,,,
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,4,,4,,,,1,,1,2,,2
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,British Columbia,,,Overall,Part-Time,15,7,8,,,,,,,2,1,1
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,,6,,,,,,,1,,1
Jazz Aviation L.P.,2009,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,9,7,2,,,,,,,1,1,
Jazz Aviation L.P.,2009,Provincial,Alberta,,,Overall,Full-Time,22,14,8,,,,2,1,1,6,2,4
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,6,1,,,,,,,2,1,1
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,5,1,4,,,,1,,1,2,,2
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,2,3,,,,1,1,,1,,1
Jazz Aviation L.P.,2009,Provincial,Alberta,,,Overall,Part-Time,9,3,6,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,5,,5,,,,,,,,,
Jazz Aviation L.P.,2009,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,2009,National,Canada,,,Overall,Full-Time,138,93,45,2,,2,,,,35,27,8
CHC Helicopter Group of Companies,2009,National,Canada,0,,Senior Managers,Full-Time,5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Middle and Other Managers,Full-Time,18,13,5,,,,,,,4,4,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Professionals,Full-Time,38,25,13,,,,,,,13,8,5
CHC Helicopter Group of Companies,2009,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,12,10,2,,,,,,,1,,1
CHC Helicopter Group of Companies,2009,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,15,10,5,2,,2,,,,3,3,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,23,21,2,,,,,,,9,9,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Clerical Personnel,Full-Time,23,7,16,,,,,,,3,1,2
CHC Helicopter Group of Companies,2009,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2009,National,Canada,,,Overall,Part-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,,,Overall,Full-Time,132,89,43,2,,2,,,,35,27,8
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Senior Managers,Full-Time,5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,18,13,5,,,,,,,4,4,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Professionals,Full-Time,38,25,13,,,,,,,13,8,5
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,8,6,2,,,,,,,1,,1
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Supervisors,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,15,10,5,2,,2,,,,3,3,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,23,21,2,,,,,,,9,9,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,21,7,14,,,,,,,3,1,2
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,,,Overall,Part-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2009,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,1,1,
Persona Communications Corp.,2009,National,Canada,,,Overall,Full-Time,93,54,39,2,1,1,,,,1,,1
Persona Communications Corp.,2009,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Middle and Other Managers,Full-Time,9,5,4,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Professionals,Full-Time,3,2,1,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,4,4,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,28,28,,1,1,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Clerical Personnel,Full-Time,38,7,31,1,,1,,,,1,,1
Persona Communications Corp.,2009,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,,,Overall,Part-Time,29,17,12,2,1,1,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2009,National,Canada,0,,Clerical Personnel,Part-Time,27,15,12,2,1,1,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,,,Overall,Full-Time,29,16,13,2,1,1,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,5,3,2,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Professionals,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,1,1,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Clerical Personnel,Full-Time,14,3,11,1,,1,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,,,Overall,Part-Time,20,14,6,2,1,1,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Ontario,0,,Clerical Personnel,Part-Time,19,13,6,2,1,1,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,,,Overall,Full-Time,27,8,19,,,,,,,1,,1
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,4,2,2,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,14,,14,,,,,,,1,,1
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,,,Overall,Part-Time,4,1,3,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,3,,3,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,6,3,3,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Newfoundland and Labrador,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,5,2,3,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,5,2,3,,,,,,,,,
Persona Communications Corp.,2009,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Part-Time,5,2,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,,,Overall,Full-Time,35,18,17,1,,1,1,,1,1,,1
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Professionals,Full-Time,7,4,3,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,National,Canada,0,,Clerical Personnel,Full-Time,17,5,12,1,,1,1,,1,,,
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,34,17,17,1,,1,1,,1,1,,1
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,7,4,3,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2009,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,17,5,12,1,,1,1,,1,,,
Standard Aero Limited,2009,National,Canada,,,Overall,Full-Time,40,34,6,,,,,,,12,11,1
Standard Aero Limited,2009,National,Canada,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2009,National,Canada,0,,Middle and Other Managers,Full-Time,7,7,,,,,,,,1,1,
Standard Aero Limited,2009,National,Canada,0,,Professionals,Full-Time,5,4,1,,,,,,,1,1,
Standard Aero Limited,2009,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,9,9,,,,,,,,2,2,
Standard Aero Limited,2009,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2009,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,11,11,,,,,,,,6,6,
Standard Aero Limited,2009,National,Canada,0,,Clerical Personnel,Full-Time,3,,3,,,,,,,1,,1
Standard Aero Limited,2009,National,Canada,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,2009,Provincial,British Columbia,,,Overall,Full-Time,39,33,6,,,,,,,12,11,1
Standard Aero Limited,2009,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,7,7,,,,,,,,1,1,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Professionals,Full-Time,5,4,1,,,,,,,1,1,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,8,8,,,,,,,,2,2,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,11,11,,,,,,,,6,6,
Standard Aero Limited,2009,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,3,,3,,,,,,,1,,1
Standard Aero Limited,2009,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,1,1,
Labrador Airways Limited (INACTIVE),2009,National,Canada,,,Overall,Full-Time,143,68,75,8,4,4,,,,,,
Labrador Airways Limited (INACTIVE),2009,National,Canada,0,,Middle and Other Managers,Full-Time,8,6,2,2,2,,,,,,,
Labrador Airways Limited (INACTIVE),2009,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Labrador Airways Limited (INACTIVE),2009,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,39,32,7,1,,1,,,,,,
Labrador Airways Limited (INACTIVE),2009,National,Canada,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Labrador Airways Limited (INACTIVE),2009,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
