EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2012,Full-Time,National,Canada,0,,"$100,000 and over",27,26,1,1,1,,,,,,,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,644,420,224,51,23,28,7,4,3,25,23,2
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"Under $15,000",2,,2,1,,1,,,,,,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $19,999",2,,2,2,,2,,,,,,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",21,8,13,4,1,3,,,,2,2,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",74,27,47,10,2,8,,,,2,1,1
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",120,51,69,15,6,9,4,2,2,4,3,1
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",63,36,27,4,4,,,,,,,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",37,23,14,2,2,,,,,2,2,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",48,34,14,2,,2,1,,1,3,3,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",39,30,9,2,,2,2,2,,1,1,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",50,39,11,1,,1,,,,3,3,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",67,59,8,3,3,,,,,4,4,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",65,59,6,2,2,,,,,4,4,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",30,29,1,2,2,,,,,,,
Provincial Aerospace Ltd.,2012,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",26,25,1,1,1,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,,,Overall,27,12,15,6,3,3,,,,1,,1
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",3,2,1,,,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",6,1,5,2,,2,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",2,2,,2,2,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",14,7,7,1,1,,,,,1,,1
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,25,11,14,6,3,3,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 10,000 - $12,499",3,2,1,,,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",6,1,5,2,,2,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $17,499",2,2,,2,2,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2012,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",12,6,6,1,1,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,National,Canada,,,Overall,4533,3044,1489,89,58,31,130,90,40,477,324,153
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",297,70,227,3,1,2,3,1,2,55,16,39
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",164,77,87,4,2,2,,,,30,15,15
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",53,21,32,2,1,1,3,1,2,9,4,5
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",161,102,59,5,2,3,6,4,2,19,12,7
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",1136,380,756,33,13,20,36,11,25,107,53,54
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",182,125,57,5,5,,3,1,2,31,23,8
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",304,226,78,6,4,2,5,4,1,52,41,11
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",632,539,93,8,8,,6,5,1,84,74,10
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",713,653,60,12,11,1,46,42,4,68,65,3
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",78,67,11,1,1,,4,4,,5,4,1
Jazz Aviation L.P.,2012,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",812,784,28,10,10,,18,17,1,17,17,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,,,Overall,1660,1136,524,24,18,6,40,29,11,248,169,79
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",180,50,130,2,1,1,2,1,1,40,12,28
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",44,19,25,1,1,,,,,8,4,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",16,10,6,1,1,,2,1,1,5,4,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",51,32,19,,,,3,2,1,10,6,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",381,133,248,6,2,4,7,1,6,51,23,28
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",47,35,12,3,3,,1,,1,17,14,3
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",98,77,21,2,2,,4,3,1,23,17,6
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",224,195,29,1,1,,,,,45,43,2
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",262,240,22,4,3,1,14,14,,38,36,2
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",22,20,2,,,,1,1,,2,1,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",335,325,10,4,4,,6,6,,9,9,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,,,Overall,733,499,234,12,10,2,7,3,4,41,17,24
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",67,9,58,,,,1,,1,11,1,10
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",47,20,27,,,,,,,11,5,6
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",9,3,6,,,,1,,1,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",16,14,2,1,1,,1,1,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",170,65,105,5,3,2,2,,2,7,3,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",31,26,5,1,1,,,,,5,2,3
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",32,28,4,1,1,,,,,2,1,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",127,110,17,1,1,,1,1,,3,3,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",64,59,5,,,,,,,2,2,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",7,7,,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",162,158,4,3,3,,1,1,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,,,Overall,740,487,253,13,11,2,28,20,8,36,22,14
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",5,2,3,1,,1,,,,1,1,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",38,22,16,1,1,,,,,2,2,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",17,7,10,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",26,10,16,,,,1,,1,1,,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",117,36,81,3,2,1,2,,2,4,,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",55,26,29,1,1,,2,1,1,5,3,2
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",105,63,42,1,1,,1,1,,10,7,3
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",111,86,25,1,1,,2,2,,9,5,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",185,169,16,4,4,,16,13,3,2,2,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",40,32,8,1,1,,3,3,,2,2,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",41,34,7,,,,1,,1,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,,,Overall,688,469,219,13,6,7,26,17,9,80,62,18
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",20,10,10,,,,,,,5,2,3
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",47,38,9,2,1,1,1,1,,6,5,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",247,87,160,9,3,6,12,4,8,29,17,12
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",21,17,4,,,,,,,1,1,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",33,27,6,,,,,,,10,10,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",63,52,11,,,,,,,12,11,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",108,97,11,2,2,,9,8,1,14,13,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",4,3,1,,,,,,,,,
Jazz Aviation L.P.,2012,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",138,135,3,,,,4,4,,3,3,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,,,Overall,640,435,205,21,12,9,22,18,4,65,52,13
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",40,7,33,,,,,,,3,2,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",10,6,4,,,,,,,3,2,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",6,,6,1,,1,,,,2,,2
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",18,7,11,1,,1,,,,2,1,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",168,49,119,7,2,5,6,3,3,14,10,4
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",28,21,7,,,,,,,3,3,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",36,31,5,2,,2,,,,7,6,1
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",103,93,10,5,5,,3,2,1,13,10,3
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",91,85,6,2,2,,7,7,,12,12,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",4,4,,,,,,,,1,1,
Jazz Aviation L.P.,2012,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",136,132,4,3,3,,6,6,,5,5,
Jazz Aviation L.P.,2012,Part-Time,National,Canada,,,Overall,594,177,417,20,6,14,13,4,9,90,42,48
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",3,2,1,,,,1,1,,,,
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",19,12,7,,,,,,,6,4,2
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",56,20,36,3,1,2,1,1,,9,1,8
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",69,26,43,4,2,2,1,,1,17,10,7
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",48,15,33,3,,3,1,,1,6,2,4
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",82,10,72,3,,3,2,,2,5,2,3
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",19,5,14,1,,1,2,,2,3,1,2
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",37,11,26,,,,1,,1,8,3,5
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",46,13,33,,,,,,,5,3,2
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",44,16,28,3,2,1,,,,7,3,4
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",80,18,62,2,,2,,,,15,6,9
Jazz Aviation L.P.,2012,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",89,29,60,1,1,,4,2,2,9,7,2
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,,,Overall,133,40,93,4,2,2,3,1,2,28,14,14
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",8,5,3,,,,,,,2,1,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",14,4,10,,,,1,1,,4,,4
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",12,7,5,2,1,1,,,,6,5,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",12,4,8,,,,1,,1,2,1,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",15,1,14,1,,1,1,,1,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,2,1,,,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",7,2,5,,,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",10,4,6,1,1,,,,,3,2,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",20,5,15,,,,,,,6,2,4
Jazz Aviation L.P.,2012,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",27,4,23,,,,,,,3,1,2
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,,,Overall,86,42,44,1,1,,1,,1,4,2,2
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",6,3,3,,,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",12,10,2,1,1,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",7,6,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",9,3,6,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",5,1,4,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",9,5,4,,,,,,,1,,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",11,4,7,,,,,,,1,,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",11,3,8,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 and over",13,6,7,,,,1,,1,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,,,Overall,19,4,15,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 and over",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,,,Overall,205,63,142,9,1,8,5,2,3,28,14,14
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",3,2,1,,,,1,1,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",9,6,3,,,,,,,4,3,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",20,7,13,2,,2,,,,1,,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",23,5,18,1,,1,1,,1,4,1,3
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",12,4,8,1,,1,,,,2,1,1
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",33,4,29,2,,2,1,,1,3,1,2
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",6,3,3,,,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",14,6,8,,,,,,,3,1,2
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",13,4,9,,,,,,,1,1,
Jazz Aviation L.P.,2012,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",12,6,6,2,1,1,,,,2,1,1
