EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,8,2,6,,,,,,,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,28,,28,1,,1,1,,1,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,17,16,1,2,1,1,,,,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Other Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,7,,7,,,,,,,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Part-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2005,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,6,,6,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,,,Overall,Full-Time,231,127,104,6,2,4,5,2,3,12,6,6
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,7,6,1,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,7,7,,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,54,53,1,1,,1,1,,1,2,2,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,4,3,1,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,6,,6,,,,,,,2,,2
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,23,22,1,1,1,,1,1,,1,1,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,17,8,9,1,,1,,,,1,,1
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,96,14,82,2,,2,3,1,2,4,2,2
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,12,9,3,1,1,,,,,2,1,1
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,,,Overall,Part-Time,55,25,30,2,1,1,,,,3,1,2
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Supervisors,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,35,13,22,,,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,14,9,5,1,1,,,,,,,
Jazz Aviation L.P.,2005,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Part-Time,1,,1,1,,1,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,Ontario,,,Overall,Full-Time,79,49,30,2,1,1,2,1,1,7,3,4
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,26,26,,,,,,,,2,2,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,2,,2
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,1,1,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,2,2,1,,1,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,26,4,22,,,,1,,1,1,,1
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,6,4,2,1,1,,,,,2,1,1
Jazz Aviation L.P.,2005,Provincial,Ontario,,,Overall,Part-Time,6,3,3,,,,,,,1,1,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,,,Overall,Full-Time,49,31,18,,,,,,,1,1,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Professionals,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,10,10,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,6,1,,,,,,,1,1,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,6,5,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,17,2,15,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,,,Overall,Part-Time,12,11,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,6,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,6,5,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,,,Overall,Full-Time,45,22,23,3,1,2,1,1,,3,1,2
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,6,6,,1,1,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,7,1,6,,,,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,19,3,16,2,,2,1,1,,2,1,1
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,,,Overall,Part-Time,3,2,1,,,,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,,,Overall,Full-Time,36,16,20,,,,1,,1,1,1,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,7,7,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,24,5,19,,,,1,,1,1,1,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,,,Overall,Part-Time,19,7,12,2,1,1,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,15,5,10,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,3,2,1,1,1,,,,,,,
Jazz Aviation L.P.,2005,Provincial,British Columbia,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Part-Time,1,,1,1,,1,,,,1,,1
Jazz Aviation L.P.,2005,Provincial,Alberta,,,Overall,Full-Time,21,9,12,1,,1,1,,1,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,7,6,1,1,,1,1,,1,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,9,,9,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,,,Overall,Part-Time,8,2,6,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,1,5,,,,,,,,,
Jazz Aviation L.P.,2005,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,,,Overall,Full-Time,61,41,20,,,,,,,6,3,3
CHC Helicopter Group of Companies,2005,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Middle and Other Managers,Full-Time,10,5,5,,,,,,,1,1,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Professionals,Full-Time,8,6,2,,,,,,,2,1,1
CHC Helicopter Group of Companies,2005,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Supervisors,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Clerical Personnel,Full-Time,12,2,10,,,,,,,3,1,2
CHC Helicopter Group of Companies,2005,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,13,11,2,,,,,,,,,
CHC Helicopter Group of Companies,2005,National,Canada,0,,Other Manual Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,32,23,9,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,4,2,2,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,6,1,5,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,13,11,2,,,,,,,,,
CHC Helicopter Group of Companies,2005,Provincial,Newfoundland and Labrador,0,,Other Manual Workers,Full-Time,4,4,,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,,,Overall,Full-Time,46,27,19,,,,,,,1,1,
Persona Communications Corp.,2005,National,Canada,0,,Senior Managers,Full-Time,5,4,1,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Middle and Other Managers,Full-Time,6,4,2,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,6,4,2,,,,,,,1,1,
Persona Communications Corp.,2005,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Clerical Personnel,Full-Time,20,6,14,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,,,Overall,Part-Time,7,2,5,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Skilled Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2005,National,Canada,0,,Clerical Personnel,Part-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,,,Overall,Full-Time,19,10,9,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Clerical Personnel,Full-Time,10,4,6,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,,,Overall,Part-Time,6,2,4,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2005,Provincial,Ontario,0,,Clerical Personnel,Part-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,,,Overall,Full-Time,44,25,19,,,,1,1,,1,,1
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Middle and Other Managers,Full-Time,7,7,,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Professionals,Full-Time,11,5,6,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Clerical Personnel,Full-Time,10,1,9,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,2,,2,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,39,21,18,,,,1,1,,1,,1
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,7,7,,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,11,5,6,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,10,1,9,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2005,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,2,,2,,,,,,,1,,1
Standard Aero Limited,2005,National,Canada,,,Overall,Full-Time,87,60,27,,,,,,,4,3,1
Standard Aero Limited,2005,National,Canada,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Professionals,Full-Time,4,,4,,,,,,,1,,1
Standard Aero Limited,2005,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,20,16,4,,,,,,,1,1,
Standard Aero Limited,2005,National,Canada,0,,Supervisors,Full-Time,3,,3,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,3,2,1,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,31,22,9,,,,,,,1,1,
Standard Aero Limited,2005,National,Canada,0,,Clerical Personnel,Full-Time,12,6,6,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,1,1,
Standard Aero Limited,2005,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Other Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2005,National,Canada,,,Overall,Part-Time,1,,1,,,,,,,,,
Standard Aero Limited,2005,National,Canada,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,,,Overall,Full-Time,87,60,27,,,,,,,4,3,1
Standard Aero Limited,2005,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Professionals,Full-Time,4,,4,,,,,,,1,,1
Standard Aero Limited,2005,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,20,16,4,,,,,,,1,1,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Supervisors,Full-Time,3,,3,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,3,2,1,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,4,4,,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,31,22,9,,,,,,,1,1,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,12,6,6,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,1,1,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,,,Overall,Part-Time,1,,1,,,,,,,,,
Standard Aero Limited,2005,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Labrador Airways Limited (INACTIVE),2005,National,Canada,,,Overall,Full-Time,57,33,24,1,1,,,,,,,
Labrador Airways Limited (INACTIVE),2005,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
