EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
CHC Helicopter Group of Companies,1997,National,Canada,451,Air Transport Industries,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,National,Canada,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,32,31,1,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,National,Canada,451,Air Transport Industries,Clerical Personnel,Full-Time,20,11,9,,,,,,,4,3,1
CHC Helicopter Group of Companies,1997,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,,,Overall,Full-Time,14,10,4,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,451,Air Transport Industries,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Provincial,Québec,451,Air Transport Industries,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,,,Overall,Full-Time,72,63,9,,,,,,,14,10,4
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,39,38,1,,,,,,,7,7,
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Supervisors,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,4,2,2,,,,,,,2,,2
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,11,11,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,British Columbia,451,Air Transport Industries,Clerical Personnel,Full-Time,15,10,5,,,,,,,4,3,1
CHC Helicopter Group of Companies,1997,Provincial,Alberta,,,Overall,Full-Time,19,15,4,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Professionals,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Alberta,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,12,10,2,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Professionals,Full-Time,3,3,,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Provincial,Newfoundland and Labrador,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,,,Overall,Full-Time,169,110,59,,,,1,1,,3,2,1
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,22,20,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Professionals,Full-Time,41,30,11,,,,,,,1,1,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,6,3,3,,,,1,1,,1,1,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Supervisors,Full-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Supervisors: Crafts and Trades,Full-Time,4,3,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,7,3,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,40,40,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,30,6,24,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,9,,9,,,,,,,1,,1
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,8,5,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,,,Overall,Part-Time,9,2,7,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Professionals,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Part-Time,6,2,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,,,Overall,Full-Time,169,110,59,,,,1,1,,3,2,1
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,22,20,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Full-Time,41,30,11,,,,,,,1,1,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,6,3,3,,,,1,1,,1,1,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors,Full-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors: Crafts and Trades,Full-Time,4,3,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,7,3,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,40,40,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,30,6,24,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,9,,9,,,,,,,1,,1
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,8,5,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,,,Overall,Part-Time,9,2,7,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Part-Time,6,2,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,,,Overall,Full-Time,9,7,2,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,5,5,,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,,,Overall,Part-Time,5,4,1,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,3,3,,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1997,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,,,Overall,Full-Time,7,6,1,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,,,Overall,Part-Time,4,3,1,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Part-Time,2,2,,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1997,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,,,Overall,Full-Time,30,19,11,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Professionals,Full-Time,17,11,6,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,9,6,3,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,,,Overall,Part-Time,20,7,13,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,10,6,4,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Stingray Radio Inc.,1997,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,9,1,8,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,,,Overall,Full-Time,16,10,6,,,,2,1,1,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Professionals,Full-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,5,3,2,,,,1,1,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,1,,1,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,7,6,1,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,,,Overall,Part-Time,11,8,3,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Professionals,Part-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,7,7,,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Maritime Broadcasting System Limited,1997,National,Canada,0,,Other Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,National,Canada,,,Overall,Full-Time,4,2,2,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,National,Canada,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,Provincial,Nova Scotia,,,Overall,Full-Time,4,2,2,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bell Media (ATV/ASN) (Inactive),1997,Provincial,Nova Scotia,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Armour Transport Inc.,1997,National,Canada,,,Overall,Full-Time,12,12,,,,,,,,,,
Armour Transport Inc.,1997,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Armour Transport Inc.,1997,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,10,10,,,,,,,,,,
Armour Transport Inc.,1997,National,Canada,,,Overall,Part-Time,1,1,,,,,,,,,,
Armour Transport Inc.,1997,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Armour Transport Inc.,1997,Provincial,New Brunswick,,,Overall,Full-Time,9,9,,,,,,,,,,
Armour Transport Inc.,1997,Provincial,New Brunswick,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Armour Transport Inc.,1997,Provincial,New Brunswick,0,,Semi-Skilled Manual Workers,Full-Time,7,7,,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,,,Overall,Full-Time,65,62,3,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Professionals,Full-Time,1,,1,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,26,26,,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,8,8,,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Atlantic Towing Limited,1997,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,21,21,,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,,,Overall,Full-Time,65,62,3,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Professionals,Full-Time,1,,1,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Semi-Professionals and Technicians,Full-Time,26,26,,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Skilled Sales and Service Personnel,Full-Time,8,8,,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Atlantic Towing Limited,1997,Provincial,New Brunswick,0,,Semi-Skilled Manual Workers,Full-Time,21,21,,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,,,Overall,Full-Time,154,109,45,,,,1,1,,7,5,2
Day & Ross Inc.,1997,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Middle and Other Managers,Full-Time,12,11,1,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Professionals,Full-Time,8,7,1,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Supervisors,Full-Time,6,3,3,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,10,8,2,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,5,1,4,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Clerical Personnel,Full-Time,44,15,29,,,,,,,6,4,2
Day & Ross Inc.,1997,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,27,22,5,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,35,35,,,,,1,1,,1,1,
Day & Ross Inc.,1997,National,Canada,,,Overall,Part-Time,295,248,47,2,2,,3,3,,18,15,3
Day & Ross Inc.,1997,National,Canada,0,,Professionals,Part-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Day & Ross Inc.,1997,National,Canada,0,,Clerical Personnel,Part-Time,50,6,44,,,,,,,4,1,3
Day & Ross Inc.,1997,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,242,240,2,2,2,,3,3,,14,14,
Day & Ross Inc.,1997,National,Canada,0,,Other Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,Provincial,Ontario,,,Overall,Full-Time,62,46,16,,,,,,,6,5,1
Day & Ross Inc.,1997,Provincial,Ontario,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,6,6,,,,,,,,,,
Day & Ross Inc.,1997,Provincial,Ontario,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Day & Ross Inc.,1997,Provincial,Ontario,0,,Supervisors,Full-Time,5,2,3,,,,,,,,,
