EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2000,National,Canada,,,Overall,Part-Time,17,8,9,,,,,,,,,
Jazz Aviation L.P.,2000,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,15,6,9,,,,,,,,,
Jazz Aviation L.P.,2000,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,,,Overall,Full-Time,63,36,27,1,1,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Professionals,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,29,26,3,1,1,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,24,4,20,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,,,Overall,Part-Time,15,8,7,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,13,6,7,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Québec,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,,,Overall,Full-Time,82,60,22,,,,,,,5,3,2
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Professionals,Full-Time,5,2,3,,,,,,,1,,1
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,38,38,,,,,,,,2,2,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Supervisors,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,12,12,,,,,,,,,,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Clerical Personnel,Full-Time,7,3,4,,,,,,,1,1,
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,12,1,11,,,,,,,1,,1
Jazz Aviation L.P.,2000,Provincial,Nova Scotia,451,Air Transport Industries,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,,,Overall,Full-Time,35,25,10,2,2,,,,,1,1,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,11,9,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Clerical Personnel,Full-Time,4,1,3,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,6,5,1,2,2,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,,,Overall,Full-Time,16,9,7,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,5,3,2,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,4,1,3,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,12,9,3,2,2,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2000,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,6,5,1,2,2,,,,,,,
Persona Communications Corp.,2000,National,Canada,,,Overall,Full-Time,53,36,17,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Middle and Other Managers,Full-Time,5,5,,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Professionals,Full-Time,3,2,1,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,23,23,,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Clerical Personnel,Full-Time,16,2,14,,,,,,,,,
Persona Communications Corp.,2000,National,Canada,,,Overall,Part-Time,7,2,5,1,,1,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,4,2,2,1,,1,,,,,,
Persona Communications Corp.,2000,National,Canada,0,,Clerical Personnel,Part-Time,3,,3,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,,,Overall,Full-Time,29,21,8,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Professionals,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,11,11,,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Clerical Personnel,Full-Time,8,2,6,,,,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,,,Overall,Part-Time,6,2,4,1,,1,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,4,2,2,1,,1,,,,,,
Persona Communications Corp.,2000,Provincial,Ontario,0,,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,,,Overall,Full-Time,29,19,10,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Senior Managers,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Professionals,Full-Time,10,8,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Clerical Personnel,Full-Time,7,3,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,,,Overall,Part-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,National,Canada,0,,Clerical Personnel,Part-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,21,14,7,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,7,6,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2000,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,6,2,4,,,,,,,,,
Standard Aero Limited,2000,National,Canada,,,Overall,Full-Time,97,77,20,,,,2,,2,4,1,3
Standard Aero Limited,2000,National,Canada,0,,Senior Managers,Full-Time,7,6,1,,,,,,,,,
Standard Aero Limited,2000,National,Canada,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2000,National,Canada,0,,Professionals,Full-Time,5,5,,,,,,,,,,
Standard Aero Limited,2000,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,38,35,3,,,,,,,1,,1
Standard Aero Limited,2000,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,5,3,2,,,,,,,1,,1
Standard Aero Limited,2000,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,17,16,1,,,,,,,1,1,
Standard Aero Limited,2000,National,Canada,0,,Clerical Personnel,Full-Time,16,4,12,,,,2,,2,1,,1
Standard Aero Limited,2000,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,8,8,,,,,,,,,,
Standard Aero Limited,2000,Provincial,British Columbia,,,Overall,Full-Time,97,77,20,,,,2,,2,4,1,3
Standard Aero Limited,2000,Provincial,British Columbia,0,,Senior Managers,Full-Time,7,6,1,,,,,,,,,
Standard Aero Limited,2000,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2000,Provincial,British Columbia,0,,Professionals,Full-Time,5,5,,,,,,,,,,
Standard Aero Limited,2000,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,38,35,3,,,,,,,1,,1
Standard Aero Limited,2000,Provincial,British Columbia,0,,Skilled Sales and Service Personnel,Full-Time,5,3,2,,,,,,,1,,1
Standard Aero Limited,2000,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,17,16,1,,,,,,,1,1,
Standard Aero Limited,2000,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,16,4,12,,,,2,,2,1,,1
Standard Aero Limited,2000,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,8,8,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,,,Overall,Full-Time,687,442,245,1,,1,23,17,6,13,10,3
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,14,12,2,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,151,108,43,,,,4,2,2,1,1,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Professionals,Full-Time,184,135,49,,,,3,3,,7,7,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,27,19,8,,,,1,1,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Supervisors,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Supervisors: Crafts and Trades,Full-Time,5,4,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,11,9,2,,,,2,2,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,9,1,8,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,132,126,6,,,,6,6,,2,2,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,76,9,67,,,,4,2,2,1,,1
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,72,13,59,1,,1,3,1,2,2,,2
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,,,Overall,Part-Time,12,9,3,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Part-Time,8,7,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,2,1,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,,,Overall,Full-Time,161,106,55,,,,3,3,,1,1,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,8,7,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,46,35,11,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Full-Time,64,42,22,,,,,,,1,1,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,7,6,1,,,,1,1,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,4,,4,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,2,2,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,12,3,9,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,6,,6,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,,,Overall,Part-Time,6,5,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Part-Time,5,5,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,,,Overall,Full-Time,442,284,158,1,,1,19,13,6,12,9,3
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,3,2,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,85,59,26,,,,3,1,2,1,1,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Professionals,Full-Time,105,83,22,,,,3,3,,6,6,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,20,13,7,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,9,8,1,,,,2,2,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,5,1,4,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,102,98,4,,,,4,4,,2,2,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,49,4,45,,,,4,2,2,1,,1
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,60,12,48,1,,1,3,1,2,2,,2
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,,,Overall,Part-Time,3,2,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,New Brunswick,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Prince Edward Island,,,Overall,Full-Time,31,16,15,,,,1,1,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Prince Edward Island,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,1,1,,,,,1,1,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Prince Edward Island,482,Telecommunication Carriers Industry,Professionals,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Prince Edward Island,482,Telecommunication Carriers Industry,Supervisors: Crafts and Trades,Full-Time,3,2,1,,,,,,,,,
Bell Aliant Inc. (Inactive),2000,Provincial,Prince Edward Island,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,12,11,1,,,,,,,,,
