EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
4186397 Canada Inc.,2000,Provincial,Alberta,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2000,Provincial,Alberta,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
4186397 Canada Inc.,2000,Provincial,Alberta,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,6,1,5,,,,,,,,,
A.J. Bus Lines Ltd.,2000,National,Canada,0,,Overall,Full-Time,3,,3,,,,,,,,,,3,,3,,,,,,,,,
A.J. Bus Lines Ltd.,2000,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
A.J. Bus Lines Ltd.,2000,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
A.J. Bus Lines Ltd.,2000,National,Canada,0,,Overall,Part-Time,4,2,2,1,,1,,,,,,,4,2,2,1,,1,,,,,,
A.J. Bus Lines Ltd.,2000,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,4,2,2,1,,1,,,,,,
A.J. Bus Lines Ltd.,2000,Provincial,Ontario,0,,Overall,Full-Time,3,,3,,,,,,,,,,3,,3,,,,,,,,,
A.J. Bus Lines Ltd.,2000,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
A.J. Bus Lines Ltd.,2000,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
A.J. Bus Lines Ltd.,2000,Provincial,Ontario,0,,Overall,Part-Time,4,2,2,1,,1,,,,,,,4,2,2,1,,1,,,,,,
A.J. Bus Lines Ltd.,2000,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,4,2,2,1,,1,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Overall,Full-Time,19,6,13,,,,,,,1,1,,19,6,13,,,,,,,1,1,
Access Communications Co-operative Limited,2000,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,6,3,3,,,,,,,1,1,
Access Communications Co-operative Limited,2000,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2000,National,Canada,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Overall,Full-Time,19,6,13,,,,,,,1,1,,19,6,13,,,,,,,1,1,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,6,3,3,,,,,,,1,1,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2000,Provincial,Saskatchewan,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Overall,Full-Time,9,6,3,,,,,,,,,,9,6,3,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Ontario,0,,Overall,Full-Time,4,2,2,,,,,,,,,,4,2,2,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Québec,0,,Overall,Full-Time,2,1,1,,,,,,,,,,2,1,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Alberta,0,,Overall,Full-Time,3,3,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Alberta,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2000,Provincial,Alberta,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2000,National,Canada,0,,Overall,Full-Time,4,2,2,,,,,,,,,,4,2,2,,,,,,,,,
Administration portuaire de Montréal,2000,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2000,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Administration portuaire de Montréal,2000,Provincial,Québec,0,,Overall,Full-Time,4,2,2,,,,,,,,,,4,2,2,,,,,,,,,
Administration portuaire de Montréal,2000,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2000,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2000,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",2000,National,Canada,0,,Overall,Full-Time,12,9,3,,,,,,,8,6,2,12,9,3,,,,,,,8,6,2
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",2000,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,12,9,3,,,,,,,8,6,2
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",2000,Provincial,British Columbia,0,,Overall,Full-Time,9,7,2,,,,,,,7,5,2,9,7,2,,,,,,,7,5,2
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",2000,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,9,7,2,,,,,,,7,5,2
Aéroports de Montréal,2000,National,Canada,0,,Overall,Full-Time,33,16,17,,,,,,,2,1,1,33,16,17,,,,,,,2,1,1
Aéroports de Montréal,2000,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
Aéroports de Montréal,2000,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,7,4,3,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,6,,6,,,,,,,1,,1
Aéroports de Montréal,2000,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,8,2,6,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,National,Canada,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Overall,Full-Time,32,15,17,,,,,,,2,1,1,32,15,17,,,,,,,2,1,1
Aéroports de Montréal,2000,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
Aéroports de Montréal,2000,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,7,4,3,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,6,,6,,,,,,,1,,1
Aéroports de Montréal,2000,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,8,2,6,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2000,Provincial,Québec,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Overall,Full-Time,185,151,34,2,2,,3,3,,1,,1,183,149,34,2,2,,3,3,,1,,1
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,14,11,3,,,,1,1,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,26,25,1,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,2,3,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,19,18,1,,,,1,1,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,45,45,,,,,1,1,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,21,2,19,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,13,8,5,,,,,,,,,
Agricore Cooperative Limited,2000,National,Canada,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,34,33,1,2,2,,,,,1,,1
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Overall,Full-Time,88,72,16,2,2,,1,1,,1,,1,87,71,16,2,2,,1,1,,1,,1
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,7,4,3,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,12,12,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,25,25,,,,,1,1,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,13,2,11,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Manitoba,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,21,20,1,2,2,,,,,1,,1
Agricore Cooperative Limited,2000,Provincial,British Columbia,471,Grain Elevator Industry,Overall,Full-Time,6,4,2,,,,,,,,,,5,3,2,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,British Columbia,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,British Columbia,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Saskatchewan,471,Grain Elevator Industry,Overall,Full-Time,7,7,,,,,,,,,,,7,7,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Saskatchewan,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Saskatchewan,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Saskatchewan,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Overall,Full-Time,84,68,16,,,,2,2,,,,,84,68,16,,,,2,2,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,6,6,,,,,1,1,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,10,9,1,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,13,12,1,,,,1,1,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,19,19,,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,8,,8,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,8,4,4,,,,,,,,,
Agricore Cooperative Limited,2000,Provincial,Alberta,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,13,13,,,,,,,,,,
Air Canada,2000,National,Canada,451,Air Transport Industries,Overall,Full-Time,2559,1580,979,59,15,44,18,13,5,230,128,102,2497,1548,949,58,14,44,18,13,5,229,128,101
Air Canada,2000,National,Canada,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,102,77,25,1,1,,,,,4,2,2
Air Canada,2000,National,Canada,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,543,327,216,2,2,,5,5,,25,12,13
Air Canada,2000,National,Canada,451,Air Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,159,78,81,1,1,,2,1,1,16,7,9
Air Canada,2000,National,Canada,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,263,244,19,4,4,,2,2,,20,20,
Air Canada,2000,National,Canada,451,Air Transport Industries,Supervisors,Full-Time,,,,,,,,,,,,,146,89,57,,,,2,2,,9,6,3
Air Canada,2000,National,Canada,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,76,75,1,2,2,,,,,5,5,
Air Canada,2000,National,Canada,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,128,23,105,2,,2,,,,9,1,8
Air Canada,2000,National,Canada,451,Air Transport Industries,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2000,National,Canada,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,153,150,3,1,1,,3,2,1,11,11,
Air Canada,2000,National,Canada,451,Air Transport Industries,Clerical Personnel,Full-Time,,,,,,,,,,,,,204,31,173,30,3,27,3,,3,24,5,19
Air Canada,2000,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,579,317,262,15,,15,1,1,,93,48,45
Air Canada,2000,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,143,136,7,,,,,,,13,11,2
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Overall,Full-Time,723,513,210,5,3,2,6,5,1,87,59,28,713,507,206,5,3,2,6,5,1,87,59,28
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,19,16,3,,,,,,,,,
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,117,80,37,,,,1,1,,5,2,3
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,30,15,15,,,,1,,1,4,2,2
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,134,133,1,3,3,,1,1,,11,11,
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Supervisors,Full-Time,,,,,,,,,,,,,46,27,19,,,,2,2,,6,5,1
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,10,10,,,,,,,,3,3,
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,17,,17,,,,,,,3,,3
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,22,22,,,,,1,1,,5,5,
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Clerical Personnel,Full-Time,,,,,,,,,,,,,13,,13,,,,,,,2,,2
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,233,138,95,2,,2,,,,39,24,15
Air Canada,2000,Provincial,Ontario,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,72,66,6,,,,,,,9,7,2
Air Canada,2000,Provincial,Québec,451,Air Transport Industries,Overall,Full-Time,1077,655,422,5,5,,7,6,1,52,27,25,1041,637,404,4,4,,7,6,1,52,27,25
Air Canada,2000,Provincial,Québec,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,72,52,20,,,,,,,4,2,2
Air Canada,2000,Provincial,Québec,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,357,204,153,2,2,,4,4,,17,8,9
