EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 37,500 - $39,999",39,14,25,1,,1,1,,1,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $44,999",49,38,11,1,,1,,,,3,2,1
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 45,000 - $49,999",84,69,15,1,1,,1,,1,1,1,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 50,000 - $59,999",133,117,16,,,,4,4,,4,4,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 60,000 - $69,999",108,97,11,1,1,,2,2,,1,1,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 70,000 - $84,999",65,62,3,,,,1,1,,1,1,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 85,000 - $99,999",86,84,2,1,1,,1,1,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$100,000 and over",25,22,3,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,,,Overall,695,455,240,13,7,6,28,18,10,48,33,15
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 20,000 - $24,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 25,000 - $29,999",15,10,5,,,,2,1,1,2,1,1
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 30,000 - $34,999",72,43,29,4,1,3,4,1,3,12,8,4
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 35,000 - $37,499",128,26,102,1,1,,3,1,2,7,3,4
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 37,500 - $39,999",135,55,80,4,1,3,9,5,4,6,3,3
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 40,000 - $44,999",20,14,6,2,2,,1,1,,2,,2
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 45,000 - $49,999",32,27,5,1,1,,,,,4,3,1
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 50,000 - $59,999",67,58,9,,,,2,2,,3,3,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 60,000 - $69,999",88,86,2,1,1,,5,5,,10,10,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 70,000 - $84,999",8,8,,,,,,,,1,1,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 85,000 - $99,999",80,78,2,,,,2,2,,1,1,
Jazz Aviation L.P.,2003,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$100,000 and over",47,47,,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,,,Overall,390,259,131,6,4,2,14,9,5,17,15,2
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 20,000 - $24,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 25,000 - $29,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 30,000 - $34,999",22,10,12,1,1,,1,,1,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 35,000 - $37,499",95,19,76,,,,3,,3,2,1,1
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 37,500 - $39,999",40,13,27,3,1,2,3,2,1,2,2,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 40,000 - $44,999",8,6,2,,,,,,,1,,1
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 45,000 - $49,999",14,13,1,,,,,,,3,3,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 50,000 - $59,999",53,50,3,,,,3,3,,2,2,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 60,000 - $69,999",64,60,4,1,1,,1,1,,7,7,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 70,000 - $84,999",8,8,,,,,,,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 85,000 - $99,999",76,72,4,1,1,,3,3,,,,
Jazz Aviation L.P.,2003,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$100,000 and over",7,7,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,,,Overall,337,110,227,7,1,6,8,3,5,9,2,7
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$  7,500 - $ 9,999",3,2,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 10,000 - $12,499",13,10,3,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 12,500 - $14,999",28,18,10,,,,,,,1,1,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $17,499",34,13,21,1,1,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 17,500 - $19,999",56,12,44,1,,1,2,1,1,1,,1
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $22,499",14,6,8,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 22,500 - $24,999",46,16,30,3,,3,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",134,30,104,2,,2,6,2,4,5,1,4
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 30,000 - $34,999",4,3,1,,,,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 35,000 - $39,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,National,Canada,451,Air Transport Industries,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,,,Overall,52,10,42,,,,2,1,1,2,1,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 12,500 - $14,999",6,3,3,,,,,,,1,1,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 15,000 - $17,499",15,4,11,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 17,500 - $19,999",28,2,26,,,,2,1,1,1,,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,,,Overall,33,24,9,1,1,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,451,Air Transport Industries,"$  7,500 - $ 9,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 10,000 - $12,499",8,7,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 12,500 - $14,999",10,6,4,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 15,000 - $17,499",10,6,4,1,1,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 17,500 - $19,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,,,Overall,21,5,16,,,,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 10,000 - $12,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 12,500 - $14,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 15,000 - $17,499",4,1,3,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 17,500 - $19,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $22,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",3,1,2,,,,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $49,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,,,Overall,158,55,103,4,,4,4,,4,4,1,3
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 10,000 - $12,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 12,500 - $14,999",7,7,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 15,000 - $17,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 17,500 - $19,999",6,4,2,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 20,000 - $22,499",10,6,4,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 22,500 - $24,999",30,12,18,2,,2,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 25,000 - $29,999",97,21,76,2,,2,4,,4,4,1,3
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 30,000 - $34,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 35,000 - $39,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,,,Overall,41,10,31,1,,1,2,2,,2,,2
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 15,000 - $17,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 17,500 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 22,500 - $24,999",12,2,10,1,,1,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 25,000 - $29,999",25,7,18,,,,2,2,,,,
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 30,000 - $34,999",1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2003,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 40,000 - $49,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,,,Overall,407,291,116,17,5,12,5,3,2,23,13,10
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",62,30,32,11,2,9,,,,,,
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",30,19,11,2,,2,,,,3,1,2
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",39,17,22,2,1,1,1,1,,3,,3
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",22,13,9,,,,1,,1,,,
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",7,4,3,,,,,,,,,
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",24,11,13,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",10,4,6,,,,,,,2,1,1
CHC Helicopter Group of Companies,2003,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",11,4,7,,,,,,,1,,1
