EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Professionals,Full-Time,10,5,5,,,,,,,3,1,2
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,16,14,2,2,,2,,,,1,1,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,9,9,,,,,,,,1,1,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,8,5,3,1,1,,1,1,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,25,6,19,10,4,6,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,7,7,,2,2,,1,1,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,2,,2,2,,2,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Manual Workers,Full-Time,10,7,3,1,,1,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,17,14,3,3,2,1,,,,2,1,1
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,7,4,3,2,1,1,,,,1,,1
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,6,6,,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2018,Provincial,Newfoundland and Labrador,4811,Scheduled Air Transportation,Other Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2018,National,Canada,,,Overall,Full-Time,456,324,132,7,4,3,5,3,2,129,95,34
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,187,173,14,2,2,,1,1,,43,39,4
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,3,1,2,,,,,,,1,1,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,8,2,6,,,,,,,4,1,3
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,98,95,3,1,1,,1,1,,41,38,3
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,26,20,6,1,1,,,,,3,3,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,124,26,98,3,,3,3,1,2,33,9,24
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,4,1,,,,,,,2,2,
Jazz Aviation L.P.,2018,National,Canada,,,Overall,Part-Time,218,69,149,20,1,19,10,5,5,35,15,20
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,191,45,146,20,1,19,10,5,5,30,10,20
Jazz Aviation L.P.,2018,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,25,24,1,,,,,,,5,5,
Jazz Aviation L.P.,2018,Provincial,Ontario,,,Overall,Full-Time,42,36,6,,,,,,,15,11,4
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,33,32,1,,,,,,,10,9,1
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,4,2,2,,,,,,,3,1,2
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,3,1,2,,,,,,,1,,1
Jazz Aviation L.P.,2018,Provincial,Ontario,,,Overall,Part-Time,28,11,17,4,1,3,1,,1,4,3,1
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,26,9,17,4,1,3,1,,1,4,3,1
Jazz Aviation L.P.,2018,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Québec,,,Overall,Full-Time,90,81,9,1,1,,,,,23,23,
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,53,50,3,1,1,,,,,8,8,
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,24,24,,,,,,,,14,14,
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,6,5,1,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,6,2,4,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Québec,,,Overall,Part-Time,10,3,7,,,,1,1,,2,1,1
Jazz Aviation L.P.,2018,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,10,3,7,,,,1,1,,2,1,1
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,,,Overall,Full-Time,85,76,9,3,3,,2,2,,17,16,1
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,14,14,,1,1,,1,1,,2,2,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,48,47,1,1,1,,1,1,,11,10,1
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,15,11,4,1,1,,,,,2,2,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,3,2,1,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,,,Overall,Part-Time,7,4,3,1,,1,1,,1,,,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,4,2,1,,1,1,,1,,,
Jazz Aviation L.P.,2018,Provincial,British Columbia,,,Overall,Full-Time,173,93,80,1,,1,3,1,2,52,28,24
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,69,61,8,,,,,,,19,16,3
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,13,11,2,,,,,,,7,5,2
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,83,16,67,1,,1,3,1,2,24,6,18
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,British Columbia,,,Overall,Part-Time,97,36,61,5,,5,5,2,3,15,6,9
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,75,15,60,5,,5,5,2,3,10,1,9
Jazz Aviation L.P.,2018,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,22,21,1,,,,,,,5,5,
Jazz Aviation L.P.,2018,Provincial,Alberta,,,Overall,Full-Time,60,38,22,1,,1,,,,22,17,5
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,18,16,2,,,,,,,4,4,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,13,13,,,,,,,,9,9,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,23,5,18,1,,1,,,,7,2,5
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2018,Provincial,Alberta,,,Overall,Part-Time,17,2,15,1,,1,,,,4,1,3
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,15,1,14,1,,1,,,,4,1,3
Jazz Aviation L.P.,2018,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2018,National,Canada,,,Overall,Full-Time,30,19,11,,,,,,,13,10,3
CHC Helicopter Group of Companies,2018,National,Canada,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2018,National,Canada,0,,Professionals,Full-Time,18,11,7,,,,,,,9,7,2
CHC Helicopter Group of Companies,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,2,2,
CHC Helicopter Group of Companies,2018,National,Canada,0,,Clerical Personnel,Full-Time,5,3,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,,,Overall,Full-Time,30,19,11,,,,,,,13,10,3
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Professionals,Full-Time,18,11,7,,,,,,,9,7,2
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,2,2,
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,5,3,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2018,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,,,Overall,Full-Time,14,9,5,,,,,,,3,2,1
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,0,,Professionals,Full-Time,8,6,2,,,,,,,3,2,1
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,National,Canada,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,14,9,5,,,,,,,3,2,1
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,8,6,2,,,,,,,3,2,1
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2018,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Standard Aero Limited,2018,National,Canada,,,Overall,Full-Time,8,7,1,,,,,,,5,4,1
Standard Aero Limited,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,1,1,,,,,,,1,,1
Standard Aero Limited,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,3,3,
Standard Aero Limited,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2018,Provincial,British Columbia,,,Overall,Full-Time,8,7,1,,,,,,,5,4,1
Standard Aero Limited,2018,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,2,1,1,,,,,,,1,,1
Standard Aero Limited,2018,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,3,3,
Standard Aero Limited,2018,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Cancrew Enterprises Ltd.,2018,National,Canada,,,Overall,Full-Time,10,10,,,,,,,,1,1,
Cancrew Enterprises Ltd.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,1,1,
Cancrew Enterprises Ltd.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Cancrew Enterprises Ltd.,2018,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,4,4,,,,,,,,,,
Cancrew Enterprises Ltd.,2018,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,National,Canada,,,Overall,Full-Time,316,289,27,12,12,,2,2,,62,59,3
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Middle and Other Managers,Full-Time,15,12,3,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Professionals,Full-Time,5,4,1,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,11,11,,,,,,,,2,2,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,9,2,7,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,25,24,1,,,,,,,5,5,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Clerical Personnel,Full-Time,23,14,9,,,,,,,7,6,1
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,219,215,4,12,12,,2,2,,44,44,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Other Manual Workers,Full-Time,6,6,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,National,Canada,,,Overall,Part-Time,3,3,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,3,3,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,,,Overall,Full-Time,46,43,3,,,,,,,15,12,3
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,,,,2,2,
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Clerical Personnel,Full-Time,10,9,1,,,,,,,6,5,1
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,1,,1
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,25,25,,,,,,,,5,5,
Seaboard Liquid Carriers Limited,2018,Provincial,Ontario,0,,Other Manual Workers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,,,Overall,Full-Time,136,130,6,4,4,,,,,34,34,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,6,6,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Supervisors: Crafts and Trades,Full-Time,11,11,,,,,,,,2,2,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,14,13,1,,,,,,,3,3,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Clerical Personnel,Full-Time,6,1,5,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,94,94,,4,4,,,,,28,28,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Other Manual Workers,Full-Time,4,4,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,,,Overall,Part-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2018,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2018,National,Canada,,,Overall,Full-Time,222,119,103,9,6,3,10,3,7,29,17,12
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,10,7,3,,,,,,,1,1,
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Professionals,Full-Time,26,19,7,,,,,,,5,4,1
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,12,10,2,,,,,,,1,1,
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Supervisors,Full-Time,4,2,2,,,,,,,,,
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,9,8,1,,,,,,,,,
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,5,4,1,,,,,,,1,1,
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Clerical Personnel,Full-Time,12,3,9,1,,1,,,,1,,1
Bragg Communications Inc.,2018,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,144,66,78,8,6,2,10,3,7,20,10,10
Bragg Communications Inc.,2018,National,Canada,,,Overall,Part-Time,65,37,28,4,2,2,3,2,1,12,8,4
