EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
4186397 Canada Inc.,2018,Provincial,Alberta,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Overall,Full-Time,7,3,4,,,,,,,,,,7,3,4,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2018,Provincial,Ontario,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2018,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9007-6720 Québec Inc.,2018,National,Canada,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
9007-6720 Québec Inc.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9007-6720 Québec Inc.,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
9007-6720 Québec Inc.,2018,Provincial,Québec,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
9007-6720 Québec Inc.,2018,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9007-6720 Québec Inc.,2018,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Overall,Full-Time,9,6,3,,,,,,,,,,9,6,3,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,6,6,,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Overall,Part-Time,4,3,1,,,,,,,,,,4,3,1,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
9736140 Canada Inc.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Overall,Full-Time,9,6,3,,,,,,,,,,9,6,3,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,6,6,,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Overall,Part-Time,4,3,1,,,,,,,,,,4,3,1,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
9736140 Canada Inc.,2018,Provincial,Québec,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
A.S.P. Incorporated,2018,National,Canada,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
A.S.P. Incorporated,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
A.S.P. Incorporated,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
A.S.P. Incorporated,2018,Provincial,Ontario,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
A.S.P. Incorporated,2018,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
A.S.P. Incorporated,2018,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aboriginal Peoples Television Network,2018,National,Canada,0,,Overall,Full-Time,6,3,3,3,,3,,,,,,,6,3,3,3,,3,,,,,,
Aboriginal Peoples Television Network,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,5,3,2,2,,2,,,,,,
Aboriginal Peoples Television Network,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,1,,1,,,,,,
Aboriginal Peoples Television Network,2018,Provincial,Manitoba,0,,Overall,Full-Time,3,,3,3,,3,,,,,,,3,,3,3,,3,,,,,,
Aboriginal Peoples Television Network,2018,Provincial,Manitoba,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,2,,2,,,,,,
Aboriginal Peoples Television Network,2018,Provincial,Manitoba,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,1,,1,,,,,,
Acadia Broadcasting Limited,2018,National,Canada,0,,Overall,Full-Time,6,2,4,,,,,,,2,,2,6,2,4,,,,,,,2,,2
Acadia Broadcasting Limited,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Acadia Broadcasting Limited,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Acadia Broadcasting Limited,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Acadia Broadcasting Limited,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Overall,Full-Time,11,10,1,,,,,,,2,2,,10,9,1,,,,,,,2,2,
Access Communications Co-operative Limited,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Overall,Part-Time,3,,3,,,,,,,1,,1,3,,3,,,,,,,1,,1
Access Communications Co-operative Limited,2018,National,Canada,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Access Communications Co-operative Limited,2018,National,Canada,0,,Other Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Overall,Full-Time,11,10,1,,,,,,,2,2,,10,9,1,,,,,,,2,2,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Overall,Part-Time,3,,3,,,,,,,1,,1,3,,3,,,,,,,1,,1
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Access Communications Co-operative Limited,2018,Provincial,Saskatchewan,0,,Other Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Accessible Media Inc.,2018,National,Canada,0,,Overall,Full-Time,6,3,3,,,,,,,2,2,,6,3,3,,,,,,,2,2,
Accessible Media Inc.,2018,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Accessible Media Inc.,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,1,
Accessible Media Inc.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,1,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Overall,Full-Time,162,146,16,11,10,1,4,4,,18,16,2,134,120,14,8,7,1,4,4,,16,14,2
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,8,6,2,,,,,,,1,1,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,18,18,,,,,2,2,,,,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,15,15,,4,4,,,,,2,2,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,25,22,3,1,1,,2,2,,6,6,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,14,13,1,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2018,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,49,44,5,2,1,1,,,,6,4,2
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Overall,Full-Time,60,57,3,2,2,,3,3,,1,1,,50,47,3,2,2,,3,3,,1,1,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Professionals,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,16,16,,,,,2,2,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,1,1,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,8,8,,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2018,Provincial,Ontario,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,18,17,1,1,1,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Overall,Full-Time,71,59,12,9,8,1,1,1,,13,11,2,58,48,10,6,5,1,1,1,,12,10,2
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,3,2,,,,,,,1,1,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,9,9,,4,4,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,17,14,3,1,1,,1,1,,6,6,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2018,Provincial,Alberta,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,20,16,4,1,,1,,,,5,3,2
Administration portuaire de Montréal,2018,National,Canada,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
Administration portuaire de Montréal,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Administration portuaire de Montréal,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2018,Provincial,Québec,0,,Overall,Full-Time,4,1,3,,,,,,,,,,4,1,3,,,,,,,,,
Administration portuaire de Montréal,2018,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2018,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Administration portuaire de Montréal,2018,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Overall,Full-Time,13,7,6,,,,,,,,,,13,7,6,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroport de Québec Inc.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Overall,Full-Time,13,7,6,,,,,,,,,,13,7,6,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroport de Québec Inc.,2018,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2018,National,Canada,0,,Overall,Full-Time,48,29,19,,,,2,1,1,10,6,4,46,27,19,,,,2,1,1,9,5,4
Aéroports de Montréal,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,9,6,3,,,,,,,3,2,1
Aéroports de Montréal,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,7,2,5,,,,1,1,,2,1,1
Aéroports de Montréal,2018,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroports de Montréal,2018,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,6,2,4,,,,,,,2,2,
Aéroports de Montréal,2018,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,4,3,1,,,,,,,,,
Aéroports de Montréal,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,6,3,3,,,,1,,1,1,,1
Aéroports de Montréal,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,7,6,1,,,,,,,1,,1
Aéroports de Montréal,2018,Provincial,Québec,0,,Overall,Full-Time,48,29,19,,,,2,1,1,10,6,4,46,27,19,,,,2,1,1,9,5,4
Aéroports de Montréal,2018,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,9,6,3,,,,,,,3,2,1
Aéroports de Montréal,2018,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,7,2,5,,,,1,1,,2,1,1
Aéroports de Montréal,2018,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroports de Montréal,2018,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2018,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,6,2,4,,,,,,,2,2,
Aéroports de Montréal,2018,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Aéroports de Montréal,2018,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,4,3,1,,,,,,,,,
Aéroports de Montréal,2018,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,6,3,3,,,,1,,1,1,,1
Aéroports de Montréal,2018,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,7,6,1,,,,,,,1,,1
Aevitas Inc.,2018,National,Canada,0,,Overall,Full-Time,5,2,3,,,,,,,1,1,,5,2,3,,,,,,,1,1,
Aevitas Inc.,2018,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2018,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Aevitas Inc.,2018,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2018,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2018,Provincial,Ontario,0,,Overall,Full-Time,4,1,3,,,,,,,1,1,,4,1,3,,,,,,,1,1,
Aevitas Inc.,2018,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2018,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2018,Provincial,Ontario,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Aevitas Inc.,2018,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2018,National,Canada,0,,Overall,Full-Time,8,2,6,,,,,,,,,,8,2,6,,,,,,,,,
Agri-Marché Inc.,2018,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
Agri-Marché Inc.,2018,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2018,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Agri-Marché Inc.,2018,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2018,Provincial,Québec,0,,Overall,Full-Time,8,2,6,,,,,,,,,,8,2,6,,,,,,,,,
Agri-Marché Inc.,2018,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
