EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,PEAKEMPLOYEECOUNT,PERMFULLTIMECOUNT,PERMPARTTIMECOUNT,TEMPCOUNT,CANADACOUNT
4186397 Canada Inc.,1997,Provincial,New Brunswick,0,,,,,,
4186397 Canada Inc.,1997,Provincial,Manitoba,0,,52,,,,
4186397 Canada Inc.,1997,Provincial,British Columbia,0,,418,,,,
4186397 Canada Inc.,1997,Provincial,Prince Edward Island,0,,,,,,
4186397 Canada Inc.,1997,Provincial,Saskatchewan,0,,26,,,,
4186397 Canada Inc.,1997,Provincial,Alberta,0,,467,,,,
4186397 Canada Inc.,1997,Provincial,Newfoundland and Labrador,0,,,,,,
4186397 Canada Inc.,1997,Provincial,Yukon,0,,5,,,,
4186397 Canada Inc.,1997,Provincial,Northwest Territories,0,,,,,,
4186397 Canada Inc.,1997,Provincial,Nunavut,0,,,,,,
4186397 Canada Inc.,1997,CMA,Calgary,0,,246,,,,
4186397 Canada Inc.,1997,CMA,Edmonton,0,,185,,,,
4186397 Canada Inc.,1997,CMA,Halifax,0,,,,,,
4186397 Canada Inc.,1997,CMA,Montréal,0,,38,,,,
4186397 Canada Inc.,1997,CMA,Regina,0,,11,,,,
4186397 Canada Inc.,1997,CMA,Toronto,0,,163,,,,
4186397 Canada Inc.,1997,CMA,Vancouver,0,,252,,,,
4186397 Canada Inc.,1997,CMA,Winnipeg,0,,52,,,,
A.J. Bus Lines Ltd.,1997,National,Canada,0,,,31,81,29,141
A.J. Bus Lines Ltd.,1997,National,Canada,457,Public Passenger Transit Systems Industries,149,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Ontario,0,,149,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Québec,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Nova Scotia,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,New Brunswick,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Manitoba,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,British Columbia,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Prince Edward Island,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Saskatchewan,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Alberta,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Newfoundland and Labrador,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Yukon,0,,,,,,
A.J. Bus Lines Ltd.,1997,Provincial,Northwest Territories,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Calgary,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Edmonton,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Halifax,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Montréal,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Regina,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Toronto,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Vancouver,0,,,,,,
A.J. Bus Lines Ltd.,1997,CMA,Winnipeg,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,National,Canada,0,,,425,66,21,512
ACC TelEntreprises Ltd. (Inactive),1997,National,Canada,482,Telecommunication Carriers Industry,525,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Ontario,0,,460,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Québec,0,,35,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Nova Scotia,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,New Brunswick,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Manitoba,0,,3,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,British Columbia,0,,17,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Prince Edward Island,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Saskatchewan,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Alberta,0,,10,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Newfoundland and Labrador,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Yukon,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,Provincial,Northwest Territories,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Calgary,0,,6,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Edmonton,0,,4,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Halifax,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Montréal,0,,35,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Regina,0,,,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Toronto,0,,454,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Vancouver,0,,17,,,,
ACC TelEntreprises Ltd. (Inactive),1997,CMA,Winnipeg,0,,3,,,,
Access Communications Co-operative Limited,1997,National,Canada,0,,,63,37,1,101
Access Communications Co-operative Limited,1997,National,Canada,481,Telecommunication Broadcasting Industries,106,,,,
Access Communications Co-operative Limited,1997,Provincial,Ontario,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Québec,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Nova Scotia,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,New Brunswick,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Manitoba,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,British Columbia,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Prince Edward Island,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Saskatchewan,0,,106,,,,
Access Communications Co-operative Limited,1997,Provincial,Alberta,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Yukon,0,,,,,,
Access Communications Co-operative Limited,1997,Provincial,Northwest Territories,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Calgary,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Edmonton,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Halifax,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Montréal,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Regina,0,,106,,,,
Access Communications Co-operative Limited,1997,CMA,Toronto,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Vancouver,0,,,,,,
Access Communications Co-operative Limited,1997,CMA,Winnipeg,0,,,,,,
Adby Transport Limited,1997,National,Canada,0,,,103,6,1,110
Adby Transport Limited,1997,National,Canada,456,Truck Transport Industries,110,,,,
Adby Transport Limited,1997,Provincial,Ontario,0,,,,,,
Adby Transport Limited,1997,Provincial,Québec,0,,,,,,
Adby Transport Limited,1997,Provincial,Nova Scotia,0,,,,,,
Adby Transport Limited,1997,Provincial,New Brunswick,0,,,,,,
Adby Transport Limited,1997,Provincial,Manitoba,0,,,,,,
Adby Transport Limited,1997,Provincial,British Columbia,0,,,,,,
Adby Transport Limited,1997,Provincial,Prince Edward Island,0,,,,,,
Adby Transport Limited,1997,Provincial,Saskatchewan,0,,,,,,
Adby Transport Limited,1997,Provincial,Alberta,0,,110,,,,
Adby Transport Limited,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Adby Transport Limited,1997,Provincial,Yukon,0,,,,,,
Adby Transport Limited,1997,Provincial,Northwest Territories,0,,,,,,
Adby Transport Limited,1997,CMA,Calgary,0,,,,,,
Adby Transport Limited,1997,CMA,Edmonton,0,,110,,,,
Adby Transport Limited,1997,CMA,Halifax,0,,,,,,
Adby Transport Limited,1997,CMA,Montréal,0,,,,,,
Adby Transport Limited,1997,CMA,Regina,0,,,,,,
Adby Transport Limited,1997,CMA,Toronto,0,,,,,,
Adby Transport Limited,1997,CMA,Vancouver,0,,,,,,
Adby Transport Limited,1997,CMA,Winnipeg,0,,,,,,
ADM Agri-Industries Ltd.,1997,National,Canada,0,,,518,1,19,538
ADM Agri-Industries Ltd.,1997,National,Canada,105,"Flour, Prepared Cereal Food And Feed Industries",565,,,,
ADM Agri-Industries Ltd.,1997,National,Canada,471,Grain Elevator Industry,22,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Ontario,0,,266,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Québec,0,,150,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Nova Scotia,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,New Brunswick,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Manitoba,0,,24,,,,
ADM Agri-Industries Ltd.,1997,Provincial,British Columbia,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Prince Edward Island,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Saskatchewan,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Alberta,0,,147,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Newfoundland and Labrador,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Yukon,0,,,,,,
ADM Agri-Industries Ltd.,1997,Provincial,Northwest Territories,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Calgary,0,,99,,,,
ADM Agri-Industries Ltd.,1997,CMA,Edmonton,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Halifax,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Montréal,0,,150,,,,
ADM Agri-Industries Ltd.,1997,CMA,Regina,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Toronto,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Vancouver,0,,,,,,
ADM Agri-Industries Ltd.,1997,CMA,Winnipeg,0,,24,,,,
Administration portuaire de Montréal,1997,National,Canada,0,,,335,0,0,335
Administration portuaire de Montréal,1997,National,Canada,455,Service Industries Incidental To Water Transport,365,,,,
Administration portuaire de Montréal,1997,Provincial,Ontario,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Québec,0,,365,,,,
Administration portuaire de Montréal,1997,Provincial,Nova Scotia,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,New Brunswick,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Manitoba,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,British Columbia,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Prince Edward Island,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Saskatchewan,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Alberta,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Yukon,0,,,,,,
Administration portuaire de Montréal,1997,Provincial,Northwest Territories,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Calgary,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Edmonton,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Halifax,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Montréal,0,,365,,,,
Administration portuaire de Montréal,1997,CMA,Regina,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Toronto,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Vancouver,0,,,,,,
Administration portuaire de Montréal,1997,CMA,Winnipeg,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,National,Canada,0,,,372,63,0,435
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,National,Canada,779,Other Business Services,441,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Ontario,0,,54,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Québec,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Nova Scotia,0,,8,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,New Brunswick,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Manitoba,0,,50,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,British Columbia,0,,261,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Prince Edward Island,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Saskatchewan,0,,38,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Alberta,0,,30,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Newfoundland and Labrador,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Yukon,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,Provincial,Northwest Territories,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Calgary,0,,27,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Edmonton,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Halifax,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Montréal,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Regina,0,,20,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Toronto,0,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Vancouver,0,,193,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1997,CMA,Winnipeg,0,,50,,,,
Aéroports de Montréal,1997,National,Canada,0,,,539,48,13,600
Aéroports de Montréal,1997,National,Canada,452,Service Industries Incidental To Air Transport,613,,,,
Aéroports de Montréal,1997,Provincial,Ontario,0,,,,,,
Aéroports de Montréal,1997,Provincial,Québec,0,,613,,,,
Aéroports de Montréal,1997,Provincial,Nova Scotia,0,,,,,,
Aéroports de Montréal,1997,Provincial,New Brunswick,0,,,,,,
Aéroports de Montréal,1997,Provincial,Manitoba,0,,,,,,
Aéroports de Montréal,1997,Provincial,British Columbia,0,,,,,,
Aéroports de Montréal,1997,Provincial,Prince Edward Island,0,,,,,,
Aéroports de Montréal,1997,Provincial,Saskatchewan,0,,,,,,
Aéroports de Montréal,1997,Provincial,Alberta,0,,,,,,
Aéroports de Montréal,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Aéroports de Montréal,1997,Provincial,Yukon,0,,,,,,
Aéroports de Montréal,1997,Provincial,Northwest Territories,0,,,,,,
Aéroports de Montréal,1997,CMA,Calgary,0,,,,,,
Aéroports de Montréal,1997,CMA,Edmonton,0,,,,,,
Aéroports de Montréal,1997,CMA,Halifax,0,,,,,,
Aéroports de Montréal,1997,CMA,Montréal,0,,613,,,,
Aéroports de Montréal,1997,CMA,Regina,0,,,,,,
Aéroports de Montréal,1997,CMA,Toronto,0,,,,,,
Aéroports de Montréal,1997,CMA,Vancouver,0,,,,,,
Aéroports de Montréal,1997,CMA,Winnipeg,0,,,,,,
AgPro Grain Ltd. Partnership,1997,National,Canada,0,,,201,0,15,216
AgPro Grain Ltd. Partnership,1997,National,Canada,471,Grain Elevator Industry,219,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Ontario,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Québec,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Nova Scotia,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,New Brunswick,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Manitoba,0,,87,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,British Columbia,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Prince Edward Island,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Saskatchewan,0,,124,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Alberta,0,,8,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Newfoundland and Labrador,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Yukon,0,,,,,,
AgPro Grain Ltd. Partnership,1997,Provincial,Northwest Territories,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Calgary,0,,8,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Edmonton,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Halifax,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Montréal,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Regina,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Toronto,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Vancouver,0,,,,,,
AgPro Grain Ltd. Partnership,1997,CMA,Winnipeg,0,,87,,,,
Agricore Cooperative Limited,1997,National,Canada,0,,,1279,11,129,1419
Agricore Cooperative Limited,1997,National,Canada,471,Grain Elevator Industry,1390,,,,
Agricore Cooperative Limited,1997,Provincial,Ontario,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Québec,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Nova Scotia,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,New Brunswick,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Manitoba,0,,6,,,,
Agricore Cooperative Limited,1997,Provincial,British Columbia,0,,219,,,,
Agricore Cooperative Limited,1997,Provincial,Prince Edward Island,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Saskatchewan,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Alberta,0,,1165,,,,
Agricore Cooperative Limited,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Yukon,0,,,,,,
Agricore Cooperative Limited,1997,Provincial,Northwest Territories,0,,,,,,
Agricore Cooperative Limited,1997,CMA,Calgary,0,,327,,,,
Agricore Cooperative Limited,1997,CMA,Edmonton,0,,49,,,,
Agricore Cooperative Limited,1997,CMA,Halifax,0,,,,,,
Agricore Cooperative Limited,1997,CMA,Montréal,0,,,,,,
Agricore Cooperative Limited,1997,CMA,Regina,0,,,,,,
Agricore Cooperative Limited,1997,CMA,Toronto,0,,,,,,
Agricore Cooperative Limited,1997,CMA,Vancouver,0,,198,,,,
Agricore Cooperative Limited,1997,CMA,Winnipeg,0,,6,,,,
Air Alliance Inc.,1997,National,Canada,0,,,311,18,3,332
Air Alliance Inc.,1997,National,Canada,451,Air Transport Industries,359,,,,
Air Alliance Inc.,1997,Provincial,Ontario,0,,,,,,
Air Alliance Inc.,1997,Provincial,Québec,0,,359,,,,
Air Alliance Inc.,1997,Provincial,Nova Scotia,0,,,,,,
Air Alliance Inc.,1997,Provincial,New Brunswick,0,,,,,,
Air Alliance Inc.,1997,Provincial,Manitoba,0,,,,,,
Air Alliance Inc.,1997,Provincial,British Columbia,0,,,,,,
Air Alliance Inc.,1997,Provincial,Prince Edward Island,0,,,,,,
Air Alliance Inc.,1997,Provincial,Saskatchewan,0,,,,,,
Air Alliance Inc.,1997,Provincial,Alberta,0,,,,,,
Air Alliance Inc.,1997,Provincial,Newfoundland and Labrador,0,,,,,,
Air Alliance Inc.,1997,Provincial,Yukon,0,,,,,,
Air Alliance Inc.,1997,Provincial,Northwest Territories,0,,,,,,
Air Alliance Inc.,1997,CMA,Calgary,0,,,,,,
Air Alliance Inc.,1997,CMA,Edmonton,0,,,,,,
Air Alliance Inc.,1997,CMA,Halifax,0,,,,,,
Air Alliance Inc.,1997,CMA,Montréal,0,,,,,,
Air Alliance Inc.,1997,CMA,Regina,0,,,,,,
Air Alliance Inc.,1997,CMA,Toronto,0,,,,,,
Air Alliance Inc.,1997,CMA,Vancouver,0,,,,,,
Air Alliance Inc.,1997,CMA,Winnipeg,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,National,Canada,0,,,496,47,23,566
Air Atlantic a division of IMP Group Limited,1997,National,Canada,451,Air Transport Industries,576,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Ontario,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Québec,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Nova Scotia,0,,293,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,New Brunswick,0,,55,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Manitoba,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,British Columbia,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Prince Edward Island,0,,12,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Saskatchewan,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Alberta,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Newfoundland and Labrador,0,,216,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Yukon,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,Provincial,Northwest Territories,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Calgary,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Edmonton,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Halifax,0,,284,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Montréal,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Regina,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Toronto,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Vancouver,0,,,,,,
Air Atlantic a division of IMP Group Limited,1997,CMA,Winnipeg,0,,,,,,
Air Canada,1997,National,Canada,0,,,19372,1462,664,21498
Air Canada,1997,National,Canada,451,Air Transport Industries,21655,,,,
Air Canada,1997,Provincial,Ontario,0,,7611,,,,
Air Canada,1997,Provincial,Québec,0,,7222,,,,
Air Canada,1997,Provincial,Nova Scotia,0,,630,,,,
Air Canada,1997,Provincial,New Brunswick,0,,437,,,,
Air Canada,1997,Provincial,Manitoba,0,,1773,,,,
Air Canada,1997,Provincial,British Columbia,0,,2644,,,,
Air Canada,1997,Provincial,Prince Edward Island,0,,30,,,,
Air Canada,1997,Provincial,Saskatchewan,0,,123,,,,
Air Canada,1997,Provincial,Alberta,0,,1063,,,,
Air Canada,1997,Provincial,Newfoundland and Labrador,0,,122,,,,
Air Canada,1997,Provincial,Yukon,0,,,,,,
Air Canada,1997,Provincial,Northwest Territories,0,,,,,,
Air Canada,1997,Provincial,Nunavut,0,,,,,,
Air Canada,1997,CMA,Calgary,0,,828,,,,
Air Canada,1997,CMA,Edmonton,0,,235,,,,
Air Canada,1997,CMA,Halifax,0,,627,,,,
Air Canada,1997,CMA,Montréal,0,,7147,,,,
Air Canada,1997,CMA,Regina,0,,62,,,,
Air Canada,1997,CMA,Toronto,0,,7232,,,,
Air Canada,1997,CMA,Vancouver,0,,2639,,,,
Air Canada,1997,CMA,Winnipeg,0,,1773,,,,
Air Canada Jazz (INACTIVE),1997,National,Canada,0,,,784,40,17,841
Air Canada Jazz (INACTIVE),1997,National,Canada,0,,,843,178,0,1021
Air Canada Jazz (INACTIVE),1997,National,Canada,451,Air Transport Industries,1160,,,,
Air Canada Jazz (INACTIVE),1997,National,Canada,451,Air Transport Industries,854,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Ontario,0,,854,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Ontario,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Québec,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Québec,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Nova Scotia,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Nova Scotia,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,New Brunswick,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,New Brunswick,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Manitoba,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Manitoba,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,British Columbia,0,,1052,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,British Columbia,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Prince Edward Island,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Prince Edward Island,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Saskatchewan,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Saskatchewan,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Alberta,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Alberta,0,,108,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Newfoundland and Labrador,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Newfoundland and Labrador,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Yukon,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Yukon,0,,,,,,
Air Canada Jazz (INACTIVE),1997,Provincial,Northwest Territories,0,,,,,,
