EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,1997,Full-Time,Provincial,Nova Scotia,0,,"$ 70,000 - $84,999",33,31,2,,,,1,,1,,,
Jazz Aviation L.P.,1997,Full-Time,Provincial,Nova Scotia,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,1997,Full-Time,Provincial,Nova Scotia,0,,"$100,000 and over",6,6,,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,National,Canada,,,Overall,24,8,16,,,,1,,1,1,,1
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",3,2,1,,,,,,,1,,1
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",5,4,1,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",5,,5,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",4,1,3,,,,1,,1,,,
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",4,1,3,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,,,Overall,15,6,9,,,,1,,1,1,,1
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,0,,"$  7,500 - $ 9,999",2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,0,,"$ 10,000 - $12,499",4,4,,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,0,,"$ 15,000 - $17,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,0,,"$ 17,500 - $19,999",3,,3,,,,1,,1,,,
Jazz Aviation L.P.,1997,Part-Time,Provincial,Nova Scotia,0,,"$ 20,000 - $22,499",3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,,,Overall,931,775,156,5,4,1,10,7,3,86,73,13
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"Under $15,000",4,,4,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $19,999",15,4,11,,,,1,,1,1,,1
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $24,999",60,25,35,,,,1,,1,3,2,1
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",103,66,37,1,,1,,,,13,9,4
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 30,000 - $34,999",101,69,32,,,,1,,1,13,8,5
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 35,000 - $37,499",42,32,10,,,,2,2,,8,7,1
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 37,500 - $39,999",35,29,6,,,,,,,5,5,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 40,000 - $44,999",71,62,9,1,1,,,,,14,13,1
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 45,000 - $49,999",101,95,6,,,,1,1,,13,13,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 50,000 - $59,999",198,197,1,1,1,,1,1,,11,11,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 60,000 - $69,999",105,103,2,1,1,,1,1,,4,4,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 70,000 - $84,999",58,58,,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$ 85,000 - $99,999",23,20,3,1,1,,1,1,,1,1,
CHC Helicopter Group of Companies,1997,Full-Time,National,Canada,451,Air Transport Industries,"$100,000 and over",15,15,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,,,Overall,148,121,27,2,2,,2,2,,1,1,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"Under $15,000",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 15,000 - $19,999",9,4,5,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 20,000 - $24,999",6,,6,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 25,000 - $29,999",20,15,5,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 30,000 - $34,999",10,7,3,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 35,000 - $37,499",4,2,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 37,500 - $39,999",4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 40,000 - $44,999",14,12,2,1,1,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 45,000 - $49,999",21,19,2,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 50,000 - $59,999",35,35,,1,1,,1,1,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 60,000 - $69,999",19,19,,,,,,,,1,1,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 70,000 - $84,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 85,000 - $99,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Québec,451,Air Transport Industries,"$100,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,,,Overall,493,409,84,,,,5,3,2,84,72,12
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 15,000 - $19,999",5,,5,,,,1,,1,1,,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 20,000 - $24,999",35,19,16,,,,1,,1,3,2,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 25,000 - $29,999",69,42,27,,,,,,,13,9,4
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 30,000 - $34,999",70,49,21,,,,,,,12,8,4
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 35,000 - $37,499",32,26,6,,,,2,2,,8,7,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 37,500 - $39,999",24,22,2,,,,,,,5,5,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 40,000 - $44,999",40,36,4,,,,,,,14,13,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 45,000 - $49,999",61,59,2,,,,,,,13,13,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 50,000 - $59,999",78,78,,,,,,,,11,11,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 60,000 - $69,999",37,37,,,,,,,,3,3,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 70,000 - $84,999",29,29,,,,,1,1,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 85,000 - $99,999",8,7,1,,,,,,,1,1,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$100,000 and over",5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,,,Overall,76,57,19,,,,1,,1,1,,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"Under $15,000",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 15,000 - $19,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 20,000 - $24,999",8,,8,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 25,000 - $29,999",3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 30,000 - $34,999",6,1,5,,,,1,,1,1,,1
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 35,000 - $37,499",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 37,500 - $39,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 40,000 - $44,999",2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 45,000 - $49,999",3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 50,000 - $59,999",12,12,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 60,000 - $69,999",15,15,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 70,000 - $84,999",18,18,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 85,000 - $99,999",4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$100,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,104,82,22,1,,1,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"Under $15,000",2,,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 20,000 - $24,999",9,4,5,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 25,000 - $29,999",5,3,2,1,,1,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 30,000 - $34,999",12,9,3,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 35,000 - $37,499",2,,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 37,500 - $39,999",5,3,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 40,000 - $44,999",13,10,3,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 45,000 - $49,999",9,9,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 50,000 - $59,999",28,28,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 60,000 - $69,999",9,7,2,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 70,000 - $84,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$ 85,000 - $99,999",4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1997,Full-Time,Provincial,Newfoundland and Labrador,451,Air Transport Industries,"$100,000 and over",5,5,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,,,Overall,2562,1462,1100,5,4,1,28,16,12,67,20,47
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"Under $15,000",3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 15,000 - $19,999",3,1,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 20,000 - $24,999",6,2,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",153,13,140,,,,4,,4,15,,15
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",595,118,477,2,1,1,8,2,6,26,4,22
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 35,000 - $37,499",170,30,140,,,,1,,1,3,,3
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 37,500 - $39,999",25,10,15,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 40,000 - $44,999",848,785,63,3,3,,10,10,,15,11,4
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 45,000 - $49,999",231,113,118,,,,3,3,,3,1,2
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 50,000 - $59,999",401,283,118,,,,2,1,1,3,2,1
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 60,000 - $69,999",74,60,14,,,,,,,2,2,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 70,000 - $84,999",23,21,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 85,000 - $99,999",18,15,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,National,Canada,482,Telecommunication Carriers Industry,"$100,000 and over",12,11,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,,,Overall,2562,1462,1100,5,4,1,28,16,12,67,20,47
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"Under $15,000",3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 15,000 - $19,999",3,1,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 20,000 - $24,999",6,2,4,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 25,000 - $29,999",153,13,140,,,,4,,4,15,,15
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 30,000 - $34,999",595,118,477,2,1,1,8,2,6,26,4,22
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 35,000 - $37,499",170,30,140,,,,1,,1,3,,3
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 37,500 - $39,999",25,10,15,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 40,000 - $44,999",848,785,63,3,3,,10,10,,15,11,4
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 45,000 - $49,999",231,113,118,,,,3,3,,3,1,2
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 50,000 - $59,999",401,283,118,,,,2,1,1,3,2,1
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 60,000 - $69,999",74,60,14,,,,,,,2,2,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 70,000 - $84,999",23,21,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$ 85,000 - $99,999",18,15,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Full-Time,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,"$100,000 and over",12,11,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Part-Time,National,Canada,,,Overall,45,7,38,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 12,500 - $14,999",1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 17,500 - $19,999",2,2,,,,,,,,,,
Bell Aliant Inc. (Inactive),1997,Part-Time,National,Canada,482,Telecommunication Carriers Industry,"$ 20,000 - $22,499",3,1,2,,,,,,,,,
