EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,1999,Provincial,Nova Scotia,451,Air Transport Industries,Supervisors: Crafts and Trades,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,1999,Provincial,Nova Scotia,451,Air Transport Industries,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,,,Overall,Full-Time,167,135,32,4,3,1,,,,2,1,1
CHC Helicopter Group of Companies,1999,National,Canada,0,,Senior Managers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Middle and Other Managers,Full-Time,13,11,2,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Professionals,Full-Time,3,1,2,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,67,64,3,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Supervisors,Full-Time,2,,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,11,2,9,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,31,30,1,1,1,,,,,1,1,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Clerical Personnel,Full-Time,15,7,8,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,16,12,4,1,,1,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Other Manual Workers,Full-Time,1,1,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,,,Overall,Part-Time,3,1,2,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,National,Canada,0,,Professionals,Part-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Ontario,,,Overall,Full-Time,55,53,2,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,46,44,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,8,8,,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Provincial,Québec,,,Overall,Full-Time,18,16,2,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,10,10,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Clerical Personnel,Full-Time,4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Other Manual Workers,Full-Time,1,1,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,,,Overall,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Québec,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,,,Overall,Full-Time,16,9,7,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Professionals,Full-Time,2,,2,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,6,2,4,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,,,Overall,Part-Time,2,,2,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Professionals,Part-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,,,Overall,Full-Time,21,15,6,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,8,8,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,0,,Administrative and Senior Clerical Personnel,Full-Time,7,2,5,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,0,,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Alberta,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,51,37,14,3,2,1,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,12,10,2,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,16,12,4,1,,1,,,,,,
CHC Helicopter Group of Companies,1999,Provincial,Newfoundland and Labrador,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,,,Overall,Full-Time,47,32,15,,,,,,,1,,1
Persona Communications Corp.,1999,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,1,1,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,28,28,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Clerical Personnel,Full-Time,15,1,14,,,,,,,1,,1
Persona Communications Corp.,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,,,Overall,Part-Time,13,8,5,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Professionals,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,6,5,1,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,4,1,3,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,,,Overall,Full-Time,15,13,2,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,13,13,,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,,,Overall,Part-Time,12,8,4,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Professionals,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,6,5,1,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1999,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Part-Time,4,1,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,,,Overall,Full-Time,70,28,42,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Professionals,Full-Time,12,7,5,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,5,2,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,5,3,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Clerical Personnel,Full-Time,41,10,31,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,,,Overall,Part-Time,8,4,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,National,Canada,0,,Clerical Personnel,Part-Time,8,4,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,56,22,34,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,9,6,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,3,2,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,36,8,28,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,5,2,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1999,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Part-Time,5,2,3,,,,,,,,,
Standard Aero Limited,1999,National,Canada,,,Overall,Full-Time,110,97,13,1,1,,,,,17,12,5
Standard Aero Limited,1999,National,Canada,0,,Senior Managers,Full-Time,6,6,,,,,,,,,,
Standard Aero Limited,1999,National,Canada,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,1999,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,56,54,2,1,1,,,,,8,7,1
Standard Aero Limited,1999,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,6,3,3,,,,,,,1,,1
Standard Aero Limited,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,25,25,,,,,,,,3,3,
Standard Aero Limited,1999,National,Canada,0,,Clerical Personnel,Full-Time,13,6,7,,,,,,,5,2,3
Standard Aero Limited,1999,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,Provincial,British Columbia,,,Overall,Full-Time,110,97,13,1,1,,,,,17,12,5
Standard Aero Limited,1999,Provincial,British Columbia,0,,Senior Managers,Full-Time,6,6,,,,,,,,,,
Standard Aero Limited,1999,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,1999,Provincial,British Columbia,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,56,54,2,1,1,,,,,8,7,1
Standard Aero Limited,1999,Provincial,British Columbia,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,Provincial,British Columbia,0,,Skilled Sales and Service Personnel,Full-Time,6,3,3,,,,,,,1,,1
Standard Aero Limited,1999,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,25,25,,,,,,,,3,3,
Standard Aero Limited,1999,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,13,6,7,,,,,,,5,2,3
Standard Aero Limited,1999,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,CMA,Vancouver,,,Overall,Full-Time,110,97,13,1,1,,,,,17,12,5
Standard Aero Limited,1999,CMA,Vancouver,0,,Senior Managers,Full-Time,6,6,,,,,,,,,,
Standard Aero Limited,1999,CMA,Vancouver,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,1999,CMA,Vancouver,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,CMA,Vancouver,0,,Semi-Professionals and Technicians,Full-Time,56,54,2,1,1,,,,,8,7,1
Standard Aero Limited,1999,CMA,Vancouver,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1999,CMA,Vancouver,0,,Skilled Sales and Service Personnel,Full-Time,6,3,3,,,,,,,1,,1
Standard Aero Limited,1999,CMA,Vancouver,0,,Skilled Crafts and Trades Workers,Full-Time,25,25,,,,,,,,3,3,
Standard Aero Limited,1999,CMA,Vancouver,0,,Clerical Personnel,Full-Time,13,6,7,,,,,,,5,2,3
Standard Aero Limited,1999,CMA,Vancouver,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1999,National,Canada,,,Overall,Full-Time,82,47,35,,,,,,,,,
Bell Aliant Inc. (Inactive),1999,National,Canada,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1999,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,20,12,8,,,,,,,,,
Bell Aliant Inc. (Inactive),1999,National,Canada,482,Telecommunication Carriers Industry,Professionals,Full-Time,33,20,13,,,,,,,,,
