EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,1999,Full-Time,National,Canada,451,Air Transport Industries,"$ 50,000 - $59,999",120,116,4,1,1,,1,,1,1,1,
Jazz Aviation L.P.,1999,Full-Time,National,Canada,451,Air Transport Industries,"$ 60,000 - $69,999",23,21,2,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,National,Canada,451,Air Transport Industries,"$ 70,000 - $84,999",141,139,2,1,1,,1,1,,2,2,
Jazz Aviation L.P.,1999,Full-Time,National,Canada,451,Air Transport Industries,"$ 85,000 - $99,999",16,15,1,,,,1,1,,,,
Jazz Aviation L.P.,1999,Full-Time,National,Canada,451,Air Transport Industries,"$100,000 and over",45,42,3,,,,1,,1,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,,,Overall,338,242,96,3,2,1,3,3,,7,6,1
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"Under $15,000",2,1,1,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 15,000 - $19,999",3,1,2,,,,1,1,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 20,000 - $24,999",6,3,3,,,,1,1,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 25,000 - $29,999",64,44,20,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 30,000 - $34,999",68,19,49,1,,1,,,,1,,1
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 35,000 - $37,499",25,19,6,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 37,500 - $39,999",12,7,5,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 40,000 - $44,999",45,39,6,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 45,000 - $49,999",22,21,1,1,1,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 50,000 - $59,999",20,20,,1,1,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 60,000 - $69,999",15,13,2,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 70,000 - $84,999",49,48,1,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 85,000 - $99,999",6,6,,,,,1,1,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Québec,451,Air Transport Industries,"$100,000 and over",1,1,,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,,,Overall,721,457,264,2,1,1,7,3,4,11,5,6
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"Under $15,000",1,,1,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 15,000 - $19,999",4,2,2,,,,,,,1,,1
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $24,999",56,21,35,,,,,,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",106,45,61,,,,1,,1,3,,3
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 30,000 - $34,999",150,42,108,,,,1,1,,3,2,1
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 35,000 - $37,499",28,21,7,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 37,500 - $39,999",24,16,8,,,,1,1,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $44,999",90,60,30,1,,1,1,,1,1,,1
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 45,000 - $49,999",10,7,3,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 50,000 - $59,999",99,95,4,,,,1,,1,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 60,000 - $69,999",7,7,,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 70,000 - $84,999",92,91,1,1,1,,1,1,,1,1,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 85,000 - $99,999",10,9,1,,,,,,,,,
Jazz Aviation L.P.,1999,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$100,000 and over",44,41,3,,,,1,,1,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,,,Overall,44,8,36,,,,1,,1,1,,1
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$  7,500 - $ 9,999",9,3,6,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 10,000 - $12,499",3,1,2,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 12,500 - $14,999",3,1,2,,,,,,,1,,1
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $17,499",13,2,11,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 17,500 - $19,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $22,499",5,,5,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",7,,7,,,,1,,1,,,
Jazz Aviation L.P.,1999,Part-Time,National,Canada,451,Air Transport Industries,"$ 50,000 and over",1,1,,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Québec,,,Overall,24,5,19,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Québec,451,Air Transport Industries,"$  7,500 - $ 9,999",9,3,6,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 10,000 - $12,499",3,1,2,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 12,500 - $14,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 15,000 - $17,499",11,1,10,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,,,Overall,14,3,11,,,,1,,1,1,,1
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 12,500 - $14,999",2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 15,000 - $17,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $22,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",5,,5,,,,1,,1,,,
Jazz Aviation L.P.,1999,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 50,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,,,Overall,729,610,119,23,20,3,8,8,,25,18,7
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",13,5,8,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",63,28,35,1,,1,,,,3,,3
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",57,34,23,,,,1,1,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",53,28,25,3,1,2,3,3,,1,,1
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",16,12,4,1,1,,1,1,,2,,2
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",16,13,3,,,,1,1,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",58,49,9,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",54,49,5,1,1,,,,,3,2,1
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",138,134,4,5,5,,1,1,,5,5,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",149,149,,6,6,,,,,5,5,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",76,75,1,3,3,,,,,3,3,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",19,19,,1,1,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,National,Canada,0,,"$100,000 and over",17,15,2,1,1,,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,,,Overall,118,115,3,,,,,,,4,4,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",5,5,,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",19,18,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",18,16,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",28,28,,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",17,17,,,,,,,,2,2,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",18,18,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Ontario,0,,"$100,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,,,Overall,129,103,26,5,4,1,1,1,,3,3,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 15,000 - $19,999",9,3,6,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 20,000 - $24,999",10,4,6,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",10,7,3,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",12,6,6,1,,1,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",14,12,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",13,13,,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",32,30,2,2,2,,,,,2,2,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",15,15,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",5,5,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Québec,0,,"$100,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,,,Overall,206,166,40,2,2,,3,3,,16,9,7
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 15,000 - $19,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 20,000 - $24,999",12,2,10,,,,,,,3,,3
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 25,000 - $29,999",19,6,13,,,,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 30,000 - $34,999",12,4,8,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 35,000 - $37,499",7,4,3,,,,,,,2,,2
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 37,500 - $39,999",1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 40,000 - $44,999",9,7,2,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 45,000 - $49,999",12,10,2,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 50,000 - $59,999",32,32,,1,1,,1,1,,2,2,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 60,000 - $69,999",65,65,,1,1,,,,,3,3,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 70,000 - $84,999",27,27,,,,,,,,3,3,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$ 85,000 - $99,999",6,6,,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,British Columbia,0,,"$100,000 and over",3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,,,Overall,85,67,18,3,3,,2,2,,2,2,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 15,000 - $19,999",2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 20,000 - $24,999",14,5,9,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 25,000 - $29,999",11,8,3,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 30,000 - $34,999",6,3,3,,,,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 35,000 - $37,499",2,2,,,,,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 37,500 - $39,999",3,2,1,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 40,000 - $44,999",5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 45,000 - $49,999",3,2,1,,,,,,,1,1,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 50,000 - $59,999",8,8,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 60,000 - $69,999",16,16,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 70,000 - $84,999",10,10,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Alberta,0,,"$100,000 and over",2,2,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,133,103,30,11,9,2,2,2,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",25,15,10,1,,1,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",10,6,4,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",17,10,7,2,1,1,1,1,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",4,3,1,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",10,7,3,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",5,5,,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",26,24,2,2,2,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",18,18,,3,3,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",3,2,1,1,1,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",8,7,1,,,,1,1,,,,
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,,,Overall,8,4,4,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,1999,Part-Time,National,Canada,0,,"$ 50,000 and over",2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,Provincial,Québec,,,Overall,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,Provincial,Québec,0,,"$ 15,000 - $17,499",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1999,Part-Time,Provincial,Québec,0,,"$ 17,500 - $19,999",1,1,,,,,,,,,,
