EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,1999,National,Canada,,,Overall,Full-Time,78,59,19,4,2,2,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Senior Managers,Full-Time,2,2,,1,1,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,29,25,4,1,,1,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Supervisors,Full-Time,3,2,1,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,5,5,,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,12,12,,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Clerical Personnel,Full-Time,11,2,9,1,,1,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,5,,5,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,10,10,,1,1,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,,,Overall,Part-Time,2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,1999,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,49,33,16,4,2,2,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,2,2,,1,1,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,20,17,3,1,,1,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,10,2,8,1,,1,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,5,,5,,,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,6,6,,1,1,,,,,,,
Provincial Aerospace Ltd.,1999,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,2,1,1,,,,,,,,,
