EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2011,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,32,9,23,11,4,7,,,,1,,1
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 10,000 - $12,499",24,7,17,8,3,5,,,,1,,1
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",5,1,4,2,,2,,,,,,
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $17,499",1,1,,1,1,,,,,,,
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2011,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Full-Time,National,Canada,,,Overall,4483,3017,1466,70,45,25,126,87,39,507,332,175
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",11,7,4,1,,1,,,,6,4,2
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",368,85,283,3,1,2,3,1,2,70,19,51
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",117,56,61,1,1,,1,,1,24,11,13
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",86,34,52,5,2,3,3,1,2,24,8,16
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",250,185,65,5,4,1,11,8,3,48,40,8
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",1035,332,703,24,9,15,31,8,23,95,43,52
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",142,88,54,4,3,1,3,1,2,18,11,7
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",574,490,84,5,4,1,6,5,1,86,75,11
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",632,557,75,10,9,1,29,28,1,83,73,10
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",420,373,47,6,6,,18,15,3,30,27,3
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",84,74,10,,,,4,4,,5,4,1
Jazz Aviation L.P.,2011,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",763,736,27,6,6,,17,16,1,17,17,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,,,Overall,1688,1141,547,16,10,6,41,29,12,266,173,93
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",6,4,2,,,,,,,4,3,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",206,47,159,1,,1,2,1,1,46,10,36
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",35,15,20,1,1,,1,,1,4,2,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",28,13,15,,,,2,1,1,14,6,8
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",99,75,24,,,,5,3,2,25,19,6
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",321,89,232,6,2,4,5,,5,43,16,27
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",35,22,13,1,1,,1,,1,8,7,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",217,191,26,1,1,,3,2,1,49,44,5
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",249,218,31,2,1,1,9,9,,46,42,4
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",147,131,16,2,2,,5,5,,17,15,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",28,27,1,,,,2,2,,2,1,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",317,309,8,2,2,,6,6,,8,8,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,,,Overall,703,486,217,9,8,1,6,3,3,43,18,25
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",96,20,76,,,,1,,1,17,4,13
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",29,14,15,,,,,,,5,2,3
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",25,21,4,1,1,,2,1,1,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",165,71,94,4,3,1,1,,1,10,4,6
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",15,13,2,,,,,,,2,,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",108,99,9,,,,1,1,,6,5,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",70,62,8,1,1,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",34,32,2,1,1,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",12,12,,,,,,,,,,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",146,141,5,2,2,,1,1,,,,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,,,Overall,687,450,237,10,9,1,24,17,7,35,19,16
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",3,2,1,,,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",7,2,5,1,,1,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",22,8,14,,,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",31,11,20,1,1,,1,,1,3,,3
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",34,18,16,1,1,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",93,25,68,,,,1,,1,3,1,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",57,28,29,2,2,,2,1,1,6,2,4
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",96,65,31,1,1,,1,1,,6,3,3
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",140,117,23,3,3,,9,9,,8,4,4
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",130,115,15,1,1,,7,4,3,2,2,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",33,26,7,,,,2,2,,2,2,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",41,33,8,,,,1,,1,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,,,Overall,686,475,211,13,7,6,26,17,9,82,60,22
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",2,1,1,1,,1,,,,1,,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",9,4,5,1,1,,,,,1,,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",20,10,10,,,,,,,10,3,7
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",4,3,1,1,,1,,,,,,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",55,48,7,1,1,,2,2,,14,13,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",232,81,151,7,3,4,12,3,9,23,13,10
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",20,14,6,,,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",72,61,11,,,,,,,10,10,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",79,75,4,1,1,,5,5,,13,13,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",55,45,10,1,1,,3,3,,6,5,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",6,4,2,,,,,,,,,
Jazz Aviation L.P.,2011,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",131,129,2,,,,4,4,,2,2,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,,,Overall,644,440,204,19,10,9,21,17,4,72,57,15
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",49,11,38,,,,,,,4,3,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",10,9,1,,,,,,,4,3,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",12,3,9,2,,2,,,,5,1,4
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",33,21,12,2,1,1,2,2,,7,6,1
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",171,54,117,5,1,4,4,1,3,12,8,4
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",15,11,4,1,,1,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",81,74,7,3,2,1,1,1,,15,13,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",89,81,8,3,3,,6,5,1,13,11,2
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",51,47,4,1,1,,3,3,,4,4,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",5,5,,,,,,,,1,1,
Jazz Aviation L.P.,2011,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",128,124,4,2,2,,5,5,,6,6,
Jazz Aviation L.P.,2011,Part-Time,National,Canada,,,Overall,479,137,342,21,5,16,5,2,3,46,20,26
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",2,1,1,,,,1,1,,1,,1
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",4,2,2,,,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",25,18,7,2,2,,,,,4,2,2
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",78,20,58,6,1,5,,,,7,2,5
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",77,33,44,7,2,5,,,,14,8,6
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",39,12,27,2,,2,1,,1,,,
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",99,20,79,2,,2,2,,2,9,4,5
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",23,4,19,,,,,,,2,,2
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",43,8,35,1,,1,,,,3,1,2
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",36,9,27,1,,1,,,,3,1,2
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",25,3,22,,,,1,1,,1,,1
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",25,6,19,,,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,,,Overall,83,29,54,3,2,1,,,,7,5,2
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",12,11,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",9,2,7,1,,1,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",12,6,6,1,1,,,,,5,3,2
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",14,3,11,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",9,1,8,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",6,3,3,,,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",7,1,6,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",5,1,4,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,,,Overall,80,36,44,1,1,,,,,3,2,1
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",5,5,,1,1,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",13,8,5,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",10,7,3,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",12,7,5,,,,,,,1,1,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",5,1,4,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",10,3,7,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",7,2,5,,,,,,,1,,1
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",7,2,5,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,,,Overall,15,4,11,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,,,Overall,168,54,114,7,2,5,2,2,,19,10,9
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"Under $5,000",2,1,1,,,,1,1,,1,,1
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",6,2,4,,,,,,,3,1,2
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",33,14,19,4,1,3,,,,2,2,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",23,12,11,1,1,,,,,6,4,2
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",13,4,9,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",36,6,30,1,,1,,,,3,1,2
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",8,2,6,,,,,,,,,
Jazz Aviation L.P.,2011,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,4,7,,,,,,,1,1,
