EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",146,32,114,2,,2,1,1,,27,5,22
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",206,53,153,1,1,,1,,1,38,13,25
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",110,60,50,6,5,1,2,1,1,29,10,19
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",205,136,69,8,5,3,8,5,3,38,26,12
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",675,218,457,13,6,7,13,2,11,76,42,34
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",441,188,253,12,4,8,18,7,11,50,28,22
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",151,82,69,,,,4,2,2,20,12,8
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",657,561,96,7,6,1,7,7,,80,68,12
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",688,604,84,10,9,1,32,28,4,73,68,5
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",318,292,26,2,2,,15,14,1,27,25,2
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",60,52,8,,,,2,2,,4,4,
Jazz Aviation L.P.,2010,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",725,703,22,8,8,,17,16,1,17,17,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,,,Overall,1590,1114,476,18,11,7,37,29,8,244,165,79
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",68,20,48,,,,1,1,,14,2,12
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",80,17,63,,,,,,,17,5,12
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",39,22,17,1,1,,2,1,1,12,4,8
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",77,56,21,3,2,1,3,2,1,26,17,9
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",245,77,168,4,,4,3,,3,33,14,19
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",105,41,64,3,2,1,2,,2,24,16,8
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",42,22,20,,,,1,,1,8,6,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",249,221,28,2,2,,4,4,,45,41,4
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",256,226,30,3,2,1,8,8,,39,36,3
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",118,108,10,,,,6,6,,16,14,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",13,12,1,,,,1,1,,2,2,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",298,292,6,2,2,,6,6,,8,8,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,,,Overall,714,497,217,9,8,1,6,3,3,40,19,21
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",50,9,41,,,,,,,8,1,7
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",63,21,42,,,,1,,1,10,4,6
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",15,10,5,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",19,15,4,1,1,,2,1,1,,,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",117,41,76,3,2,1,1,,1,7,4,3
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",48,34,14,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",15,10,5,,,,,,,3,1,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",144,125,19,1,1,,1,1,,5,4,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",64,56,8,1,1,,,,,2,2,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",24,24,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",18,18,,,,,,,,,,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",137,134,3,3,3,,1,1,,,,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,,,Overall,677,449,228,7,6,1,23,16,7,31,16,15
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",2,,2,1,,1,,,,1,,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",12,4,8,,,,,,,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",19,10,9,2,2,,,,,,,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",36,15,21,1,1,,1,,1,2,,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",64,22,42,1,1,,1,,1,3,2,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",71,26,45,,,,1,,1,5,2,3
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",47,20,27,,,,2,2,,4,,4
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",93,65,28,,,,1,1,,6,3,3
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",152,132,20,2,2,,11,9,2,5,4,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",119,106,13,,,,4,3,1,2,2,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",21,16,5,,,,1,1,,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",41,33,8,,,,1,,1,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,,,Overall,690,470,220,12,7,5,25,17,8,85,59,26
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",2,,2,1,,1,,,,1,,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",16,5,11,1,1,,,,,4,1,3
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",16,9,7,,,,,,,7,2,5
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",45,39,6,1,1,,1,1,,8,8,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",132,46,86,3,2,1,4,1,3,23,14,9
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",106,44,62,4,1,3,7,4,3,11,5,6
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",23,10,13,,,,1,,1,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",76,63,13,,,,,,,10,8,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",113,98,15,1,1,,6,5,1,12,12,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",22,21,1,1,1,,3,3,,5,5,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",6,4,2,,,,,,,,,
Jazz Aviation L.P.,2010,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",132,130,2,,,,3,3,,2,2,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,,,Overall,643,430,213,20,12,8,23,18,5,73,56,17
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",23,2,21,,,,,,,2,1,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",34,6,28,,,,,,,6,2,4
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",19,8,11,2,1,1,,,,8,3,5
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",23,10,13,2,,2,1,1,,2,1,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",111,31,80,1,,1,4,1,3,10,8,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",66,33,33,4,1,3,2,1,1,4,3,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",23,19,4,,,,,,,4,4,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",95,87,8,4,3,1,1,1,,14,12,2
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",97,87,10,3,3,,7,6,1,13,12,1
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",33,31,2,1,1,,2,2,,3,3,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",2,2,,,,,,,,1,1,
Jazz Aviation L.P.,2010,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",117,114,3,3,3,,6,6,,6,6,
Jazz Aviation L.P.,2010,Part-Time,National,Canada,,,Overall,445,133,312,13,2,11,10,3,7,44,19,25
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",9,7,2,,,,,,,1,1,
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",43,7,36,2,,2,2,,2,1,,1
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",87,49,38,4,1,3,,,,15,8,7
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",104,30,74,2,,2,2,,2,15,7,8
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",65,21,44,2,1,1,2,1,1,8,2,6
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",135,19,116,3,,3,4,2,2,4,1,3
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,,,Overall,81,25,56,1,1,,1,,1,9,6,3
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",8,7,1,,,,,,,1,1,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",11,9,2,1,1,,,,,4,3,1
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",17,5,12,,,,,,,3,2,1
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",10,2,8,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",29,2,27,,,,1,,1,1,,1
Jazz Aviation L.P.,2010,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,,,Overall,76,38,38,,,,,,,4,2,2
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",20,13,7,,,,,,,1,1,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",24,13,11,,,,,,,1,1,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",19,7,12,,,,,,,2,,2
Jazz Aviation L.P.,2010,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",10,4,6,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,,,Overall,11,,11,,,,1,,1,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",2,,2,,,,1,,1,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,,,Overall,156,52,104,7,1,6,4,2,2,15,9,6
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",17,3,14,1,,1,1,,1,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",36,23,13,2,,2,,,,7,4,3
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",21,4,17,,,,,,,3,2,1
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",17,11,6,1,1,,,,,2,2,
Jazz Aviation L.P.,2010,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",65,11,54,3,,3,3,2,1,3,1,2
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,,,Overall,41,9,32,2,,2,1,,1,7,2,5
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",1,,1,,,,1,,1,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",11,4,7,1,,1,,,,,,
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",15,3,12,1,,1,,,,4,2,2
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",3,,3,,,,,,,3,,3
Jazz Aviation L.P.,2010,Part-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",11,2,9,,,,,,,,,
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,,,Overall,678,469,209,4,3,1,2,1,1,194,118,76
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",10,3,7,,,,,,,4,,4
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",21,11,10,2,2,,1,1,,9,7,2
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",14,8,6,,,,1,,1,7,4,3
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",48,18,30,1,,1,,,,21,8,13
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",50,29,21,,,,,,,17,10,7
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",96,61,35,,,,,,,33,21,12
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",94,67,27,,,,,,,26,17,9
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",95,74,21,1,1,,,,,26,15,11
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",77,58,19,,,,,,,21,13,8
CHC Helicopter Group of Companies,2010,Full-Time,National,Canada,0,,"$100,000 and over",173,140,33,,,,,,,30,23,7
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,,,Overall,648,444,204,3,3,,2,1,1,193,118,75
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 30,000 - $34,999",7,,7,,,,,,,4,,4
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 35,000 - $37,499",18,9,9,2,2,,1,1,,8,7,1
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 37,500 - $39,999",14,8,6,,,,1,,1,7,4,3
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 40,000 - $44,999",44,18,26,,,,,,,21,8,13
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 45,000 - $49,999",50,29,21,,,,,,,17,10,7
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 50,000 - $59,999",96,61,35,,,,,,,33,21,12
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 60,000 - $69,999",94,67,27,,,,,,,26,17,9
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 70,000 - $84,999",95,74,21,1,1,,,,,26,15,11
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$ 85,000 - $99,999",74,55,19,,,,,,,21,13,8
CHC Helicopter Group of Companies,2010,Full-Time,Provincial,British Columbia,0,,"$100,000 and over",156,123,33,,,,,,,30,23,7
CHC Helicopter Group of Companies,2010,Part-Time,National,Canada,,,Overall,3,1,2,,,,,,,1,,1
CHC Helicopter Group of Companies,2010,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2010,Part-Time,National,Canada,0,,"$ 50,000 and over",2,1,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2010,Part-Time,Provincial,British Columbia,,,Overall,3,1,2,,,,,,,1,,1
CHC Helicopter Group of Companies,2010,Part-Time,Provincial,British Columbia,0,,"$ 15,000 - $17,499",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2010,Part-Time,Provincial,British Columbia,0,,"$ 50,000 and over",2,1,1,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2010,Full-Time,National,Canada,,,Overall,253,130,123,5,2,3,4,1,3,8,4,4
Inmarsat Solutions (Canada) Inc.,2010,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",26,5,21,1,,1,1,,1,2,,2
