EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,24,21,3,1,1,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,11,4,7,,,,1,1,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,19,,19,6,,6,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,4,4,,1,1,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Other Manual Workers,Full-Time,3,3,,,,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,9,3,6,,,,,,,1,1,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Professionals,Part-Time,1,1,,,,,,,,1,1,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Part-Time,2,2,,,,,,,,,,
Provincial Aerospace Ltd.,2003,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,6,,6,,,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,,,Overall,Full-Time,286,190,96,2,1,1,9,3,6,8,5,3
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Senior Managers,Full-Time,3,2,1,,,,1,,1,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Middle and Other Managers,Full-Time,22,15,7,,,,2,1,1,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Professionals,Full-Time,18,13,5,,,,,,,1,1,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,77,75,2,,,,,,,1,1,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Supervisors,Full-Time,14,10,4,,,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,7,7,,1,1,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,17,3,14,,,,,,,2,1,1
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,37,37,,,,,,,,1,1,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Clerical Personnel,Full-Time,55,15,40,,,,4,,4,2,,2
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,29,6,23,1,,1,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,6,6,,,,,1,1,,1,1,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Other Manual Workers,Full-Time,1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2003,National,Canada,,,Overall,Part-Time,53,21,32,1,,1,2,1,1,2,1,1
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Clerical Personnel,Part-Time,11,1,10,,,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,25,10,15,1,,1,2,1,1,2,1,1
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,12,8,4,,,,,,,,,
Jazz Aviation L.P.,2003,National,Canada,451,Air Transport Industries,Other Sales and Service Personnel,Part-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,,,Overall,Full-Time,47,34,13,,,,,,,2,2,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Professionals,Full-Time,6,5,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,6,6,,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Supervisors,Full-Time,5,3,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,16,16,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Clerical Personnel,Full-Time,7,1,6,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,Ontario,,,Overall,Part-Time,10,2,8,,,,1,,1,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Clerical Personnel,Part-Time,4,,4,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,2,,2,,,,1,,1,,,
Jazz Aviation L.P.,2003,Provincial,Ontario,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,4,2,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,,,Overall,Full-Time,43,29,14,1,1,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Professionals,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,12,11,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,4,4,,1,1,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,9,9,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,7,,7,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,,,Overall,Part-Time,10,4,6,,,,1,1,,1,,1
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,5,2,3,,,,1,1,,1,,1
Jazz Aviation L.P.,2003,Provincial,Québec,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,,,Overall,Full-Time,70,51,19,,,,2,,2,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Senior Managers,Full-Time,2,1,1,,,,1,,1,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Middle and Other Managers,Full-Time,7,6,1,,,,1,,1,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Professionals,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,27,26,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Supervisors,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Clerical Personnel,Full-Time,13,5,8,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,5,1,4,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,,,Overall,Part-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Nova Scotia,451,Air Transport Industries,Clerical Personnel,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,,,Overall,Full-Time,42,27,15,,,,2,2,,1,,1
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Middle and Other Managers,Full-Time,6,4,2,,,,1,1,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,10,10,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Supervisors,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Clerical Personnel,Full-Time,6,2,4,,,,,,,1,,1
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,9,4,5,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,,,Overall,Part-Time,14,6,8,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,6,2,4,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,4,3,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,British Columbia,451,Air Transport Industries,Other Sales and Service Personnel,Part-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,,,Overall,Full-Time,78,47,31,1,,1,5,1,4,5,3,2
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Middle and Other Managers,Full-Time,4,2,2,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Professionals,Full-Time,6,4,2,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,21,21,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Supervisors,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,8,3,5,,,,,,,2,1,1
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,1,1,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Clerical Personnel,Full-Time,26,7,19,,,,4,,4,1,,1
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,4,1,3,1,,1,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Other Manual Workers,Full-Time,1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,,,Overall,Part-Time,13,6,7,1,,1,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Clerical Personnel,Part-Time,3,,3,,,,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Intermediate Sales and Service Personnel,Part-Time,9,5,4,1,,1,,,,,,
Jazz Aviation L.P.,2003,Provincial,Alberta,451,Air Transport Industries,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,,,Overall,Full-Time,54,41,13,1,,1,1,1,,1,,1
CHC Helicopter Group of Companies,2003,National,Canada,0,,Senior Managers,Full-Time,6,6,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Middle and Other Managers,Full-Time,4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Professionals,Full-Time,4,2,2,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,12,11,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Clerical Personnel,Full-Time,10,5,5,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2003,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,7,5,2,1,,1,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,,,Overall,Part-Time,10,8,2,,,,1,1,,1,1,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Senior Managers,Part-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Clerical Personnel,Part-Time,1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,6,5,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,,,Overall,Full-Time,19,15,4,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Professionals,Full-Time,3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,4,3,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,5,3,2,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,,,Overall,Part-Time,3,3,,,,,1,1,,1,1,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Senior Managers,Part-Time,1,1,,,,,,,,1,1,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,29,20,9,1,,1,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,5,2,3,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,7,5,2,1,,1,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,7,5,2,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2003,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Part-Time,6,5,1,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,,,Overall,Full-Time,56,29,27,,,,1,1,,,,
Persona Communications Corp.,2003,National,Canada,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Middle and Other Managers,Full-Time,5,2,3,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Supervisors,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,16,16,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Clerical Personnel,Full-Time,27,5,22,,,,1,1,,,,
Persona Communications Corp.,2003,National,Canada,,,Overall,Part-Time,30,13,17,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,6,6,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2003,National,Canada,0,,Clerical Personnel,Part-Time,23,6,17,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,,,Overall,Full-Time,4,3,1,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,,,Overall,Part-Time,18,11,7,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,6,6,,,,,,,,,,
Persona Communications Corp.,2003,Provincial,Ontario,0,,Clerical Personnel,Part-Time,12,5,7,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,,,Overall,Full-Time,34,19,15,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Middle and Other Managers,Full-Time,4,2,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Professionals,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Clerical Personnel,Full-Time,20,10,10,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Other Manual Workers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,,,Overall,Part-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,National,Canada,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,28,13,15,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,4,2,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2003,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
