EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2007,Full-Time,National,Canada,,,Overall,4258,2920,1338,58,38,20,131,92,39,387,262,125
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"Under $15,000",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",218,48,170,2,1,1,1,,1,37,13,24
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",100,49,51,2,2,,2,,2,25,13,12
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",159,69,90,2,,2,4,2,2,25,15,10
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",1080,510,570,17,8,9,24,6,18,103,62,41
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",55,22,33,,,,3,2,1,8,,8
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",527,295,232,13,6,7,25,12,13,45,28,17
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",126,98,28,,,,3,3,,19,15,4
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",520,430,90,4,4,,10,8,2,45,39,6
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",500,463,37,9,8,1,35,35,,53,50,3
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",193,177,16,,,,7,7,,11,11,
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",195,187,8,2,2,,,,,3,3,
Jazz Aviation L.P.,2007,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",582,570,12,7,7,,17,17,,13,13,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,,,Overall,1593,1115,478,16,9,7,32,23,9,206,146,60
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"Under $15,000",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",111,23,88,1,,1,,,,20,6,14
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",44,26,18,1,1,,1,,1,16,9,7
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",39,22,17,1,,1,,,,13,9,4
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",394,187,207,4,1,3,6,2,4,53,34,19
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",10,4,6,,,,,,,3,,3
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",184,108,76,3,2,1,6,2,4,28,20,8
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",44,35,9,,,,,,,11,10,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",205,175,30,1,1,,2,2,,24,21,3
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",158,146,12,2,1,1,9,9,,22,21,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",64,57,7,,,,3,3,,6,6,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",115,111,4,,,,,,,3,3,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",223,220,3,3,3,,5,5,,7,7,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,,,Overall,666,485,181,10,8,2,8,6,2,34,19,15
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",58,13,45,,,,1,,1,13,6,7
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",22,14,8,,,,,,,2,2,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",20,13,7,,,,,,,4,1,3
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",189,102,87,5,3,2,2,1,1,9,5,4
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",9,8,1,,,,1,1,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",66,52,14,1,1,,1,1,,1,,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",17,15,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",81,67,14,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",36,36,,1,1,,,,,2,2,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",12,12,,,,,,,,2,2,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",70,69,1,2,2,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",86,84,2,1,1,,2,2,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,,,Overall,641,439,202,5,4,1,26,20,6,20,10,10
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",3,2,1,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",16,4,12,,,,1,,1,2,,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",53,17,36,,,,3,1,2,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",76,32,44,2,2,,1,,1,2,1,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",25,8,17,,,,,,,2,,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",78,40,38,1,,1,1,,1,6,2,4
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",37,30,7,,,,2,2,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",84,63,21,,,,4,3,1,3,2,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",145,132,13,2,2,,11,11,,3,3,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",87,80,7,,,,3,3,,1,1,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",6,3,3,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",31,28,3,,,,,,,1,1,
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,,,Overall,742,493,249,10,6,4,35,22,13,81,53,28
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",24,6,18,1,1,,,,,2,1,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",6,1,5,,,,,,,1,,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",18,8,10,,,,,,,8,5,3
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",245,119,126,4,2,2,8,1,7,32,17,15
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",9,2,7,,,,2,1,1,3,,3
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",109,53,56,3,1,2,11,6,5,5,3,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",14,9,5,,,,,,,5,4,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",66,56,10,,,,1,1,,9,9,
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",92,83,9,2,2,,9,9,,13,11,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",13,12,1,,,,,,,1,1,
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",142,140,2,,,,4,4,,2,2,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,,,Overall,552,364,188,15,10,5,27,19,8,41,32,9
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",21,4,17,,,,,,,1,,1
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",6,2,4,,,,,,,4,2,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",22,8,14,1,,1,1,1,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",174,69,105,2,,2,7,2,5,7,5,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",54,32,22,4,2,2,3,1,2,3,3,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",13,8,5,,,,,,,2,,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",77,64,13,3,3,,3,2,1,7,5,2
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",65,62,3,2,2,,6,6,,13,13,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",17,16,1,,,,1,1,,1,1,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2007,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",100,98,2,3,3,,6,6,,3,3,
Jazz Aviation L.P.,2007,Part-Time,National,Canada,,,Overall,436,113,323,14,3,11,14,6,8,34,10,24
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",3,1,2,1,,1,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",13,6,7,1,,1,,,,,,
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",76,25,51,1,,1,2,1,1,5,2,3
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",48,15,33,2,1,1,,,,7,1,6
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",25,9,16,3,2,1,,,,2,,2
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",27,9,18,2,,2,,,,3,2,1
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",33,6,27,,,,2,1,1,4,3,1
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",32,3,29,2,,2,1,,1,4,,4
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",58,14,44,1,,1,5,2,3,2,,2
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",48,11,37,1,,1,1,,1,1,,1
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",36,8,28,,,,2,1,1,3,1,2
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",35,5,30,,,,,,,2,1,1
Jazz Aviation L.P.,2007,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,,,Overall,87,22,65,1,1,,4,1,3,6,3,3
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",12,8,4,,,,,,,1,1,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",7,3,4,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",8,3,5,1,1,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",6,1,5,,,,1,,1,1,1,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",9,1,8,,,,1,,1,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,2,9,,,,2,1,1,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",8,2,6,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",7,,7,,,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",14,,14,,,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,,,Overall,69,33,36,,,,,,,3,,3
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",7,5,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",14,6,8,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",8,6,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",7,2,5,,,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",5,3,2,,,,,,,1,,1
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",12,5,7,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",3,2,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",4,1,3,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,,,Overall,24,4,20,1,,1,1,,1,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",7,,7,1,,1,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",6,1,5,,,,1,,1,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,,,Overall,149,39,110,6,1,5,4,3,1,13,6,7
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"Under $5,000",1,1,,,,,1,1,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",19,6,13,,,,,,,3,1,2
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",12,2,10,1,1,,,,,,,
Jazz Aviation L.P.,2007,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",5,1,4,,,,,,,,,
