EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2002,Full-Time,Provincial,Ontario,451,Air Transport Industries,"$100,000 and over",157,155,2,1,1,,3,3,,2,2,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,,,Overall,455,328,127,5,4,1,5,4,1,9,5,4
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 25,000 - $29,999",25,22,3,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 30,000 - $34,999",56,22,34,1,1,,2,1,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 35,000 - $37,499",28,13,15,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 37,500 - $39,999",84,24,60,2,1,1,,,,4,,4
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 40,000 - $44,999",9,6,3,,,,1,1,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 45,000 - $49,999",27,24,3,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 50,000 - $59,999",86,80,6,1,1,,1,1,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 60,000 - $69,999",21,21,,,,,,,,2,2,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 70,000 - $84,999",27,25,2,,,,,,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 85,000 - $99,999",47,46,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Québec,451,Air Transport Industries,"$100,000 and over",44,44,,,,,1,1,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,,,Overall,963,657,306,8,4,4,17,11,6,19,11,8
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $24,999",11,4,7,,,,1,,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",62,21,41,1,,1,,,,2,,2
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 30,000 - $34,999",67,31,36,,,,,,,2,,2
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 35,000 - $37,499",52,25,27,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 37,500 - $39,999",191,60,131,2,,2,3,1,2,8,4,4
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $44,999",36,21,15,1,,1,,,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 45,000 - $49,999",50,36,14,2,2,,2,1,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 50,000 - $59,999",173,156,17,,,,5,5,,3,3,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 60,000 - $69,999",107,97,10,1,1,,3,2,1,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 70,000 - $84,999",82,79,3,,,,1,1,,2,2,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 85,000 - $99,999",49,48,1,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$100,000 and over",83,79,4,1,1,,2,1,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,,,Overall,853,569,284,14,10,4,28,20,8,68,45,23
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 15,000 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 20,000 - $24,999",11,6,5,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 25,000 - $29,999",43,16,27,1,,1,2,,2,8,2,6
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 30,000 - $34,999",73,48,25,2,1,1,4,2,2,13,8,5
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 35,000 - $37,499",18,7,11,,,,1,1,,1,,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 37,500 - $39,999",259,83,176,4,2,2,8,5,3,17,10,7
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 40,000 - $44,999",37,23,14,1,1,,1,,1,3,2,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 45,000 - $49,999",58,51,7,3,3,,2,2,,11,8,3
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 50,000 - $59,999",66,54,12,,,,2,2,,2,2,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 60,000 - $69,999",103,102,1,1,1,,4,4,,10,10,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 70,000 - $84,999",30,28,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 85,000 - $99,999",23,22,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,British Columbia,451,Air Transport Industries,"$100,000 and over",131,129,2,1,1,,3,3,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,,,Overall,500,347,153,5,3,2,18,10,8,26,20,6
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 20,000 - $24,999",7,4,3,,,,1,,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 25,000 - $29,999",35,13,22,,,,1,1,,4,2,2
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 30,000 - $34,999",42,19,23,1,,1,4,1,3,1,,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 35,000 - $37,499",12,2,10,,,,1,,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 37,500 - $39,999",108,34,74,1,1,,4,2,2,3,2,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 40,000 - $44,999",17,12,5,,,,2,2,,5,4,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 45,000 - $49,999",52,49,3,,,,,,,5,4,1
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 50,000 - $59,999",40,38,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 60,000 - $69,999",64,60,4,1,1,,,,,7,7,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 70,000 - $84,999",20,17,3,1,,1,1,,1,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$ 85,000 - $99,999",21,20,1,,,,1,1,,,,
Jazz Aviation L.P.,2002,Full-Time,Provincial,Alberta,451,Air Transport Industries,"$100,000 and over",81,78,3,1,1,,2,2,,,,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,,,Overall,352,111,241,8,,8,13,7,6,14,4,10
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 10,000 - $12,499",16,9,7,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 12,500 - $14,999",27,18,9,,,,1,1,,2,2,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $17,499",27,10,17,1,,1,,,,,,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 17,500 - $19,999",47,12,35,2,,2,,,,3,,3
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $22,499",30,11,19,1,,1,1,1,,1,1,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 22,500 - $24,999",32,10,22,2,,2,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",116,21,95,1,,1,3,1,2,6,1,5
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 30,000 - $34,999",19,12,7,,,,1,,1,1,,1
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 35,000 - $39,999",33,6,27,1,,1,4,3,1,,,
Jazz Aviation L.P.,2002,Part-Time,National,Canada,451,Air Transport Industries,"$ 40,000 - $49,999",5,2,3,,,,3,1,2,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,,,Overall,38,7,31,,,,1,,1,3,2,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 10,000 - $12,499",6,2,4,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 12,500 - $14,999",5,4,1,,,,,,,2,2,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 15,000 - $17,499",7,1,6,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 17,500 - $19,999",13,,13,,,,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 35,000 - $39,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Ontario,451,Air Transport Industries,"$ 40,000 - $49,999",1,,1,,,,1,,1,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,,,Overall,35,21,14,,,,1,1,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 10,000 - $12,499",8,5,3,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 12,500 - $14,999",9,6,3,,,,1,1,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 15,000 - $17,499",8,5,3,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 17,500 - $19,999",8,5,3,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,,,Overall,18,4,14,,,,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 12,500 - $14,999",5,3,2,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 17,500 - $19,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $22,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",4,,4,,,,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 30,000 - $34,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,,,Overall,188,59,129,7,,7,8,4,4,9,2,7
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 12,500 - $14,999",7,5,2,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 15,000 - $17,499",10,4,6,1,,1,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 17,500 - $19,999",6,1,5,1,,1,,,,2,,2
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 20,000 - $22,499",21,9,12,1,,1,1,1,,1,1,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 22,500 - $24,999",21,7,14,2,,2,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 25,000 - $29,999",86,17,69,1,,1,2,,2,5,1,4
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 30,000 - $34,999",12,9,3,,,,1,,1,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 35,000 - $39,999",22,4,18,1,,1,3,2,1,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,British Columbia,451,Air Transport Industries,"$ 40,000 - $49,999",2,2,,,,,1,1,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,,,Overall,46,14,32,,,,3,2,1,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 15,000 - $17,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 17,500 - $19,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 20,000 - $22,499",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 22,500 - $24,999",8,2,6,,,,,,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 25,000 - $29,999",19,3,16,,,,1,1,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 30,000 - $34,999",5,3,2,,,,,,,1,,1
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 35,000 - $39,999",4,1,3,,,,1,1,,,,
Jazz Aviation L.P.,2002,Part-Time,Provincial,Alberta,451,Air Transport Industries,"$ 40,000 - $49,999",2,,2,,,,1,,1,,,
CHC Helicopter Group of Companies,2002,Full-Time,National,Canada,,,Overall,420,309,111,18,5,13,6,4,2,19,11,8
CHC Helicopter Group of Companies,2002,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2002,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",65,34,31,12,2,10,,,,,,
CHC Helicopter Group of Companies,2002,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",44,23,21,2,,2,,,,2,,2
CHC Helicopter Group of Companies,2002,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",40,21,19,2,1,1,2,2,,1,,1
