EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,15,5,10,,,,1,,1,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,19,13,6,1,,1,,,,3,3,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,25,20,5,,,,,,,3,3,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,3,1,2,2,1,1,1,,1,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,6,,6,,,,,,,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,27,26,1,2,2,,1,1,,5,5,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,24,7,17,3,1,2,1,,1,1,1,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,53,4,49,14,,14,3,,3,1,,1
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,41,33,8,9,7,2,1,1,,1,1,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Other Manual Workers,Full-Time,22,15,7,4,3,1,1,1,,1,1,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,13,4,9,5,2,3,,,,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Part-Time,9,,9,3,,3,,,,,,
Provincial Aerospace Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Part-Time,4,4,,2,2,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,,,Overall,Full-Time,443,255,188,12,6,6,15,7,8,83,52,31
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,5,4,1,,,,,,,1,1,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,5,2,3,,,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,119,114,5,2,2,,1,1,,15,13,2
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,7,4,3,1,1,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,8,2,6,,,,2,,2,2,,2
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,43,41,2,1,1,,2,2,,13,12,1
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,18,9,9,1,,1,2,1,1,4,3,1
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,144,23,121,4,1,3,4,1,3,18,4,14
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,88,50,38,3,1,2,4,2,2,27,16,11
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,2,2,
Jazz Aviation L.P.,2014,National,Canada,,,Overall,Part-Time,242,78,164,11,3,8,4,,4,56,25,31
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,142,33,109,8,1,7,3,,3,24,11,13
Jazz Aviation L.P.,2014,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,98,45,53,3,2,1,1,,1,32,14,18
Jazz Aviation L.P.,2014,Provincial,Ontario,,,Overall,Full-Time,160,87,73,2,2,,10,5,5,36,21,15
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,44,43,1,1,1,,1,1,,4,4,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,2,,1,1,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,7,1,6,,,,2,,2,2,,2
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,17,16,1,,,,1,1,,8,7,1
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,3,1,,,,1,1,,2,1,1
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,57,9,48,,,,2,,2,9,3,6
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,25,10,15,,,,3,2,1,10,5,5
Jazz Aviation L.P.,2014,Provincial,Ontario,,,Overall,Part-Time,46,12,34,2,1,1,1,,1,15,6,9
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,13,4,9,1,,1,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,33,8,25,1,1,,1,,1,14,5,9
Jazz Aviation L.P.,2014,Provincial,Québec,,,Overall,Full-Time,73,53,20,2,2,,1,,1,11,6,5
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,30,29,1,1,1,,,,,5,4,1
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,15,3,12,,,,,,,1,,1
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,23,16,7,1,1,,1,,1,5,2,3
Jazz Aviation L.P.,2014,Provincial,Québec,,,Overall,Part-Time,33,19,14,,,,1,,1,2,2,
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,13,5,8,,,,1,,1,1,1,
Jazz Aviation L.P.,2014,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,19,14,5,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,,,Overall,Full-Time,39,24,15,1,,1,1,1,,5,3,2
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,6,5,1,,,,,,,1,,1
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,9,9,,,,,1,1,,2,2,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,10,4,6,1,,1,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,6,1,5,,,,,,,1,,1
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,,,Overall,Part-Time,7,1,6,,,,,,,1,,1
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,6,1,5,,,,,,,1,,1
Jazz Aviation L.P.,2014,Provincial,British Columbia,,,Overall,Full-Time,75,50,25,1,,1,1,,1,11,10,1
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Professionals,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,21,20,1,,,,,,,2,2,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,1,1,,,,1,,1,,,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,21,4,17,,,,,,,2,1,1
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,21,18,3,1,,1,,,,5,5,
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,British Columbia,,,Overall,Part-Time,76,27,49,3,,3,2,,2,15,7,8
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,43,8,35,3,,3,2,,2,3,2,1
Jazz Aviation L.P.,2014,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,33,19,14,,,,,,,12,5,7
Jazz Aviation L.P.,2014,Provincial,Alberta,,,Overall,Full-Time,82,39,43,4,2,2,1,,1,20,12,8
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,18,17,1,,,,,,,3,3,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,9,8,1,1,1,,,,,2,2,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,31,4,27,2,1,1,1,,1,5,,5
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,17,6,11,1,,1,,,,7,4,3
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Provincial,Alberta,,,Overall,Part-Time,49,11,38,2,,2,,,,18,8,10
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,40,9,31,1,,1,,,,14,6,8
Jazz Aviation L.P.,2014,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,9,2,7,1,,1,,,,4,2,2
CHC Helicopter Group of Companies,2014,National,Canada,,,Overall,Full-Time,77,54,23,4,3,1,1,1,,22,13,9
CHC Helicopter Group of Companies,2014,National,Canada,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Middle and Other Managers,Full-Time,13,11,2,,,,,,,4,3,1
CHC Helicopter Group of Companies,2014,National,Canada,0,,Professionals,Full-Time,20,11,9,1,1,,,,,7,4,3
CHC Helicopter Group of Companies,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,16,15,1,1,1,,1,1,,1,,1
CHC Helicopter Group of Companies,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,7,3,4,,,,,,,4,1,3
CHC Helicopter Group of Companies,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,1,1,,,,,1,1,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Clerical Personnel,Full-Time,4,2,2,,,,,,,2,1,1
CHC Helicopter Group of Companies,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,4,1,3,,,,,,,,,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,6,5,1,1,,1,,,,3,3,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,,,Overall,Full-Time,77,54,23,4,3,1,1,1,,22,13,9
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,13,11,2,,,,,,,4,3,1
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Professionals,Full-Time,20,11,9,1,1,,,,,7,4,3
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,16,15,1,1,1,,1,1,,1,,1
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,7,3,4,,,,,,,4,1,3
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,1,1,,,,,1,1,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,4,2,2,,,,,,,2,1,1
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,4,1,3,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,6,5,1,1,,1,,,,3,3,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,,,Overall,Full-Time,30,20,10,,,,1,1,,2,1,1
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Professionals,Full-Time,8,4,4,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Clerical Personnel,Full-Time,5,3,2,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,5,5,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,30,20,10,,,,1,1,,2,1,1
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,8,4,4,,,,,,,1,,1
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,5,3,2,,,,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Intermediate Sales and Service Personnel,Full-Time,5,5,,,,,,,,,,
Standard Aero Limited,2014,National,Canada,,,Overall,Full-Time,34,26,8,,,,,,,9,7,2
Standard Aero Limited,2014,National,Canada,0,,Middle and Other Managers,Full-Time,5,4,1,,,,,,,1,1,
Standard Aero Limited,2014,National,Canada,0,,Professionals,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,4,3,1,,,,,,,2,2,
Standard Aero Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,15,15,,,,,,,,1,1,
Standard Aero Limited,2014,National,Canada,0,,Clerical Personnel,Full-Time,7,2,5,,,,,,,3,2,1
Standard Aero Limited,2014,National,Canada,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,2014,National,Canada,,,Overall,Part-Time,3,2,1,,,,,,,1,,1
Standard Aero Limited,2014,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2014,National,Canada,0,,Other Manual Workers,Part-Time,2,2,,,,,,,,,,
Standard Aero Limited,2014,Provincial,British Columbia,,,Overall,Full-Time,34,26,8,,,,,,,9,7,2
Standard Aero Limited,2014,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,5,4,1,,,,,,,1,1,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Professionals,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,4,3,1,,,,,,,2,2,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,15,15,,,,,,,,1,1,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,7,2,5,,,,,,,3,2,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,2014,Provincial,British Columbia,,,Overall,Part-Time,3,2,1,,,,,,,1,,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Other Manual Workers,Part-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,,,Overall,Full-Time,18,15,3,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,9,8,1,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,7,7,,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,16,13,3,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,8,7,1,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,6,6,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,,,Overall,Full-Time,295,270,25,4,4,,,,,27,24,3
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Middle and Other Managers,Full-Time,8,6,2,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Professionals,Full-Time,3,2,1,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,3,3,,1,1,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,4,1,3,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,40,39,1,,,,,,,3,3,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Clerical Personnel,Full-Time,30,16,14,1,1,,,,,5,2,3
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,5,3,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,199,198,1,2,2,,,,,17,17,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,,,Overall,Part-Time,3,3,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
