EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
CHC Helicopter Group of Companies,2014,National,Canada,0,,Middle and Other Managers,Full-Time,5,3,2,,,,1,,1,1,1,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Professionals,Full-Time,21,11,10,,,,,,,10,4,6
CHC Helicopter Group of Companies,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,11,11,,,,,,,,2,2,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,3,2,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Clerical Personnel,Full-Time,10,10,,1,1,,,,,3,3,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,7,6,1,1,,1,,,,1,1,
CHC Helicopter Group of Companies,2014,National,Canada,0,,Other Sales and Service Personnel,Full-Time,3,3,,,,,,,,2,2,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,,,Overall,Full-Time,66,52,14,2,1,1,1,,1,20,14,6
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,5,3,2,,,,1,,1,1,1,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Professionals,Full-Time,21,11,10,,,,,,,10,4,6
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,11,11,,,,,,,,2,2,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,3,2,1,,,,,,,1,1,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,10,10,,1,1,,,,,3,3,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,7,6,1,1,,1,,,,1,1,
CHC Helicopter Group of Companies,2014,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,3,3,,,,,,,,2,2,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,,,Overall,Full-Time,19,10,9,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,7,3,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Professionals,Full-Time,8,5,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,15,6,9,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,4,,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,8,5,3,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2014,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2014,National,Canada,,,Overall,Full-Time,28,21,7,,,,,,,14,9,5
Standard Aero Limited,2014,National,Canada,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2014,National,Canada,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2014,National,Canada,0,,Professionals,Full-Time,2,1,1,,,,,,,2,1,1
Standard Aero Limited,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,15,14,1,,,,,,,8,7,1
Standard Aero Limited,2014,National,Canada,0,,Clerical Personnel,Full-Time,4,1,3,,,,,,,3,,3
Standard Aero Limited,2014,National,Canada,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,2014,Provincial,British Columbia,,,Overall,Full-Time,28,21,7,,,,,,,14,9,5
Standard Aero Limited,2014,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,2,1,1,,,,,,,,,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Professionals,Full-Time,2,1,1,,,,,,,2,1,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,1,1,
Standard Aero Limited,2014,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,15,14,1,,,,,,,8,7,1
Standard Aero Limited,2014,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,4,1,3,,,,,,,3,,3
Standard Aero Limited,2014,Provincial,British Columbia,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,,,Overall,Full-Time,2,1,1,,,,,,,,,
Cancrew Enterprises Ltd.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,1,1,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,2,1,1,,,,,,,,,
Cancrew Enterprises Ltd.,2014,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,1,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,,,Overall,Full-Time,297,263,34,2,2,,7,6,1,33,31,2
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Middle and Other Managers,Full-Time,9,7,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Professionals,Full-Time,3,,3,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,5,1,4,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,36,35,1,,,,5,5,,5,5,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Clerical Personnel,Full-Time,41,18,23,,,,1,,1,5,3,2
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,5,5,,,,,,,,2,2,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,194,194,,2,2,,1,1,,20,20,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Other Manual Workers,Full-Time,2,2,,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,,,Overall,Part-Time,3,2,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2014,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,,,Overall,Full-Time,210,103,107,4,1,3,5,2,3,23,12,11
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,6,1,5,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Professionals,Full-Time,36,17,19,,,,1,,1,6,2,4
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,14,10,4,,,,,,,2,1,1
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Supervisors,Full-Time,3,1,2,,,,,,,1,1,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,15,15,,,,,1,1,,3,3,
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Clerical Personnel,Full-Time,16,5,11,,,,1,,1,2,1,1
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,114,50,64,4,1,3,2,1,1,9,4,5
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2014,National,Canada,,,Overall,Part-Time,17,5,12,1,,1,,,,4,3,1
Bragg Communications Inc.,2014,National,Canada,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,17,5,12,1,,1,,,,4,3,1
Bragg Communications Inc.,2014,Provincial,Ontario,,,Overall,Full-Time,8,6,2,,,,1,1,,1,1,
Bragg Communications Inc.,2014,Provincial,Ontario,5175,Cable and other program distribution,Professionals,Full-Time,2,2,,,,,,,,1,1,
Bragg Communications Inc.,2014,Provincial,Ontario,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,1,1,,,,
Bragg Communications Inc.,2014,Provincial,Ontario,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,5,3,2,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Ontario,,,Overall,Part-Time,5,2,3,,,,,,,1,1,
Bragg Communications Inc.,2014,Provincial,Ontario,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,5,2,3,,,,,,,1,1,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,,,Overall,Full-Time,178,81,97,4,1,3,4,1,3,18,8,10
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Middle and Other Managers,Full-Time,6,1,5,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Professionals,Full-Time,29,12,17,,,,1,,1,4,1,3
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Semi-Professionals and Technicians,Full-Time,14,10,4,,,,,,,2,1,1
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Supervisors,Full-Time,3,1,2,,,,,,,1,1,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Skilled Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Clerical Personnel,Full-Time,16,5,11,,,,1,,1,2,1,1
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Full-Time,101,45,56,4,1,3,2,1,1,9,4,5
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,,,Overall,Part-Time,5,2,3,,,,,,,2,2,
Bragg Communications Inc.,2014,Provincial,Nova Scotia,5175,Cable and other program distribution,Intermediate Sales and Service Personnel,Part-Time,5,2,3,,,,,,,2,2,
Bell Aliant Inc. (Inactive),2014,National,Canada,,,Overall,Full-Time,222,146,76,2,2,,3,2,1,8,7,1
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Middle and Other Managers,Full-Time,27,17,10,,,,1,1,,1,1,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Professionals,Full-Time,44,28,16,,,,1,,1,5,4,1
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Skilled Sales and Service Personnel,Full-Time,8,6,2,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Skilled Crafts and Trades Workers,Full-Time,81,78,3,2,2,,1,1,,2,2,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Clerical Personnel,Full-Time,17,4,13,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Intermediate Sales and Service Personnel,Full-Time,40,8,32,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,,,Overall,Part-Time,23,8,15,,,,1,1,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),2014,National,Canada,5171,Wired telecommunications carriers,Clerical Personnel,Part-Time,4,2,2,,,,1,1,,,,
