EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",92,41,51,19,11,8,2,1,1,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",82,27,55,8,3,5,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",82,48,34,2,1,1,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",35,28,7,2,2,,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",19,11,8,,,,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",37,21,16,2,,2,1,1,,1,1,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",27,23,4,,,,,,,2,2,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",41,36,5,2,2,,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",39,34,5,2,2,,,,,2,2,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",33,31,2,2,2,,,,,1,1,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",14,12,2,,,,,,,,,
Provincial Aerospace Ltd.,2008,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",8,8,,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,,,Overall,30,2,28,8,,8,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",4,1,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",2,,2,2,,2,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",3,,3,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",17,,17,3,,3,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,National,Canada,0,,"$ 50,000 and over",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,29,2,27,8,,8,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$  7,500 - $ 9,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 10,000 - $12,499",4,1,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",2,,2,2,,2,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 17,500 - $19,999",3,,3,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $22,499",16,,16,3,,3,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Provincial Aerospace Ltd.,2008,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 and over",1,1,,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,National,Canada,,,Overall,4141,2850,1291,58,37,21,128,87,41,401,268,133
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"Under $15,000",10,4,6,1,1,,,,,2,1,1
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",7,5,2,,,,1,1,,,,
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",178,37,141,2,1,1,1,,1,31,6,25
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",81,38,43,,,,,,,21,8,13
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",172,86,86,4,2,2,5,2,3,34,22,12
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",314,240,74,6,3,3,8,5,3,51,37,14
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",637,155,482,10,4,6,16,3,13,56,23,33
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",600,349,251,12,4,8,27,13,14,52,32,20
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",138,106,32,,,,4,3,1,16,13,3
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",472,392,80,6,6,,8,5,3,55,46,9
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",571,519,52,9,8,1,35,33,2,55,52,3
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",196,178,18,,,,7,7,,14,14,
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",153,145,8,2,2,,1,,1,2,2,
Jazz Aviation L.P.,2008,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",612,596,16,6,6,,15,15,,12,12,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,,,Overall,1528,1077,451,15,9,6,33,25,8,204,142,62
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"Under $15,000",4,2,2,1,1,,,,,2,1,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",3,3,,,,,1,1,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",93,16,77,1,,1,,,,19,2,17
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",30,18,12,,,,,,,10,5,5
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",55,36,19,1,1,,,,,17,11,6
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",125,97,28,2,1,1,3,2,1,26,21,5
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",222,51,171,2,,2,4,1,3,24,9,15
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",186,114,72,2,1,1,4,1,3,28,21,7
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",38,30,8,,,,1,,1,7,7,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",193,164,29,2,2,,2,2,,32,27,5
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",182,164,18,2,1,1,9,9,,22,21,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",66,61,5,,,,3,3,,8,8,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",90,87,3,,,,,,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",241,234,7,2,2,,6,6,,7,7,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,,,Overall,626,460,166,10,8,2,7,5,2,27,16,11
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",49,12,37,,,,1,,1,10,4,6
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",19,12,7,,,,,,,3,2,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",21,14,7,,,,,,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",43,37,6,1,1,,2,1,1,1,1,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",103,27,76,4,2,2,,,,5,1,4
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",87,72,15,,,,2,2,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",20,17,3,,,,1,1,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",76,65,11,1,1,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",49,47,2,1,1,,,,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",12,12,,,,,,,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",46,45,1,2,2,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",101,100,1,1,1,,1,1,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,,,Overall,655,450,205,6,4,2,26,17,9,22,11,11
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",7,4,3,,,,,,,1,1,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",54,20,34,1,,1,3,,3,3,1,2
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",24,12,12,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",65,18,47,1,1,,2,1,1,2,1,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",90,49,41,2,1,1,1,,1,6,1,5
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",48,32,16,,,,2,2,,3,1,2
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",74,53,21,,,,3,2,1,3,2,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",159,144,15,2,2,,11,9,2,3,3,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",87,78,9,,,,3,3,,1,1,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",13,10,3,,,,1,,1,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",34,30,4,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,,,Overall,698,463,235,10,6,4,30,17,13,93,58,35
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",16,4,12,1,1,,,,,1,,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",12,1,11,,,,,,,6,,6
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",10,6,4,,,,,,,6,5,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",77,59,18,2,1,1,1,1,,18,10,8
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",133,37,96,2,1,1,6,1,5,21,9,12
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",134,69,65,3,1,2,12,5,7,8,4,4
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",15,11,4,,,,,,,4,4,
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",56,47,9,,,,1,,1,11,10,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",98,88,10,2,2,,8,8,,14,12,2
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",13,11,2,,,,,,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",3,3,,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",128,126,2,,,,2,2,,2,2,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,,,Overall,577,380,197,14,9,5,27,20,7,48,39,9
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"Under $15,000",5,2,3,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",20,5,15,,,,,,,1,,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,2,9,,,,,,,1,,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",28,9,19,1,,1,2,2,,5,3,2
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",43,34,9,1,,1,1,1,,5,5,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",114,22,92,1,,1,4,,4,4,3,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",64,36,28,3,1,2,4,2,2,5,4,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",16,15,1,,,,,,,2,1,1
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",70,61,9,3,3,,2,1,1,7,5,2
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",78,71,7,2,2,,7,7,,14,14,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",18,16,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2008,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",108,106,2,3,3,,6,6,,3,3,
Jazz Aviation L.P.,2008,Part-Time,National,Canada,,,Overall,435,127,308,11,3,8,12,5,7,38,15,23
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",4,1,3,,,,1,1,,,,
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",3,1,2,1,,1,,,,,,
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",11,5,6,1,,1,,,,1,1,
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",42,15,27,,,,,,,5,3,2
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",40,20,20,2,,2,1,,1,5,2,3
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",23,5,18,,,,1,1,,,,
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",44,13,31,3,2,1,1,1,,6,1,5
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",34,13,21,1,1,,,,,6,3,3
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",34,7,27,,,,,,,3,,3
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",65,15,50,2,,2,2,,2,3,2,1
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",57,17,40,1,,1,3,1,2,2,,2
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",37,6,31,,,,1,,1,4,2,2
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",39,9,30,,,,2,1,1,2,1,1
Jazz Aviation L.P.,2008,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",2,,2,,,,,,,1,,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,,,Overall,74,21,53,1,1,,3,,3,6,3,3
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",7,3,4,,,,,,,1,1,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",8,4,4,1,1,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",8,2,6,,,,,,,2,1,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",7,3,4,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",10,2,8,,,,2,,2,1,1,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",7,3,4,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",7,,7,,,,,,,1,,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",13,2,11,,,,1,,1,1,,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,,,Overall,73,36,37,,,,,,,3,1,2
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",8,4,4,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",10,8,2,,,,,,,1,1,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",6,2,4,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",4,1,3,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",5,3,2,,,,,,,1,,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,5,6,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",11,6,5,,,,,,,1,,1
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",8,1,7,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,,,Overall,20,,20,,,,1,,1,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",3,,3,,,,1,,1,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2008,Part-Time,Provincial,British Columbia,,,Overall,152,45,107,5,1,4,5,3,2,18,9,9
