EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
3903214 Canada Inc.,2017,CMA,Montréal,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
3903214 Canada Inc.,2017,CMA,Montréal,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,National,Canada,0,,Overall,Full-Time,20,17,3,1,,1,,,,2,2,,20,17,3,1,,1,,,,2,2,
4186397 Canada Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,4,3,1,,,,,,,,,
4186397 Canada Inc.,2017,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,1,1,
4186397 Canada Inc.,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,1,,1,,,,,,
4186397 Canada Inc.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,8,8,,,,,,,,1,1,
4186397 Canada Inc.,2017,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Overall,Full-Time,10,10,,,,,,,,2,2,,10,10,,,,,,,,2,2,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
4186397 Canada Inc.,2017,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,Alberta,0,,Overall,Full-Time,4,3,1,,,,,,,,,,4,3,1,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,Alberta,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2017,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2017,National,Canada,0,,Overall,Full-Time,10,6,4,,,,,,,,,,10,6,4,,,,,,,,,
6422217 Canada Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
6422217 Canada Inc.,2017,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2017,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,6,4,2,,,,,,,,,
6422217 Canada Inc.,2017,Provincial,Ontario,0,,Overall,Full-Time,2,1,1,,,,,,,,,,2,1,1,,,,,,,,,
6422217 Canada Inc.,2017,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Acadia Broadcasting Limited,2017,National,Canada,0,,Overall,Full-Time,11,6,5,1,,1,,,,1,,1,11,6,5,1,,1,,,,1,,1
Acadia Broadcasting Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Acadia Broadcasting Limited,2017,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,4,2,2,1,,1,,,,,,
Acadia Broadcasting Limited,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,1,,1
Access Communications Co-operative Limited,2017,National,Canada,0,,Overall,Full-Time,15,9,6,,,,,,,4,3,1,14,9,5,,,,,,,4,3,1
Access Communications Co-operative Limited,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,1,,1
Access Communications Co-operative Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2017,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,National,Canada,0,,Overall,Part-Time,7,1,6,,,,,,,4,,4,7,1,6,,,,,,,4,,4
Access Communications Co-operative Limited,2017,National,Canada,0,,Professionals,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,6,1,5,,,,,,,4,,4
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Overall,Full-Time,15,9,6,,,,,,,4,3,1,14,9,5,,,,,,,4,3,1
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Professionals,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,1,,1
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,1,1,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Overall,Part-Time,7,1,6,,,,,,,4,,4,7,1,6,,,,,,,4,,4
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Professionals,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2017,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,6,1,5,,,,,,,4,,4
Accessible Media Inc.,2017,National,Canada,0,,Overall,Full-Time,6,4,2,,,,1,1,,,,,6,4,2,,,,1,1,,,,
Accessible Media Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,3,2,,,,,,,,,
Accessible Media Inc.,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Overall,Full-Time,160,147,13,7,7,,6,6,,15,14,1,133,121,12,7,7,,6,6,,13,12,1
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,8,4,4,,,,,,,1,1,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,13,11,2,1,1,,,,,2,2,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,12,12,,,,,1,1,,1,1,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,14,14,,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,26,24,2,2,2,,3,3,,3,3,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,25,24,1,1,1,,1,1,,,,
ADM Agri-Industries Ltd.,2017,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,33,30,3,2,2,,1,1,,5,4,1
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Overall,Full-Time,75,73,2,3,3,,3,3,,4,4,,61,59,2,3,3,,3,3,,3,3,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Professionals,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,6,6,,1,1,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,12,12,,,,,1,1,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,1,1,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,20,19,1,1,1,,1,1,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Ontario,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,12,11,1,1,1,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Overall,Full-Time,25,21,4,,,,1,1,,3,3,,21,17,4,,,,1,1,,2,2,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,1,1,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,5,5,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Overall,Full-Time,52,45,7,4,4,,2,2,,8,7,1,43,37,6,4,4,,2,2,,8,7,1
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,8,8,,1,1,,,,,1,1,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,16,14,2,2,2,,1,1,,2,2,
ADM Agri-Industries Ltd.,2017,Provincial,Alberta,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,13,11,2,1,1,,1,1,,4,3,1
Administration portuaire de Montréal,2017,National,Canada,0,,Overall,Full-Time,3,2,1,,,,,,,,,,3,2,1,,,,,,,,,
Administration portuaire de Montréal,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2017,Provincial,Québec,0,,Overall,Full-Time,3,2,1,,,,,,,,,,3,2,1,,,,,,,,,
Administration portuaire de Montréal,2017,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,2017,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Overall,Full-Time,8,2,6,,,,,,,,,,8,2,6,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,,4,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Overall,Full-Time,8,2,6,,,,,,,,,,8,2,6,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,,4,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroport de Québec Inc.,2017,Provincial,Québec,0,,Semi-Skilled Manual Workers,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Overall,Full-Time,43,28,15,,,,1,1,,5,2,3,41,26,15,,,,1,1,,5,2,3
Aéroports de Montréal,2017,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Aéroports de Montréal,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,1,4,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,7,3,4,,,,,,,2,1,1
Aéroports de Montréal,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,7,6,1,,,,,,,1,,1
Aéroports de Montréal,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,1,,1
Aéroports de Montréal,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Aéroports de Montréal,2017,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,8,7,1,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Overall,Full-Time,43,28,15,,,,1,1,,5,2,3,41,26,15,,,,1,1,,5,2,3
Aéroports de Montréal,2017,Provincial,Québec,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,5,1,4,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,7,3,4,,,,,,,2,1,1
Aéroports de Montréal,2017,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,7,6,1,,,,,,,1,,1
Aéroports de Montréal,2017,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,1,,1
Aéroports de Montréal,2017,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Aéroports de Montréal,2017,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,8,7,1,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2017,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aevitas Inc.,2017,National,Canada,0,,Overall,Full-Time,5,4,1,1,,1,2,2,,1,1,,5,4,1,1,,1,2,2,,1,1,
Aevitas Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Aevitas Inc.,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,2,1,1,,1,1,1,,1,1,
Aevitas Inc.,2017,Provincial,Ontario,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2017,Provincial,Ontario,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agri-Marché Inc.,2017,National,Canada,0,,Overall,Full-Time,5,2,3,,,,,,,,,,5,2,3,,,,,,,,,
Agri-Marché Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agri-Marché Inc.,2017,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Agri-Marché Inc.,2017,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2017,Provincial,Québec,0,,Overall,Full-Time,5,2,3,,,,,,,,,,5,2,3,,,,,,,,,
Agri-Marché Inc.,2017,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agri-Marché Inc.,2017,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Agri-Marché Inc.,2017,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agri-Marché Inc.,2017,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agrifoods International Cooperative Ltd.,2017,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Agrifoods International Cooperative Ltd.,2017,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AGRIS Co-operative Ltd.,2017,National,Canada,0,,Overall,Full-Time,4,3,1,,,,,,,,,,4,3,1,,,,,,,,,
AGRIS Co-operative Ltd.,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AGRIS Co-operative Ltd.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
AGRIS Co-operative Ltd.,2017,Provincial,Ontario,0,,Overall,Full-Time,4,3,1,,,,,,,,,,4,3,1,,,,,,,,,
AGRIS Co-operative Ltd.,2017,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AGRIS Co-operative Ltd.,2017,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Overall,Full-Time,107,51,56,,,,1,1,,37,21,16,106,51,55,,,,1,1,,37,21,16
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,,,,,,,,,,,,,76,38,38,,,,,,,27,16,11
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,,,,,,,,,,,,,7,4,3,,,,,,,3,2,1
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,,,,,,,,,,,,,11,4,7,,,,1,1,,4,2,2
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,2,1,1
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Air Canada,2017,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
