EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,PEAKEMPLOYEECOUNT,PERMFULLTIMECOUNT,PERMPARTTIMECOUNT,TEMPCOUNT,CANADACOUNT
1641-9749 Québec Inc (Inactive),2013,National,Canada,4842,Specialized Freight Trucking,1,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Ontario,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Québec,0,,260,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Nova Scotia,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,New Brunswick,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Manitoba,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,British Columbia,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Prince Edward Island,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Saskatchewan,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Alberta,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Newfoundland and Labrador,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Yukon,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Northwest Territories,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,Provincial,Nunavut,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Calgary,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Edmonton,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Halifax,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Montréal,0,,190,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Regina,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Toronto,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Vancouver,0,,,,,,
1641-9749 Québec Inc (Inactive),2013,CMA,Winnipeg,0,,,,,,
4186397 Canada Inc.,2013,National,Canada,0,,856,727,34,2,763
4186397 Canada Inc.,2013,National,Canada,4841,General Freight Trucking,856,,,,
4186397 Canada Inc.,2013,Provincial,Ontario,0,,1,,,,
4186397 Canada Inc.,2013,Provincial,Québec,0,,,,,,
4186397 Canada Inc.,2013,Provincial,Nova Scotia,0,,,,,,
4186397 Canada Inc.,2013,Provincial,New Brunswick,0,,,,,,
4186397 Canada Inc.,2013,Provincial,Manitoba,0,,42,,,,
4186397 Canada Inc.,2013,Provincial,British Columbia,0,,287,,,,
4186397 Canada Inc.,2013,Provincial,Prince Edward Island,0,,,,,,
4186397 Canada Inc.,2013,Provincial,Saskatchewan,0,,25,,,,
4186397 Canada Inc.,2013,Provincial,Alberta,0,,493,,,,
4186397 Canada Inc.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
4186397 Canada Inc.,2013,Provincial,Yukon,0,,8,,,,
4186397 Canada Inc.,2013,Provincial,Northwest Territories,0,,,,,,
4186397 Canada Inc.,2013,Provincial,Nunavut,0,,,,,,
4186397 Canada Inc.,2013,CMA,Calgary,0,,401,,,,
4186397 Canada Inc.,2013,CMA,Edmonton,0,,30,,,,
4186397 Canada Inc.,2013,CMA,Halifax,0,,,,,,
4186397 Canada Inc.,2013,CMA,Montréal,0,,,,,,
4186397 Canada Inc.,2013,CMA,Regina,0,,14,,,,
4186397 Canada Inc.,2013,CMA,Toronto,0,,,,,,
4186397 Canada Inc.,2013,CMA,Vancouver,0,,183,,,,
4186397 Canada Inc.,2013,CMA,Winnipeg,0,,42,,,,
591182 Ontario Ltd.,2013,National,Canada,0,,199,180,19,0,199
591182 Ontario Ltd.,2013,National,Canada,4841,General Freight Trucking,201,,,,
591182 Ontario Ltd.,2013,Provincial,Ontario,0,,199,,,,
591182 Ontario Ltd.,2013,Provincial,Québec,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Nova Scotia,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,New Brunswick,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Manitoba,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,British Columbia,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Prince Edward Island,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Saskatchewan,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Alberta,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Yukon,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Northwest Territories,0,,,,,,
591182 Ontario Ltd.,2013,Provincial,Nunavut,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Calgary,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Edmonton,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Halifax,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Montréal,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Regina,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Toronto,0,,12,,,,
591182 Ontario Ltd.,2013,CMA,Vancouver,0,,,,,,
591182 Ontario Ltd.,2013,CMA,Winnipeg,0,,,,,,
6422217 Canada Inc.,2013,National,Canada,0,,427,393,20,2,415
6422217 Canada Inc.,2013,National,Canada,4841,General Freight Trucking,364,,,,
6422217 Canada Inc.,2013,National,Canada,4921,Couriers,63,,,,
6422217 Canada Inc.,2013,Provincial,Ontario,0,,194,,,,
6422217 Canada Inc.,2013,Provincial,Québec,0,,22,,,,
6422217 Canada Inc.,2013,Provincial,Nova Scotia,0,,,,,,
6422217 Canada Inc.,2013,Provincial,New Brunswick,0,,17,,,,
6422217 Canada Inc.,2013,Provincial,Manitoba,0,,17,,,,
6422217 Canada Inc.,2013,Provincial,British Columbia,0,,105,,,,
6422217 Canada Inc.,2013,Provincial,Prince Edward Island,0,,,,,,
6422217 Canada Inc.,2013,Provincial,Saskatchewan,0,,7,,,,
6422217 Canada Inc.,2013,Provincial,Alberta,0,,65,,,,
6422217 Canada Inc.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
6422217 Canada Inc.,2013,Provincial,Yukon,0,,,,,,
6422217 Canada Inc.,2013,Provincial,Northwest Territories,0,,,,,,
6422217 Canada Inc.,2013,Provincial,Nunavut,0,,,,,,
6422217 Canada Inc.,2013,CMA,Calgary,0,,40,,,,
6422217 Canada Inc.,2013,CMA,Edmonton,0,,25,,,,
6422217 Canada Inc.,2013,CMA,Halifax,0,,,,,,
6422217 Canada Inc.,2013,CMA,Montréal,0,,19,,,,
6422217 Canada Inc.,2013,CMA,Regina,0,,7,,,,
6422217 Canada Inc.,2013,CMA,Toronto,0,,186,,,,
6422217 Canada Inc.,2013,CMA,Vancouver,0,,95,,,,
6422217 Canada Inc.,2013,CMA,Winnipeg,0,,17,,,,
682439 Ontario Inc. (inactive),2013,National,Canada,0,,233,144,11,0,155
682439 Ontario Inc. (inactive),2013,National,Canada,4841,General Freight Trucking,233,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Ontario,0,,228,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Québec,0,,5,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Nova Scotia,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,New Brunswick,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Manitoba,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,British Columbia,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Prince Edward Island,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Saskatchewan,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Alberta,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Newfoundland and Labrador,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Yukon,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Northwest Territories,0,,,,,,
682439 Ontario Inc. (inactive),2013,Provincial,Nunavut,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Calgary,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Edmonton,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Halifax,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Montréal,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Regina,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Toronto,0,,11,,,,
682439 Ontario Inc. (inactive),2013,CMA,Vancouver,0,,,,,,
682439 Ontario Inc. (inactive),2013,CMA,Winnipeg,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,0,,1012,697,36,253,986
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,2371,Utility system construction,135,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,2372,Land subdivision,1,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,5171,Wired telecommunications carriers,504,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,5174,Satellite telecommunications,211,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,National,Canada,5413,"Architectural, Engineering and Related Services",161,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Ontario,0,,508,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Québec,0,,237,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Nova Scotia,0,,48,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,New Brunswick,0,,25,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Manitoba,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,British Columbia,0,,67,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Prince Edward Island,0,,3,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Saskatchewan,0,,21,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Alberta,0,,75,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Newfoundland and Labrador,0,,28,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Yukon,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Northwest Territories,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,Provincial,Nunavut,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Calgary,0,,38,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Edmonton,0,,30,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Halifax,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Montréal,0,,235,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Regina,0,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Toronto,0,,324,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Vancouver,0,,58,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2013,CMA,Winnipeg,0,,,,,,
A.J. Bus Lines Ltd.,2013,National,Canada,0,,208,36,133,31,200
A.J. Bus Lines Ltd.,2013,National,Canada,4852,Interurban and Rural Bus Transportation,208,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Ontario,0,,208,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Québec,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Nova Scotia,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,New Brunswick,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Manitoba,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,British Columbia,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Prince Edward Island,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Saskatchewan,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Alberta,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Yukon,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Northwest Territories,0,,,,,,
A.J. Bus Lines Ltd.,2013,Provincial,Nunavut,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Calgary,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Edmonton,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Halifax,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Montréal,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Regina,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Toronto,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Vancouver,0,,,,,,
A.J. Bus Lines Ltd.,2013,CMA,Winnipeg,0,,,,,,
Access Communications Co-operative Limited,2013,National,Canada,0,,252,169,74,0,243
Access Communications Co-operative Limited,2013,National,Canada,5175,Cable and other program distribution,252,,,,
Access Communications Co-operative Limited,2013,Provincial,Ontario,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Québec,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Nova Scotia,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,New Brunswick,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Manitoba,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,British Columbia,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Prince Edward Island,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Saskatchewan,0,,252,,,,
Access Communications Co-operative Limited,2013,Provincial,Alberta,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Newfoundland and Labrador,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Yukon,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Northwest Territories,0,,,,,,
Access Communications Co-operative Limited,2013,Provincial,Nunavut,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Calgary,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Edmonton,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Halifax,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Montréal,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Regina,0,,200,,,,
Access Communications Co-operative Limited,2013,CMA,Toronto,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Vancouver,0,,,,,,
Access Communications Co-operative Limited,2013,CMA,Winnipeg,0,,,,,,
Accessible Media Inc.,2013,National,Canada,0,,120,93,2,18,113
Accessible Media Inc.,2013,National,Canada,5151,Radio and television broadcasting,120,,,,
Accessible Media Inc.,2013,Provincial,Ontario,0,,87,,,,
Accessible Media Inc.,2013,Provincial,Québec,0,,,,,,
Accessible Media Inc.,2013,Provincial,Nova Scotia,0,,5,,,,
Accessible Media Inc.,2013,Provincial,New Brunswick,0,,2,,,,
Accessible Media Inc.,2013,Provincial,Manitoba,0,,3,,,,
Accessible Media Inc.,2013,Provincial,British Columbia,0,,8,,,,
Accessible Media Inc.,2013,Provincial,Prince Edward Island,0,,,,,,
Accessible Media Inc.,2013,Provincial,Saskatchewan,0,,,,,,
Accessible Media Inc.,2013,Provincial,Alberta,0,,15,,,,
Accessible Media Inc.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
Accessible Media Inc.,2013,Provincial,Yukon,0,,,,,,
Accessible Media Inc.,2013,Provincial,Northwest Territories,0,,,,,,
Accessible Media Inc.,2013,Provincial,Nunavut,0,,,,,,
Accessible Media Inc.,2013,CMA,Calgary,0,,4,,,,
Accessible Media Inc.,2013,CMA,Edmonton,0,,6,,,,
Accessible Media Inc.,2013,CMA,Halifax,0,,5,,,,
Accessible Media Inc.,2013,CMA,Montréal,0,,,,,,
Accessible Media Inc.,2013,CMA,Regina,0,,,,,,
Accessible Media Inc.,2013,CMA,Toronto,0,,75,,,,
Accessible Media Inc.,2013,CMA,Vancouver,0,,6,,,,
Accessible Media Inc.,2013,CMA,Winnipeg,0,,3,,,,
ADM Agri-Industries Ltd.,2013,National,Canada,0,,533,490,9,0,499
ADM Agri-Industries Ltd.,2013,National,Canada,3112,Grain and Oilseed Milling,533,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Ontario,0,,214,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Québec,0,,100,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Nova Scotia,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,New Brunswick,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Manitoba,0,,28,,,,
ADM Agri-Industries Ltd.,2013,Provincial,British Columbia,0,,1,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Prince Edward Island,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Saskatchewan,0,,6,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Alberta,0,,184,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Yukon,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Northwest Territories,0,,,,,,
ADM Agri-Industries Ltd.,2013,Provincial,Nunavut,0,,,,,,
ADM Agri-Industries Ltd.,2013,CMA,Calgary,0,,81,,,,
ADM Agri-Industries Ltd.,2013,CMA,Edmonton,0,,,,,,
ADM Agri-Industries Ltd.,2013,CMA,Halifax,0,,,,,,
ADM Agri-Industries Ltd.,2013,CMA,Montréal,0,,100,,,,
ADM Agri-Industries Ltd.,2013,CMA,Regina,0,,,,,,
ADM Agri-Industries Ltd.,2013,CMA,Toronto,0,,,,,,
ADM Agri-Industries Ltd.,2013,CMA,Vancouver,0,,1,,,,
ADM Agri-Industries Ltd.,2013,CMA,Winnipeg,0,,22,,,,
Administration portuaire de Montréal,2013,National,Canada,0,,243,242,0,0,242
Administration portuaire de Montréal,2013,National,Canada,4883,Support Activities for Water Transportation,243,,,,
Administration portuaire de Montréal,2013,Provincial,Ontario,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Québec,0,,243,,,,
Administration portuaire de Montréal,2013,Provincial,Nova Scotia,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,New Brunswick,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Manitoba,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,British Columbia,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Prince Edward Island,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Saskatchewan,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Alberta,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Newfoundland and Labrador,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Yukon,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Northwest Territories,0,,,,,,
Administration portuaire de Montréal,2013,Provincial,Nunavut,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Calgary,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Edmonton,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Halifax,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Montréal,0,,243,,,,
Administration portuaire de Montréal,2013,CMA,Regina,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Toronto,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Vancouver,0,,,,,,
Administration portuaire de Montréal,2013,CMA,Winnipeg,0,,,,,,
Aéroports de Montréal,2013,National,Canada,0,,748,659,20,51,730
Aéroports de Montréal,2013,National,Canada,4881,Support Activities for Air Transportation,748,,,,
Aéroports de Montréal,2013,Provincial,Ontario,0,,,,,,
Aéroports de Montréal,2013,Provincial,Québec,0,,748,,,,
Aéroports de Montréal,2013,Provincial,Nova Scotia,0,,,,,,
Aéroports de Montréal,2013,Provincial,New Brunswick,0,,,,,,
Aéroports de Montréal,2013,Provincial,Manitoba,0,,,,,,
Aéroports de Montréal,2013,Provincial,British Columbia,0,,,,,,
Aéroports de Montréal,2013,Provincial,Prince Edward Island,0,,,,,,
Aéroports de Montréal,2013,Provincial,Saskatchewan,0,,,,,,
Aéroports de Montréal,2013,Provincial,Alberta,0,,,,,,
Aéroports de Montréal,2013,Provincial,Newfoundland and Labrador,0,,,,,,
Aéroports de Montréal,2013,Provincial,Yukon,0,,,,,,
Aéroports de Montréal,2013,Provincial,Northwest Territories,0,,,,,,
Aéroports de Montréal,2013,Provincial,Nunavut,0,,,,,,
Aéroports de Montréal,2013,CMA,Calgary,0,,,,,,
Aéroports de Montréal,2013,CMA,Edmonton,0,,,,,,
Aéroports de Montréal,2013,CMA,Halifax,0,,,,,,
Aéroports de Montréal,2013,CMA,Montréal,0,,748,,,,
Aéroports de Montréal,2013,CMA,Regina,0,,,,,,
Aéroports de Montréal,2013,CMA,Toronto,0,,,,,,
Aéroports de Montréal,2013,CMA,Vancouver,0,,,,,,
Aéroports de Montréal,2013,CMA,Winnipeg,0,,,,,,
Aevitas Inc.,2013,National,Canada,0,,178,167,2,1,170
Aevitas Inc.,2013,National,Canada,4842,Specialized Freight Trucking,178,,,,
Aevitas Inc.,2013,Provincial,Ontario,0,,130,,,,
Aevitas Inc.,2013,Provincial,Québec,0,,4,,,,
Aevitas Inc.,2013,Provincial,Nova Scotia,0,,,,,,
Aevitas Inc.,2013,Provincial,New Brunswick,0,,,,,,
Aevitas Inc.,2013,Provincial,Manitoba,0,,,,,,
Aevitas Inc.,2013,Provincial,British Columbia,0,,8,,,,
Aevitas Inc.,2013,Provincial,Prince Edward Island,0,,,,,,
Aevitas Inc.,2013,Provincial,Saskatchewan,0,,,,,,
Aevitas Inc.,2013,Provincial,Alberta,0,,36,,,,
Aevitas Inc.,2013,Provincial,Newfoundland and Labrador,0,,,,,,
Aevitas Inc.,2013,Provincial,Yukon,0,,,,,,
Aevitas Inc.,2013,Provincial,Northwest Territories,0,,,,,,
Aevitas Inc.,2013,Provincial,Nunavut,0,,,,,,
Aevitas Inc.,2013,CMA,Calgary,0,,,,,,
Aevitas Inc.,2013,CMA,Edmonton,0,,36,,,,
Aevitas Inc.,2013,CMA,Halifax,0,,,,,,
Aevitas Inc.,2013,CMA,Montréal,0,,,,,,
Aevitas Inc.,2013,CMA,Regina,0,,,,,,
Aevitas Inc.,2013,CMA,Toronto,0,,,,,,
Aevitas Inc.,2013,CMA,Vancouver,0,,,,,,
Aevitas Inc.,2013,CMA,Winnipeg,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,National,Canada,0,,276,263,7,0,270
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,National,Canada,3112,Grain and Oilseed Milling,276,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Ontario,0,,177,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Québec,0,,99,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Nova Scotia,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,New Brunswick,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Manitoba,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,British Columbia,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Prince Edward Island,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Saskatchewan,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Alberta,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Newfoundland and Labrador,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Yukon,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Northwest Territories,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,Provincial,Nunavut,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Calgary,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Edmonton,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Halifax,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Montréal,0,,31,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Regina,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Toronto,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Vancouver,0,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2013,CMA,Winnipeg,0,,,,,,
Agrifoods International Cooperative Ltd.,2013,National,Canada,0,,138,120,14,0,134
Agrifoods International Cooperative Ltd.,2013,National,Canada,4842,Specialized Freight Trucking,138,,,,
Agrifoods International Cooperative Ltd.,2013,Provincial,Ontario,0,,,,,,
Agrifoods International Cooperative Ltd.,2013,Provincial,Québec,0,,,,,,
Agrifoods International Cooperative Ltd.,2013,Provincial,Nova Scotia,0,,,,,,
Agrifoods International Cooperative Ltd.,2013,Provincial,New Brunswick,0,,,,,,
