EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2001,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,National,Canada,0,,"$100,000 and over",6,6,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,322,221,101,16,7,9,2,2,,3,3,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"Under $15,000",2,,2,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $19,999",78,23,55,8,1,7,1,1,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",54,43,11,2,1,1,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",53,37,16,3,2,1,1,1,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",27,20,7,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",28,23,5,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",3,3,,,,,,,,1,1,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",14,10,4,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",16,16,,1,1,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",25,25,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",11,10,1,1,1,,,,,1,1,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",5,5,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,,,Overall,15,8,7,2,,2,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"Under $5,000",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"$  5,000 - $ 7,499",5,3,2,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",3,,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",3,2,1,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,15,8,7,2,,2,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"Under $5,000",1,1,,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$  5,000 - $ 7,499",5,3,2,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$  7,500 - $ 9,999",3,,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 10,000 - $12,499",3,2,1,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",2,1,1,,,,,,,,,
Provincial Aerospace Ltd.,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,,,Overall,1240,833,407,5,3,2,15,9,6,24,16,8
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"Under $15,000",2,2,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $24,999",30,12,18,,,,1,,1,2,1,1
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",160,92,68,1,,1,3,1,2,3,,3
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 30,000 - $34,999",135,41,94,2,1,1,1,1,,3,1,2
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 35,000 - $37,499",169,38,131,,,,3,2,1,4,3,1
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 37,500 - $39,999",42,33,9,,,,,,,4,4,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 40,000 - $44,999",60,30,30,,,,2,1,1,1,,1
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 45,000 - $49,999",186,159,27,,,,1,1,,3,3,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 50,000 - $59,999",130,122,8,,,,1,1,,1,1,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 60,000 - $69,999",41,35,6,1,1,,,,,1,1,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 70,000 - $84,999",129,121,8,,,,,,,2,2,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$ 85,000 - $99,999",109,106,3,1,1,,2,2,,,,
Jazz Aviation L.P.,2001,Full-Time,National,Canada,451,Air Transport Industries,"$100,000 and over",46,42,4,,,,1,,1,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,,,Overall,370,280,90,1,1,,5,4,1,5,5,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"Under $15,000",1,1,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 20,000 - $24,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 25,000 - $29,999",70,52,18,,,,2,1,1,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 30,000 - $34,999",19,5,14,,,,1,1,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 35,000 - $37,499",49,12,37,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 37,500 - $39,999",15,12,3,,,,,,,1,1,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 40,000 - $44,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 45,000 - $49,999",68,59,9,,,,,,,1,1,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 50,000 - $59,999",42,40,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 60,000 - $69,999",7,6,1,1,1,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 70,000 - $84,999",32,30,2,,,,,,,2,2,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$ 85,000 - $99,999",61,59,2,,,,1,1,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Québec,451,Air Transport Industries,"$100,000 and over",1,1,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,,,Overall,834,544,290,3,2,1,7,4,3,19,11,8
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"Under $15,000",1,1,,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 15,000 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $24,999",28,10,18,,,,1,,1,2,1,1
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",88,39,49,1,,1,,,,3,,3
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 30,000 - $34,999",113,35,78,1,1,,,,,3,1,2
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 35,000 - $37,499",96,23,73,,,,1,1,,4,3,1
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 37,500 - $39,999",27,21,6,,,,,,,3,3,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $44,999",57,29,28,,,,2,1,1,1,,1
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 45,000 - $49,999",114,98,16,,,,1,1,,2,2,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 50,000 - $59,999",86,81,5,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 60,000 - $69,999",34,29,5,,,,,,,1,1,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 70,000 - $84,999",96,90,6,,,,,,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 85,000 - $99,999",48,47,1,1,1,,1,1,,,,
Jazz Aviation L.P.,2001,Full-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$100,000 and over",45,41,4,,,,1,,1,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,,,Overall,63,18,45,,,,1,,1,1,,1
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$  7,500 - $ 9,999",12,6,6,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 10,000 - $12,499",16,8,8,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 12,500 - $14,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 15,000 - $17,499",7,2,5,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 17,500 - $19,999",14,,14,,,,,,,1,,1
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 20,000 - $22,499",4,,4,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 25,000 - $29,999",5,,5,,,,1,,1,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,National,Canada,451,Air Transport Industries,"$ 40,000 - $49,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Québec,,,Overall,33,14,19,,,,,,,1,,1
Jazz Aviation L.P.,2001,Part-Time,Provincial,Québec,451,Air Transport Industries,"$  7,500 - $ 9,999",10,6,4,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 10,000 - $12,499",14,8,6,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 17,500 - $19,999",8,,8,,,,,,,1,,1
Jazz Aviation L.P.,2001,Part-Time,Provincial,Québec,451,Air Transport Industries,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,,,Overall,22,4,18,,,,1,,1,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 12,500 - $14,999",2,2,,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 15,000 - $17,499",7,2,5,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 17,500 - $19,999",5,,5,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 22,500 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 25,000 - $29,999",5,,5,,,,1,,1,,,
Jazz Aviation L.P.,2001,Part-Time,Provincial,Nova Scotia,451,Air Transport Industries,"$ 40,000 - $49,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,,,Overall,414,308,106,26,10,16,9,7,2,23,13,10
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",68,41,27,17,7,10,3,2,1,1,,1
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",40,19,21,4,1,3,,,,3,,3
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",44,24,20,3,,3,2,2,,2,1,1
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",15,12,3,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",7,2,5,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",11,5,6,,,,,,,1,,1
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",14,6,8,,,,,,,3,1,2
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",4,3,1,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",92,86,6,,,,1,,1,7,6,1
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",99,94,5,2,2,,,,,6,5,1
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",5,5,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,National,Canada,0,,"$100,000 and over",13,11,2,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,,,Overall,216,170,46,3,1,2,3,3,,23,13,10
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 20,000 - $24,999",8,4,4,,,,,,,1,,1
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 25,000 - $29,999",19,5,14,1,,1,,,,3,,3
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 30,000 - $34,999",22,12,10,1,,1,2,2,,2,1,1
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 35,000 - $37,499",3,2,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 37,500 - $39,999",2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 40,000 - $44,999",4,2,2,,,,,,,1,,1
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 45,000 - $49,999",9,4,5,,,,,,,3,1,2
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 50,000 - $59,999",3,2,1,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 60,000 - $69,999",65,62,3,,,,,,,7,6,1
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 70,000 - $84,999",77,74,3,1,1,,,,,6,5,1
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,British Columbia,0,,"$100,000 and over",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,168,110,58,23,9,14,6,4,2,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $19,999",2,,2,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",60,37,23,17,7,10,3,2,1,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",21,14,7,3,1,2,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",22,12,10,2,,2,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",12,10,2,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",4,2,2,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",6,3,3,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",5,2,3,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",16,13,3,,,,1,,1,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",6,4,2,1,1,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",12,11,1,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,,,Overall,7,4,3,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2001,Part-Time,National,Canada,0,,"$ 50,000 and over",2,2,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,,,Overall,5,2,3,,,,1,1,,1,,1
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,0,,"$ 10,000 - $12,499",1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,0,,"$ 30,000 - $34,999",1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,0,,"$ 40,000 - $49,999",1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,British Columbia,0,,"$ 50,000 and over",1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,2001,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 17,500 - $19,999",1,1,,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,,,Overall,323,221,102,4,3,1,8,7,1,3,1,2
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"Under $15,000",4,2,2,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",2,2,,,,,1,1,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",33,7,26,,,,,,,1,,1
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",52,28,24,1,1,,1,1,,1,,1
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",74,57,17,1,1,,2,1,1,1,1,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",28,19,9,1,,1,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",17,14,3,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",31,26,5,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",19,17,2,,,,1,1,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",27,22,5,1,1,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",13,9,4,,,,3,3,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",5,4,1,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,,1,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,National,Canada,0,,"$100,000 and over",17,14,3,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,,,Overall,122,79,43,2,1,1,6,5,1,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"Under $15,000",4,2,2,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 15,000 - $19,999",1,1,,,,,1,1,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 20,000 - $24,999",2,,2,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",8,,8,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",14,5,9,,,,1,,1,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",13,5,8,1,,1,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",9,6,3,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",20,18,2,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",10,9,1,,,,1,1,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",22,18,4,1,1,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",11,9,2,,,,3,3,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",1,1,,,,,,,,,,
Persona Communications Corp.,2001,Full-Time,Provincial,Ontario,0,,"$100,000 and over",7,5,2,,,,,,,,,
Persona Communications Corp.,2001,Part-Time,National,Canada,,,Overall,24,7,17,,,,3,,3,,,
Persona Communications Corp.,2001,Part-Time,National,Canada,0,,"Under $5,000",3,1,2,,,,1,,1,,,
Persona Communications Corp.,2001,Part-Time,National,Canada,0,,"$  5,000 - $ 7,499",1,1,,,,,,,,,,
Persona Communications Corp.,2001,Part-Time,National,Canada,0,,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
