EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2014,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",12,1,11,2,1,1,,,,1,,1
Provincial Aerospace Ltd.,2014,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",7,3,4,2,1,1,,,,,,
Jazz Aviation L.P.,2014,Full-Time,National,Canada,,,Overall,3918,2672,1246,78,56,22,106,71,35,476,348,128
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"Under $15,000",11,5,6,,,,,,,2,,2
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",5,2,3,,,,1,,1,3,2,1
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",5,3,2,1,1,,,,,1,,1
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",167,49,118,1,1,,2,2,,39,18,21
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",138,42,96,5,4,1,1,,1,26,13,13
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",49,37,12,3,1,2,,,,12,11,1
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",84,52,32,3,2,1,3,2,1,15,11,4
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",812,315,497,15,6,9,17,4,13,106,66,40
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",302,136,166,7,2,5,13,5,8,34,25,9
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",343,219,124,8,7,1,7,1,6,66,45,21
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",471,394,77,7,5,2,6,5,1,74,63,11
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",692,621,71,12,11,1,37,35,2,73,70,3
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",130,111,19,4,4,,8,7,1,8,7,1
Jazz Aviation L.P.,2014,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",709,686,23,12,12,,11,10,1,17,17,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,,,Overall,1219,822,397,17,13,4,22,13,9,193,135,58
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",87,28,59,1,1,,1,1,,19,8,11
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",56,17,39,3,3,,,,,11,5,6
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",7,6,1,,,,,,,3,3,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",20,15,5,,,,1,1,,4,3,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",257,88,169,2,,2,5,1,4,37,16,21
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",75,32,43,2,1,1,3,,3,11,8,3
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",69,42,27,1,1,,3,1,2,22,12,10
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",136,118,18,2,2,,,,,35,31,4
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",214,189,25,2,1,1,6,6,,37,36,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",27,23,4,1,1,,,,,4,3,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",271,264,7,3,3,,3,3,,10,10,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,,,Overall,593,427,166,11,10,1,5,2,3,30,19,11
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"Under $15,000",1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,2,9,,,,,,,1,,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",40,8,32,,,,1,,1,8,3,5
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",5,3,2,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",10,8,2,,,,1,1,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",124,43,81,3,2,1,1,,1,7,5,2
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",27,17,10,,,,1,,1,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",38,32,6,1,1,,,,,5,4,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",97,87,10,1,1,,1,1,,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",88,77,11,2,2,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",6,6,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",145,143,2,4,4,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,,,Overall,791,543,248,16,16,,29,23,6,64,47,17
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"Under $15,000",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",8,2,6,,,,,,,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",10,4,6,1,1,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",23,16,7,,,,,,,6,5,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",30,15,15,2,2,,1,,1,4,3,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",145,80,65,1,1,,1,1,,19,15,4
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",61,24,37,,,,1,1,,6,4,2
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",116,76,40,5,5,,1,,1,14,10,4
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",84,54,30,,,,2,2,,6,3,3
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",190,172,18,4,4,,14,12,2,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",75,61,14,2,2,,8,7,1,2,2,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",47,38,9,1,1,,1,,1,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,,,Overall,552,370,182,13,6,7,22,14,8,68,56,12
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"Under $15,000",5,4,1,,,,,,,1,,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",5,4,1,,,,,,,2,1,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",11,9,2,,,,,,,3,3,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",3,3,,,,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",12,10,2,,,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",132,44,88,5,2,3,4,,4,20,14,6
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",68,26,42,4,1,3,6,4,2,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",52,32,20,1,,1,2,,2,8,7,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",61,50,11,,,,,,,10,10,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",99,89,10,2,2,,8,8,,17,16,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",10,9,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2014,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",92,90,2,,,,2,2,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,,,Overall,680,489,191,17,10,7,22,19,3,102,85,17
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",4,2,2,,,,1,,1,2,2,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 20,000 - $24,999",1,1,,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",55,12,43,,,,1,1,,13,6,7
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",17,4,13,,,,,,,2,1,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",10,9,1,2,1,1,,,,2,2,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",6,2,4,1,,1,,,,3,2,1
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",140,58,82,4,1,3,3,2,1,18,15,3
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",50,34,16,,,,,,,11,9,2
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",46,33,13,,,,,,,12,12,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",90,83,7,4,2,2,3,2,1,19,16,3
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",96,89,7,2,2,,9,9,,13,13,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",11,11,,,,,,,,,,
Jazz Aviation L.P.,2014,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",154,151,3,4,4,,5,5,,7,7,
Jazz Aviation L.P.,2014,Part-Time,National,Canada,,,Overall,383,104,279,21,5,16,13,6,7,52,15,37
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",6,1,5,1,,1,,,,,,
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",73,24,49,8,1,7,1,,1,9,2,7
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",57,16,41,3,,3,1,,1,15,6,9
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",30,8,22,3,1,2,,,,7,,7
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",36,6,30,,,,,,,4,1,3
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",22,6,16,2,,2,1,,1,1,,1
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",34,10,24,1,1,,3,1,2,2,1,1
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",31,9,22,,,,,,,4,1,3
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",36,8,28,,,,1,1,,7,4,3
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",21,4,17,1,1,,3,1,2,,,
Jazz Aviation L.P.,2014,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",37,12,25,2,1,1,3,3,,3,,3
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,,,Overall,80,32,48,4,2,2,4,1,3,7,4,3
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",24,12,12,2,,2,,,,1,1,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",6,3,3,,,,,,,2,1,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",4,4,,1,1,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",6,1,5,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",2,2,,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",6,3,3,,,,2,,2,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",4,1,3,,,,,,,1,1,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",10,3,7,,,,1,1,,2,1,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",6,2,4,1,1,,1,,1,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",12,1,11,,,,,,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,,,Overall,45,16,29,,,,,,,3,1,2
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",6,4,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",8,3,5,,,,,,,1,1,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",4,2,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",3,,3,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",3,2,1,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",6,2,4,,,,,,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",8,1,7,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",4,1,3,,,,,,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,,,Overall,23,1,22,,,,,,,2,,2
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",10,,10,,,,,,,2,,2
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",2,,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",4,,4,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,,,Overall,120,40,80,8,3,5,4,2,2,18,7,11
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",24,7,17,4,1,3,1,,1,5,1,4
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",15,9,6,,,,,,,3,3,
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",6,2,4,,,,,,,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",11,1,10,,,,,,,3,1,2
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",9,3,6,1,,1,,,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",17,5,12,1,1,,1,1,,2,1,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",9,4,5,,,,,,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",13,1,12,,,,,,,2,1,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",2,,2,,,,1,,1,,,
Jazz Aviation L.P.,2014,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",14,8,6,2,1,1,1,1,,1,,1
Jazz Aviation L.P.,2014,Part-Time,Provincial,Alberta,,,Overall,33,4,29,3,,3,,,,11,2,9
