EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,7,5,2,,,,,,,1,1,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Professionals,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,267,244,23,2,2,,2,2,,38,36,2
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Supervisors,Full-Time,10,6,4,,,,,,,5,3,2
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,8,2,6,,,,2,,2,2,1,1
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,72,71,1,2,2,,3,3,,20,20,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,18,12,6,,,,,,,4,4,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,160,33,127,2,,2,4,1,3,36,11,25
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,5,5,,,,,,,,1,1,
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,National,Canada,,,Overall,Part-Time,167,48,119,12,3,9,4,,4,26,13,13
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,144,26,118,11,2,9,4,,4,18,5,13
Jazz Aviation L.P.,2017,National,Canada,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,23,22,1,1,1,,,,,8,8,
Jazz Aviation L.P.,2017,Provincial,Ontario,,,Overall,Full-Time,171,129,42,,,,6,3,3,27,20,7
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,100,91,9,,,,,,,11,10,1
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors,Full-Time,5,3,2,,,,,,,3,2,1
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,1,,1,1,1,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,17,17,,,,,2,2,,2,2,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,4,1,,,,,,,2,2,
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,37,11,26,,,,3,1,2,8,3,5
Jazz Aviation L.P.,2017,Provincial,Ontario,,,Overall,Part-Time,26,8,18,,,,1,,1,5,2,3
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,21,4,17,,,,1,,1,4,1,3
Jazz Aviation L.P.,2017,Provincial,Ontario,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,5,4,1,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Québec,,,Overall,Full-Time,117,89,28,1,1,,2,1,1,20,16,4
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,75,70,5,,,,1,1,,12,12,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,1,1,,,,,,,2,1,1
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,1,,1,,,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,14,13,1,1,1,,,,,2,2,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,5,2,3,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,18,2,16,,,,,,,3,,3
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Québec,,,Overall,Part-Time,20,8,12,1,,1,,,,,,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,19,7,12,1,,1,,,,,,
Jazz Aviation L.P.,2017,Provincial,Québec,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,,,Overall,Full-Time,49,43,6,2,1,1,1,1,,6,6,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Senior Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,4,4,,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Professionals,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,7,7,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,21,21,,1,1,,1,1,,5,5,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,4,3,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,5,1,4,1,,1,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,,,Overall,Part-Time,4,,4,1,,1,,,,,,
Jazz Aviation L.P.,2017,Provincial,Nova Scotia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,4,,4,1,,1,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,,,Overall,Full-Time,107,53,54,,,,1,,1,31,18,13
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,32,28,4,,,,,,,8,7,1
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Supervisors,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,6,6,
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,1,1,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,60,12,48,,,,1,,1,16,4,12
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,British Columbia,,,Overall,Part-Time,55,23,32,2,1,1,1,,1,9,7,2
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,40,8,32,1,,1,1,,1,3,1,2
Jazz Aviation L.P.,2017,Provincial,British Columbia,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,15,15,,1,1,,,,,6,6,
Jazz Aviation L.P.,2017,Provincial,Alberta,,,Overall,Full-Time,107,72,35,2,2,,1,1,,22,16,6
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Professionals and Technicians,Full-Time,53,48,5,2,2,,1,1,,7,7,
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Supervisors: Crafts and Trades,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,1,,1
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Skilled Crafts and Trades Workers,Full-Time,13,13,,,,,,,,5,5,
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Clerical Personnel,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Full-Time,35,6,29,,,,,,,8,3,5
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,1,1,
Jazz Aviation L.P.,2017,Provincial,Alberta,,,Overall,Part-Time,13,4,9,2,1,1,,,,5,2,3
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Intermediate Sales and Service Personnel,Part-Time,11,2,9,2,1,1,,,,4,1,3
Jazz Aviation L.P.,2017,Provincial,Alberta,4811,Scheduled Air Transportation,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,National,Canada,,,Overall,Full-Time,125,100,25,,,,1,1,,42,29,13
CHC Helicopter Group of Companies,2017,National,Canada,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Middle and Other Managers,Full-Time,14,9,5,,,,,,,4,2,2
CHC Helicopter Group of Companies,2017,National,Canada,0,,Professionals,Full-Time,27,17,10,,,,1,1,,16,10,6
CHC Helicopter Group of Companies,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,38,38,,,,,,,,2,2,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,5,3,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,23,23,,,,,,,,12,12,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Clerical Personnel,Full-Time,12,6,6,,,,,,,5,1,4
CHC Helicopter Group of Companies,2017,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,3,2,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2017,National,Canada,0,,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,National,Canada,,,Overall,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,National,Canada,0,,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,,,Overall,Full-Time,125,100,25,,,,1,1,,42,29,13
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,14,9,5,,,,,,,4,2,2
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Professionals,Full-Time,27,17,10,,,,1,1,,16,10,6
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,38,38,,,,,,,,2,2,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,5,3,2,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,23,23,,,,,,,,12,12,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,12,6,6,,,,,,,5,1,4
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,3,2,1,,,,,,,1,,1
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,2,2,,,,,,,,1,1,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,,,Overall,Part-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,2017,Provincial,British Columbia,0,,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,,,Overall,Full-Time,35,15,20,3,1,2,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Middle and Other Managers,Full-Time,7,3,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Professionals,Full-Time,12,8,4,2,1,1,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Supervisors,Full-Time,3,1,2,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Clerical Personnel,Full-Time,9,,9,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,,,Overall,Part-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,National,Canada,0,,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,33,14,19,3,1,2,1,1,,1,1,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,6,2,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,12,8,4,2,1,1,1,1,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,1,1,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Supervisors,Full-Time,3,1,2,1,,1,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,8,,8,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,,,Overall,Part-Time,2,,2,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,2017,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Standard Aero Limited,2017,National,Canada,,,Overall,Full-Time,32,24,8,,,,2,2,,10,8,2
Standard Aero Limited,2017,National,Canada,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2017,National,Canada,0,,Middle and Other Managers,Full-Time,3,3,,,,,1,1,,,,
Standard Aero Limited,2017,National,Canada,0,,Professionals,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,5,4,1,,,,,,,4,4,
Standard Aero Limited,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,15,13,2,,,,1,1,,3,3,
Standard Aero Limited,2017,National,Canada,0,,Clerical Personnel,Full-Time,6,3,3,,,,,,,2,1,1
Standard Aero Limited,2017,Provincial,British Columbia,,,Overall,Full-Time,32,24,8,,,,2,2,,10,8,2
Standard Aero Limited,2017,Provincial,British Columbia,0,,Senior Managers,Full-Time,1,,1,,,,,,,,,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,3,3,,,,,1,1,,,,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Professionals,Full-Time,1,,1,,,,,,,1,,1
Standard Aero Limited,2017,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,5,4,1,,,,,,,4,4,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,15,13,2,,,,1,1,,3,3,
Standard Aero Limited,2017,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,6,3,3,,,,,,,2,1,1
Cancrew Enterprises Ltd.,2017,National,Canada,,,Overall,Full-Time,89,87,2,3,3,,3,3,,1,1,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,32,32,,1,1,,2,2,,1,1,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,4,4,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2017,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,48,47,1,2,2,,1,1,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,84,82,2,3,3,,3,3,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,28,28,,1,1,,2,2,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,4,4,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Cancrew Enterprises Ltd.,2017,Provincial,Newfoundland and Labrador,0,,Semi-Skilled Manual Workers,Full-Time,48,47,1,2,2,,1,1,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,,,Overall,Full-Time,392,332,60,6,5,1,4,4,,28,24,4
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Middle and Other Managers,Full-Time,11,9,2,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Professionals,Full-Time,6,3,3,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,6,6,,,,,,,,1,1,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,20,2,18,,,,,,,2,,2
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,30,29,1,,,,,,,4,4,
Seaboard Liquid Carriers Limited,2017,National,Canada,0,,Clerical Personnel,Full-Time,51,22,29,1,1,,,,,5,3,2
