EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
4186397 Canada Inc.,2014,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2014,National,Canada,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,British Columbia,0,,Overall,Full-Time,2,,2,,,,,,,,,,2,,2,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,British Columbia,0,,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,British Columbia,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,Alberta,0,,Overall,Full-Time,11,4,7,,,,,,,,,,11,4,7,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,Alberta,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,7,,7,,,,,,,,,
4186397 Canada Inc.,2014,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
6422217 Canada Inc.,2014,National,Canada,0,,Overall,Full-Time,26,16,10,,,,,,,6,5,1,26,16,10,,,,,,,6,5,1
6422217 Canada Inc.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
6422217 Canada Inc.,2014,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,4,1,3,,,,,,,2,1,1
6422217 Canada Inc.,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
6422217 Canada Inc.,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2014,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,6,3,3,,,,,,,2,2,
6422217 Canada Inc.,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
6422217 Canada Inc.,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,7,6,1,,,,,,,1,1,
6422217 Canada Inc.,2014,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Overall,Full-Time,9,5,4,,,,,,,4,3,1,9,5,4,,,,,,,4,3,1
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,1,,1
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,2,2,
6422217 Canada Inc.,2014,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Overall,Full-Time,7,5,2,,,,,,,,,,7,5,2,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
6422217 Canada Inc.,2014,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Overall,Full-Time,36,33,3,,,,,,,2,1,1,36,33,3,,,,,,,2,1,1
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,4,3,1,,,,,,,2,1,1
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,26,26,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Ontario,0,,Overall,Full-Time,4,3,1,,,,,,,1,,1,4,3,1,,,,,,,1,,1
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Québec,0,,Overall,Full-Time,23,22,1,,,,,,,,,,23,22,1,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,19,19,,,,,,,,,,
"7922825 Canada Inc., DBA NETRICOM (Inactive)",2014,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2014,National,Canada,0,,Overall,Full-Time,12,10,2,,,,2,2,,2,2,,11,9,2,,,,2,2,,1,1,
Access Communications Co-operative Limited,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,1,1,,,,
Access Communications Co-operative Limited,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Access Communications Co-operative Limited,2014,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,1,1,,,,
Access Communications Co-operative Limited,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,1,1,
Access Communications Co-operative Limited,2014,National,Canada,0,,Overall,Part-Time,5,3,2,,,,,,,2,2,,5,3,2,,,,,,,2,2,
Access Communications Co-operative Limited,2014,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,3,1,2,,,,,,,1,1,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Overall,Full-Time,12,10,2,,,,2,2,,2,2,,11,9,2,,,,2,2,,1,1,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,2,1,1,,,,1,1,,,,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,2,,,,,1,1,,,,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,1,1,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Overall,Part-Time,5,3,2,,,,,,,2,2,,5,3,2,,,,,,,2,2,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Part-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,2014,Provincial,Saskatchewan,0,,Intermediate Sales and Service Personnel,Part-Time,,,,,,,,,,,,,3,1,2,,,,,,,1,1,
Accessible Media Inc.,2014,National,Canada,0,,Overall,Full-Time,9,6,3,,,,2,2,,2,2,,9,6,3,,,,2,2,,2,2,
Accessible Media Inc.,2014,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,1,
Accessible Media Inc.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,7,5,2,,,,2,2,,1,1,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Overall,Full-Time,193,176,17,9,7,2,14,13,1,29,26,3,157,141,16,9,7,2,6,5,1,20,18,2
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,4,1,3,,,,1,,1,1,1,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,8,8,,,,,1,1,,,,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,14,14,,1,1,,,,,,,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,10,10,,1,1,,,,,3,3,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,36,31,5,4,3,1,1,1,,5,5,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,30,28,2,1,1,,2,2,,,,
ADM Agri-Industries Ltd.,2014,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,50,44,6,2,1,1,1,1,,11,9,2
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Overall,Full-Time,60,57,3,1,1,,11,10,1,1,1,,48,45,3,1,1,,4,3,1,1,1,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Professionals,Full-Time,,,,,,,,,,,,,3,1,2,,,,1,,1,1,1,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,6,6,,,,,1,1,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,17,16,1,1,1,,2,2,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Ontario,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,10,10,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Overall,Full-Time,19,17,2,,,,,,,2,2,,16,14,2,,,,,,,1,1,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,1,1,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,6,5,1,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Overall,Full-Time,109,98,11,8,6,2,3,3,,25,22,3,88,78,10,8,6,2,2,2,,17,15,2
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,5,5,,1,1,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,7,7,,1,1,,,,,2,2,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,29,25,4,4,3,1,1,1,,5,5,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,7,7,,,,,,,,,,
ADM Agri-Industries Ltd.,2014,Provincial,Alberta,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,38,32,6,2,1,1,1,1,,10,8,2
Administration portuaire de Montréal,2014,National,Canada,0,,Overall,Full-Time,7,5,2,,,,,,,,,,7,5,2,,,,,,,,,
Administration portuaire de Montréal,2014,National,Canada,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Administration portuaire de Montréal,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2014,Provincial,Québec,0,,Overall,Full-Time,7,5,2,,,,,,,,,,7,5,2,,,,,,,,,
Administration portuaire de Montréal,2014,Provincial,Québec,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2014,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Administration portuaire de Montréal,2014,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,2014,CMA,Montréal,0,,Overall,Full-Time,7,5,2,,,,,,,,,,7,5,2,,,,,,,,,
Administration portuaire de Montréal,2014,CMA,Montréal,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,2014,CMA,Montréal,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,5,4,1,,,,,,,,,
Administration portuaire de Montréal,2014,CMA,Montréal,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Aéroports de Montréal,2014,National,Canada,0,,Overall,Full-Time,72,53,19,,,,4,1,3,8,6,2,70,52,18,,,,3,1,2,8,6,2
Aéroports de Montréal,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,21,14,7,,,,1,,1,1,1,
Aéroports de Montréal,2014,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,5,2,3,,,,,,,,,
Aéroports de Montréal,2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,30,24,6,,,,1,,1,5,4,1
Aéroports de Montréal,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Aéroports de Montréal,2014,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,1,,1
Aéroports de Montréal,2014,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aéroports de Montréal,2014,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,1,1,
Aéroports de Montréal,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aéroports de Montréal,2014,Provincial,Québec,0,,Overall,Full-Time,72,53,19,,,,4,1,3,8,6,2,70,52,18,,,,3,1,2,8,6,2
Aéroports de Montréal,2014,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,21,14,7,,,,1,,1,1,1,
Aéroports de Montréal,2014,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,5,2,3,,,,,,,,,
Aéroports de Montréal,2014,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,30,24,6,,,,1,,1,5,4,1
Aéroports de Montréal,2014,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Aéroports de Montréal,2014,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,1,,1
Aéroports de Montréal,2014,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aéroports de Montréal,2014,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,2014,Provincial,Québec,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,1,1,
Aéroports de Montréal,2014,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Aevitas Inc.,2014,National,Canada,0,,Overall,Full-Time,11,10,1,,,,5,5,,1,1,,10,9,1,,,,4,4,,1,1,
Aevitas Inc.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2014,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,1,1,
Aevitas Inc.,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,8,7,1,,,,3,3,,,,
Aevitas Inc.,2014,Provincial,Ontario,0,,Overall,Full-Time,5,5,,,,,2,2,,,,,4,4,,,,,1,1,,,,
Aevitas Inc.,2014,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aevitas Inc.,2014,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,1,1,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,National,Canada,0,,Overall,Full-Time,4,2,2,,,,,,,,,,4,2,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,Provincial,Ontario,0,,Overall,Full-Time,3,2,1,,,,,,,,,,3,2,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2014,Provincial,Ontario,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agrifoods International Cooperative Ltd.,2014,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Agrifoods International Cooperative Ltd.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AGRIS Co-operative Ltd.,2014,National,Canada,0,,Overall,Full-Time,5,4,1,,,,1,,1,,,,5,4,1,,,,1,,1,,,
AGRIS Co-operative Ltd.,2014,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
AGRIS Co-operative Ltd.,2014,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,1,,1,,,
AGRIS Co-operative Ltd.,2014,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AGRIS Co-operative Ltd.,2014,Provincial,Ontario,0,,Overall,Full-Time,5,4,1,,,,1,,1,,,,5,4,1,,,,1,,1,,,
AGRIS Co-operative Ltd.,2014,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
AGRIS Co-operative Ltd.,2014,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,1,,1,,,
AGRIS Co-operative Ltd.,2014,Provincial,Ontario,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Air Canada,2014,National,Canada,4811,Scheduled Air Transportation,Overall,Full-Time,225,108,117,2,,2,,,,51,31,20,223,108,115,2,,2,,,,50,31,19
Air Canada,2014,National,Canada,4811,Scheduled Air Transportation,Senior Managers,Full-Time,,,,,,,,,,,,,23,21,2,,,,,,,5,4,1
