EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,1998,National,Canada,0,,Clerical Personnel,Full-Time,7,4,3,,,,,,,,,
Jazz Aviation L.P.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,36,9,27,,,,1,,1,,,
Jazz Aviation L.P.,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,,,Overall,Full-Time,101,64,37,,,,1,,1,1,,1
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Professionals,Full-Time,2,1,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Full-Time,46,42,4,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,1,,1
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Full-Time,5,5,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,7,4,3,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Intermediate Sales and Service Personnel,Full-Time,35,8,27,,,,1,,1,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,,,Overall,Full-Time,102,76,26,4,4,,1,1,,7,1,6
CHC Helicopter Group of Companies,1998,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Middle and Other Managers,Full-Time,5,1,4,,,,1,1,,1,,1
CHC Helicopter Group of Companies,1998,National,Canada,0,,Professionals,Full-Time,5,,5,,,,,,,3,,3
CHC Helicopter Group of Companies,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,63,60,3,,,,,,,1,1,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,4,,4,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,10,9,1,4,4,,,,,1,,1
CHC Helicopter Group of Companies,1998,National,Canada,0,,Clerical Personnel,Full-Time,7,,7,,,,,,,1,,1
CHC Helicopter Group of Companies,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Other Sales and Service Personnel,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,,,Overall,Part-Time,6,5,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,,,Overall,Full-Time,14,10,4,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Professionals,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,8,7,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,,,Overall,Full-Time,44,29,15,,,,,,,6,,6
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,3,,3,,,,,,,1,,1
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Professionals,Full-Time,3,,3,,,,,,,3,,3
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,29,28,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,1,,1,,,,,,,1,,1
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,5,,5,,,,,,,1,,1
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,,,Overall,Part-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Clerical Personnel,Part-Time,2,1,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,,,Overall,Full-Time,4,4,,,,,1,1,,1,1,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Middle and Other Managers,Full-Time,1,1,,,,,1,1,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,3,3,,,,,,,,1,1,
Persona Communications Corp.,1998,National,Canada,,,Overall,Full-Time,34,20,14,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Middle and Other Managers,Full-Time,5,1,4,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,15,15,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Clerical Personnel,Full-Time,8,1,7,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,,,Overall,Part-Time,22,11,11,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,9,8,1,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,2,2,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Clerical Personnel,Part-Time,11,1,10,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,,,Overall,Full-Time,10,6,4,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Senior Managers,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,,,Overall,Part-Time,19,10,9,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,9,8,1,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Clerical Personnel,Part-Time,9,1,8,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,,,Overall,Full-Time,45,27,18,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Senior Managers,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Professionals,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,6,2,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Clerical Personnel,Full-Time,24,12,12,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,,,Overall,Part-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Clerical Personnel,Part-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,,,Overall,Full-Time,40,24,16,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Professionals,Full-Time,4,4,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Administrative and Senior Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Skilled Sales and Service Personnel,Full-Time,6,2,4,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Skilled Crafts and Trades Workers,Full-Time,4,3,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,Provincial,Newfoundland and Labrador,0,,Clerical Personnel,Full-Time,21,11,10,,,,,,,,,
Standard Aero Limited,1998,National,Canada,,,Overall,Full-Time,51,41,10,,,,,,,5,3,2
Standard Aero Limited,1998,National,Canada,0,,Senior Managers,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,1998,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,27,26,1,,,,,,,1,1,
Standard Aero Limited,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,20,11,9,,,,,,,3,1,2
Standard Aero Limited,1998,Provincial,British Columbia,,,Overall,Full-Time,51,41,10,,,,,,,5,3,2
Standard Aero Limited,1998,Provincial,British Columbia,0,,Senior Managers,Full-Time,2,2,,,,,,,,1,1,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,27,26,1,,,,,,,1,1,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,20,11,9,,,,,,,3,1,2
Bell Aliant Inc. (Inactive),1998,National,Canada,,,Overall,Full-Time,128,84,44,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,44,31,13,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Professionals,Full-Time,55,39,16,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,12,11,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Supervisors,Full-Time,6,1,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,6,1,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,,,Overall,Part-Time,26,6,20,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,25,6,19,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,,,Overall,Full-Time,128,84,44,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,44,31,13,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Full-Time,55,39,16,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,12,11,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors,Full-Time,6,1,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,6,1,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,,,Overall,Full-Time,44,41,3,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Clerical Personnel,Full-Time,6,3,3,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,32,32,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,,,Overall,Part-Time,4,2,2,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,,,Overall,Full-Time,31,29,2,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Full-Time,4,4,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,25,25,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,,,Overall,Part-Time,3,2,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,,,Overall,Full-Time,25,13,12,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Professionals,Full-Time,10,5,5,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,12,8,4,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,,,Overall,Part-Time,18,9,9,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,11,6,5,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,7,3,4,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,,,Overall,Full-Time,89,56,33,,,,2,1,1,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Senior Managers,Full-Time,3,2,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Middle and Other Managers,Full-Time,11,10,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Professionals,Full-Time,11,8,3,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,29,25,4,,,,1,1,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Clerical Personnel,Full-Time,8,,8,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,22,11,11,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Other Sales and Service Personnel,Full-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,,,Overall,Part-Time,16,6,10,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,12,6,6,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Clerical Personnel,Part-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Other Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,,,Overall,Full-Time,70,44,26,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Senior Managers,Full-Time,3,2,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,10,9,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Professionals,Full-Time,9,6,3,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Full-Time,21,19,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Administrative and Senior Clerical Personnel,Full-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,6,,6,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Intermediate Sales and Service Personnel,Full-Time,16,8,8,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Other Sales and Service Personnel,Full-Time,2,,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,,,Overall,Part-Time,10,5,5,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Part-Time,7,5,2,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Other Sales and Service Personnel,Part-Time,2,,2,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,,,Overall,Full-Time,95,90,5,3,3,,,,,2,2,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,46,46,,,,,,,,2,2,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,4,1,3,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,6,6,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,33,31,2,2,2,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Other Manual Workers,Full-Time,2,2,,1,1,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,,,Overall,Part-Time,70,70,,1,1,,,,,,,
