EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,TOTALPROMOTIONS,TOTALMENPROMOTIONS,TOTALWOMENPROMOTIONS,TOTALABORIGALLPROMOTIONS,TOTALABORIGMENPROMOTIONS,TOTALABORIGWOMENPROMOTIONS,TOTALPWDALLPROMOTIONS,TOTALPWDMENPROMOTIONS,TOTALPWDWOMENPROMOTIONS,TOTALVISMINALLPROMOTIONS,TOTALVISMINMENPROMOTIONS,TOTALVISMINWOMENPROMOTIONS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
ACC TelEntreprises Ltd. (Inactive),1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,National,Canada,0,,Overall,Part-Time,2,2,,,,,,,,1,1,,2,2,,,,,,,,1,1,
ACC TelEntreprises Ltd. (Inactive),1998,National,Canada,0,,Supervisors,Part-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Overall,Full-Time,35,20,15,,,,,,,2,1,1,34,20,14,,,,,,,2,1,1
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Senior Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,12,8,4,,,,,,,1,1,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Professionals,Full-Time,,,,,,,,,,,,,5,2,3,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Supervisors,Full-Time,,,,,,,,,,,,,10,6,4,,,,,,,1,,1
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,4,2,2,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Overall,Part-Time,2,2,,,,,,,,1,1,,2,2,,,,,,,,1,1,
ACC TelEntreprises Ltd. (Inactive),1998,Provincial,Ontario,0,,Supervisors,Part-Time,,,,,,,,,,,,,2,2,,,,,,,,1,1,
Access Communications Co-operative Limited,1998,National,Canada,0,,Overall,Full-Time,12,8,4,,,,1,1,,2,1,1,12,8,4,,,,1,1,,2,1,1
Access Communications Co-operative Limited,1998,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,1,1,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Access Communications Co-operative Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,4,4,,,,,,,,1,1,
Access Communications Co-operative Limited,1998,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Access Communications Co-operative Limited,1998,National,Canada,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,1998,National,Canada,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,1998,Provincial,Alberta,0,,Overall,Full-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Adby Transport Limited,1998,Provincial,Alberta,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
ADM Agri-Industries Ltd.,1998,National,Canada,0,,Overall,Full-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,1998,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,1998,Provincial,Ontario,0,,Overall,Full-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
ADM Agri-Industries Ltd.,1998,Provincial,Ontario,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Overall,Full-Time,20,15,5,,,,,,,,,,19,14,5,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,9,6,3,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,1998,National,Canada,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Overall,Full-Time,20,15,5,,,,,,,,,,19,14,5,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,9,6,3,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Administration portuaire de Montréal,1998,Provincial,Québec,0,,Other Manual Workers,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,National,Canada,0,,Overall,Full-Time,4,,4,,,,,,,3,,3,4,,4,,,,,,,3,,3
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,4,,4,,,,,,,3,,3
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,National,Canada,0,,Overall,Part-Time,1,,1,,,,,,,,,,1,,1,,,,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,National,Canada,0,,Middle and Other Managers,Part-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,Provincial,British Columbia,0,,Overall,Full-Time,3,,3,,,,,,,3,,3,3,,3,,,,,,,3,,3
"Aeroguard Eastern Ltd., Aeroguard Inc., Aeroguard Company Ltd.",1998,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,3,,3
Aéroports de Montréal,1998,National,Canada,0,,Overall,Full-Time,23,12,11,,,,,,,,,,23,12,11,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Professionals,Full-Time,,,,,,,,,,,,,10,6,4,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,1998,National,Canada,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Overall,Full-Time,23,12,11,,,,,,,,,,23,12,11,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Professionals,Full-Time,,,,,,,,,,,,,10,6,4,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,3,2,1,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,1,2,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Overall,Part-Time,1,1,,,,,,,,,,,1,1,,,,,,,,,,
Aéroports de Montréal,1998,Provincial,Québec,0,,Professionals,Part-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Overall,Full-Time,9,8,1,1,,1,1,,1,,,,9,8,1,1,,1,1,,1,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,1,,1,1,,1,1,,1,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,3,3,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,Provincial,Saskatchewan,0,,Overall,Full-Time,5,5,,,,,,,,,,,5,5,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,Provincial,Saskatchewan,0,,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,Provincial,Saskatchewan,0,,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
AgPro Grain Ltd. Partnership,1998,Provincial,Saskatchewan,0,,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,2,2,,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Overall,Full-Time,168,129,39,2,1,1,,,,3,1,2,151,115,36,2,1,1,,,,3,1,2
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,21,19,2,,,,,,,2,1,1
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,15,11,4,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,2,,2,1,,1,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,12,12,,1,1,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,,4,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,61,56,5,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,24,6,18,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,1998,National,Canada,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Overall,Full-Time,10,6,4,1,1,,,,,1,,1,10,6,4,1,1,,,,,1,,1
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,2,1,1,,,,,,,1,,1
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,3,3,,1,1,,,,,,,
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,British Columbia,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,3,,3,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Overall,Full-Time,157,123,34,,,,,,,2,1,1,140,109,31,,,,,,,2,1,1
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Middle and Other Managers,Full-Time,,,,,,,,,,,,,19,18,1,,,,,,,1,1,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Professionals,Full-Time,,,,,,,,,,,,,15,11,4,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,1,,1
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Supervisors,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,4,,4,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,60,55,5,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Clerical Personnel,Full-Time,,,,,,,,,,,,,21,6,15,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
Agricore Cooperative Limited,1998,Provincial,Alberta,471,Grain Elevator Industry,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,9,9,,,,,,,,,,
Air Canada,1998,National,Canada,451,Air Transport Industries,Overall,Full-Time,1385,880,505,19,7,12,18,16,2,161,59,102,1338,855,483,19,7,12,17,15,2,146,55,91
Air Canada,1998,National,Canada,451,Air Transport Industries,Senior Managers,Full-Time,,,,,,,,,,,,,29,22,7,,,,,,,,,
Air Canada,1998,National,Canada,451,Air Transport Industries,Middle and Other Managers,Full-Time,,,,,,,,,,,,,161,110,51,,,,2,2,,6,4,2
Air Canada,1998,National,Canada,451,Air Transport Industries,Professionals,Full-Time,,,,,,,,,,,,,72,42,30,2,1,1,1,1,,2,1,1
Air Canada,1998,National,Canada,451,Air Transport Industries,Semi-Professionals and Technicians,Full-Time,,,,,,,,,,,,,234,221,13,2,2,,3,2,1,11,9,2
Air Canada,1998,National,Canada,451,Air Transport Industries,Supervisors,Full-Time,,,,,,,,,,,,,73,44,29,1,1,,1,1,,4,2,2
Air Canada,1998,National,Canada,451,Air Transport Industries,Supervisors: Crafts and Trades,Full-Time,,,,,,,,,,,,,29,29,,,,,1,1,,,,
Air Canada,1998,National,Canada,451,Air Transport Industries,Administrative and Senior Clerical Personnel,Full-Time,,,,,,,,,,,,,86,21,65,1,1,,,,,9,2,7
Air Canada,1998,National,Canada,451,Air Transport Industries,Skilled Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,,1,,,,,,,,,
Air Canada,1998,National,Canada,451,Air Transport Industries,Skilled Crafts and Trades Workers,Full-Time,,,,,,,,,,,,,142,140,2,1,1,,3,3,,15,15,
Air Canada,1998,National,Canada,451,Air Transport Industries,Clerical Personnel,Full-Time,,,,,,,,,,,,,114,37,77,2,1,1,2,2,,7,1,6
Air Canada,1998,National,Canada,451,Air Transport Industries,Intermediate Sales and Service Personnel,Full-Time,,,,,,,,,,,,,314,110,204,10,,10,3,2,1,88,17,71
Air Canada,1998,National,Canada,451,Air Transport Industries,Semi-Skilled Manual Workers,Full-Time,,,,,,,,,,,,,82,78,4,,,,1,1,,4,4,
Air Canada,1998,National,Canada,451,Air Transport Industries,Other Sales and Service Personnel,Full-Time,,,,,,,,,,,,,1,1,,,,,,,,,,
