EMPLOYERNAME,CALENDARYEAR,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,OCCGROUP,EMPLOYMENTSTATUS,ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Jazz Aviation L.P.,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,1998,National,Canada,,,Overall,Part-Time,4,3,1,,,,,,,,,
Jazz Aviation L.P.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,1998,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,,,Overall,Full-Time,47,33,14,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Professionals,Full-Time,3,2,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Full-Time,25,25,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,4,2,2,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Intermediate Sales and Service Personnel,Full-Time,9,1,8,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,1,,1,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,,,Overall,Part-Time,3,3,,,,,,,,,,
Jazz Aviation L.P.,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Part-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,,,Overall,Full-Time,420,345,75,,,,2,1,1,78,69,9
CHC Helicopter Group of Companies,1998,National,Canada,0,,Senior Managers,Full-Time,7,7,,,,,,,,1,1,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Middle and Other Managers,Full-Time,17,16,1,,,,,,,1,1,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Professionals,Full-Time,15,9,6,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,193,185,8,,,,1,1,,53,51,2
CHC Helicopter Group of Companies,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,20,7,13,,,,,,,2,1,1
CHC Helicopter Group of Companies,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,59,57,2,,,,,,,7,7,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Clerical Personnel,Full-Time,95,52,43,,,,1,,1,14,8,6
CHC Helicopter Group of Companies,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1998,National,Canada,0,,Other Sales and Service Personnel,Full-Time,5,5,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,,,Overall,Full-Time,17,16,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Professionals,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Semi-Professionals and Technicians,Full-Time,7,7,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Skilled Crafts and Trades Workers,Full-Time,6,5,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Clerical Personnel,Full-Time,2,2,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Québec,0,,Other Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,,,Overall,Full-Time,341,283,58,,,,2,1,1,78,69,9
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Senior Managers,Full-Time,3,3,,,,,,,,1,1,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,15,15,,,,,,,,1,1,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,167,161,6,,,,1,1,,53,51,2
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Supervisors: Crafts and Trades,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,17,7,10,,,,,,,2,1,1
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Skilled Sales and Service Personnel,Full-Time,5,4,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,39,38,1,,,,,,,7,7,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,87,48,39,,,,1,,1,14,8,6
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,3,3,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,British Columbia,0,,Other Sales and Service Personnel,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,,,Overall,Full-Time,11,6,5,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Semi-Professionals and Technicians,Full-Time,4,4,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Skilled Crafts and Trades Workers,Full-Time,1,1,,,,,,,,,,
CHC Helicopter Group of Companies,1998,Provincial,Alberta,0,,Clerical Personnel,Full-Time,5,1,4,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,,,Overall,Full-Time,19,11,8,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Middle and Other Managers,Full-Time,3,1,2,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,7,7,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Clerical Personnel,Full-Time,5,1,4,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,,,Overall,Part-Time,6,,6,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,National,Canada,0,,Clerical Personnel,Part-Time,5,,5,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,,,Overall,Full-Time,8,5,3,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Intermediate Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,,,Overall,Part-Time,6,,6,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Semi-Professionals and Technicians,Part-Time,1,,1,,,,,,,,,
Persona Communications Corp.,1998,Provincial,Ontario,0,,Clerical Personnel,Part-Time,5,,5,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,,,Overall,Full-Time,20,14,6,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Professionals,Full-Time,10,10,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
Inmarsat Solutions (Canada) Inc.,1998,National,Canada,0,,Clerical Personnel,Full-Time,6,1,5,,,,,,,,,
Standard Aero Limited,1998,National,Canada,,,Overall,Full-Time,51,45,6,,,,,,,8,7,1
Standard Aero Limited,1998,National,Canada,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,1,1,
Standard Aero Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,26,25,1,,,,,,,6,5,1
Standard Aero Limited,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,5,4,1,,,,,,,,,
Standard Aero Limited,1998,National,Canada,0,,Clerical Personnel,Full-Time,13,9,4,,,,,,,1,1,
Standard Aero Limited,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1998,Provincial,British Columbia,,,Overall,Full-Time,51,45,6,,,,,,,8,7,1
Standard Aero Limited,1998,Provincial,British Columbia,0,,Middle and Other Managers,Full-Time,3,3,,,,,,,,1,1,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Semi-Professionals and Technicians,Full-Time,26,25,1,,,,,,,6,5,1
Standard Aero Limited,1998,Provincial,British Columbia,0,,Administrative and Senior Clerical Personnel,Full-Time,1,1,,,,,,,,,,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Skilled Sales and Service Personnel,Full-Time,2,2,,,,,,,,,,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Skilled Crafts and Trades Workers,Full-Time,5,4,1,,,,,,,,,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Clerical Personnel,Full-Time,13,9,4,,,,,,,1,1,
Standard Aero Limited,1998,Provincial,British Columbia,0,,Semi-Skilled Manual Workers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,,,Overall,Full-Time,158,73,85,,,,3,1,2,5,1,4
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,23,20,3,,,,1,1,,1,,1
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Professionals,Full-Time,30,20,10,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Supervisors,Full-Time,9,4,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,11,3,8,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,18,17,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,46,2,44,,,,2,,2,4,1,3
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,12,1,11,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,4,3,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,,,Overall,Part-Time,6,,6,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Professionals,Part-Time,3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Supervisors,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,National,Canada,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,,,Overall,Full-Time,158,73,85,,,,3,1,2,5,1,4
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Senior Managers,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Middle and Other Managers,Full-Time,23,20,3,,,,1,1,,1,,1
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Full-Time,30,20,10,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Professionals and Technicians,Full-Time,1,1,,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors,Full-Time,9,4,5,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Administrative and Senior Clerical Personnel,Full-Time,3,1,2,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Sales and Service Personnel,Full-Time,11,3,8,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Skilled Crafts and Trades Workers,Full-Time,18,17,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Clerical Personnel,Full-Time,46,2,44,,,,2,,2,4,1,3
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Full-Time,12,1,11,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Semi-Skilled Manual Workers,Full-Time,4,3,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,,,Overall,Part-Time,6,,6,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Middle and Other Managers,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Professionals,Part-Time,3,,3,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Supervisors,Part-Time,1,,1,,,,,,,,,
Bell Aliant Inc. (Inactive),1998,Provincial,Nova Scotia,482,Telecommunication Carriers Industry,Intermediate Sales and Service Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,,,Overall,Full-Time,18,17,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Full-Time,6,6,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Clerical Personnel,Full-Time,2,1,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,9,9,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,,,Overall,Part-Time,4,3,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,National,Canada,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,,,Overall,Full-Time,13,12,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Full-Time,3,3,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Full-Time,8,8,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,,,Overall,Part-Time,4,3,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Skilled Crafts and Trades Workers,Part-Time,1,1,,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Pole Star Transport Incorporated,1998,Provincial,Nova Scotia,0,,Semi-Skilled Manual Workers,Part-Time,2,2,,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,,,Overall,Full-Time,34,16,18,,,,,,,1,,1
Stingray Radio Inc.,1998,National,Canada,0,,Middle and Other Managers,Full-Time,2,,2,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Professionals,Full-Time,13,8,5,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,10,7,3,,,,,,,1,,1
Stingray Radio Inc.,1998,National,Canada,0,,Supervisors,Full-Time,1,,1,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,3,,3,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Clerical Personnel,Full-Time,4,,4,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,1,1,,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,,,Overall,Part-Time,28,15,13,1,,1,1,,1,,,
Stingray Radio Inc.,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,17,12,5,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Stingray Radio Inc.,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Part-Time,10,3,7,1,,1,1,,1,,,
Maritime Broadcasting System Limited,1998,National,Canada,,,Overall,Full-Time,21,13,8,,,,2,1,1,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Middle and Other Managers,Full-Time,2,2,,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Professionals,Full-Time,1,1,,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,8,5,3,,,,1,1,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Intermediate Sales and Service Personnel,Full-Time,9,5,4,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,National,Canada,,,Overall,Part-Time,6,5,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Professionals,Part-Time,2,2,,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Semi-Professionals and Technicians,Part-Time,3,3,,,,,,,,,,
Maritime Broadcasting System Limited,1998,National,Canada,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,,,Overall,Full-Time,11,8,3,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Full-Time,2,2,,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Full-Time,1,,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Intermediate Sales and Service Personnel,Full-Time,7,5,2,,,,1,,1,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,,,Overall,Part-Time,4,3,1,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Semi-Professionals and Technicians,Part-Time,3,3,,,,,,,,,,
Maritime Broadcasting System Limited,1998,Provincial,Nova Scotia,0,,Clerical Personnel,Part-Time,1,,1,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,,,Overall,Full-Time,40,36,4,1,1,,1,1,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Middle and Other Managers,Full-Time,1,1,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Semi-Professionals and Technicians,Full-Time,21,21,,,,,1,1,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Supervisors: Crafts and Trades,Full-Time,1,1,,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Administrative and Senior Clerical Personnel,Full-Time,1,,1,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Skilled Sales and Service Personnel,Full-Time,2,1,1,,,,,,,,,
"J. Ray McDermott Canada, Ltd. (INACTIVE)",1998,National,Canada,0,,Semi-Skilled Manual Workers,Full-Time,13,11,2,,,,,,,,,
