EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,,,Overall,868,557,311,79,36,43,31,15,16,38,31,7
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"Under $15,000",9,3,6,4,2,2,1,,1,,,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",3,,3,2,,2,,,,1,,1
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",29,12,17,5,2,3,,,,1,1,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",136,50,86,18,6,12,2,,2,7,2,5
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",148,63,85,18,6,12,12,4,8,5,4,1
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",80,49,31,6,5,1,3,,3,1,1,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",50,31,19,5,2,3,2,1,1,3,3,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",63,43,20,4,,4,2,1,1,4,4,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",53,41,12,3,,3,2,2,,1,1,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",57,44,13,1,,1,2,2,,4,4,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",84,76,8,6,6,,3,3,,6,6,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",93,85,8,4,4,,,,,5,5,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",35,33,2,2,2,,1,1,,,,
Provincial Aerospace Ltd.,2013,Full-Time,National,Canada,0,,"$100,000 and over",28,27,1,1,1,,1,1,,,,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,,,Overall,719,454,265,75,34,41,30,14,16,30,26,4
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"Under $15,000",9,3,6,4,2,2,1,,1,,,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $19,999",2,,2,2,,2,,,,,,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $24,999",27,11,16,5,2,3,,,,1,1,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",105,40,65,17,5,12,2,,2,4,1,3
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 30,000 - $34,999",133,57,76,18,6,12,12,4,8,5,4,1
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 35,000 - $37,499",63,36,27,6,5,1,3,,3,,,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 37,500 - $39,999",40,24,16,4,2,2,2,1,1,2,2,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 40,000 - $44,999",54,37,17,4,,4,2,1,1,4,4,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 45,000 - $49,999",41,32,9,2,,2,2,2,,1,1,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 50,000 - $59,999",53,40,13,1,,1,2,2,,4,4,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 60,000 - $69,999",68,60,8,5,5,,3,3,,5,5,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 70,000 - $84,999",67,60,7,4,4,,,,,4,4,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$ 85,000 - $99,999",30,28,2,2,2,,,,,,,
Provincial Aerospace Ltd.,2013,Full-Time,Provincial,Newfoundland and Labrador,0,,"$100,000 and over",27,26,1,1,1,,1,1,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,,,Overall,34,15,19,10,4,6,,,,1,,1
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",5,2,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",9,3,6,3,1,2,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",2,2,,2,2,,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",15,8,7,1,1,,,,,1,,1
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,,,Overall,30,13,17,10,4,6,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 10,000 - $12,499",5,2,3,2,,2,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 12,500 - $14,999",8,2,6,3,1,2,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 15,000 - $17,499",2,2,,2,2,,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 17,500 - $19,999",1,,1,,,,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 20,000 - $22,499",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 22,500 - $24,999",1,,1,1,,1,,,,,,
Provincial Aerospace Ltd.,2013,Part-Time,Provincial,Newfoundland and Labrador,0,,"$ 25,000 - $29,999",12,7,5,1,1,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,National,Canada,,,Overall,4118,2762,1356,77,57,20,110,73,37,499,349,150
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",219,53,166,1,1,,3,2,1,50,19,31
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",144,47,97,5,4,1,1,,1,29,9,20
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",106,71,35,3,1,2,2,1,1,34,25,9
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",172,115,57,5,4,1,5,3,2,38,26,12
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",758,259,499,16,7,9,19,4,15,85,50,35
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",428,180,248,12,8,4,18,8,10,34,19,15
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",293,222,71,5,4,1,5,4,1,59,47,12
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",525,444,81,8,7,1,5,4,1,75,63,12
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",627,567,60,8,7,1,34,31,3,71,68,3
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",137,119,18,4,4,,8,7,1,7,6,1
Jazz Aviation L.P.,2013,Full-Time,National,Canada,4811,Scheduled Air Transportation,"$100,000 and over",708,685,23,10,10,,10,9,1,17,17,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,,,Overall,1334,882,452,18,15,3,29,18,11,221,150,71
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",121,34,87,1,1,,1,1,,30,11,19
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",49,13,36,2,2,,,,,10,3,7
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",20,14,6,1,1,,2,1,1,5,5,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",46,26,20,,,,3,2,1,13,8,5
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",248,79,169,3,1,2,5,,5,39,17,22
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",100,39,61,1,1,,3,,3,12,8,4
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",72,54,18,2,2,,4,3,1,23,16,7
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",186,164,22,2,2,,,,,38,34,4
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",184,163,21,1,,1,7,7,,38,36,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",26,23,3,1,1,,,,,3,2,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$100,000 and over",282,273,9,4,4,,4,4,,10,10,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,,,Overall,655,464,191,12,10,2,5,2,3,41,20,21
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",24,4,20,,,,,,,5,1,4
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",46,8,38,,,,1,,1,11,3,8
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",22,17,5,,,,,,,6,3,3
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",19,17,2,1,1,,1,1,,1,1,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",122,35,87,4,2,2,2,,2,4,2,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",49,35,14,1,1,,,,,2,1,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",40,37,3,1,1,,,,,5,3,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",111,99,12,2,2,,1,1,,5,4,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",68,60,8,,,,,,,1,1,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",10,10,,,,,,,,1,1,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$100,000 and over",144,142,2,3,3,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,,,Overall,775,529,246,16,15,1,29,21,8,57,41,16
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $19,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",18,8,10,1,1,,,,,2,1,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",30,21,9,,,,,,,10,10,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",45,28,17,2,2,,1,,1,11,7,4
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",110,44,66,2,1,1,4,1,3,3,2,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",75,34,41,3,3,,2,2,,8,4,4
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",100,66,34,1,1,,1,1,,10,7,3
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",84,54,30,,,,1,1,,7,4,3
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",190,176,14,4,4,,11,9,2,4,4,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",78,64,14,2,2,,8,7,1,2,2,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$100,000 and over",41,34,7,1,1,,1,,1,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,,,Overall,618,421,197,9,6,3,23,15,8,74,61,13
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",14,11,3,,,,,,,1,,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",11,7,4,,,,,,,2,2,
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",40,33,7,1,1,,,,,7,6,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",119,39,80,3,2,1,3,,3,19,12,7
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",117,47,70,3,1,2,8,4,4,5,3,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",36,29,7,,,,,,,11,11,
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",54,44,10,,,,,,,10,9,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",98,87,11,1,1,,8,7,1,16,15,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",10,9,1,1,1,,,,,1,1,
Jazz Aviation L.P.,2013,Full-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$100,000 and over",118,115,3,,,,4,4,,2,2,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,,,Overall,655,445,210,17,10,7,17,14,3,92,73,19
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",70,15,55,,,,2,1,1,15,7,8
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",11,5,6,1,1,,,,,2,1,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 35,000 - $37,499",15,11,4,,,,,,,7,5,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 37,500 - $39,999",19,11,8,1,,1,,,,6,4,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 40,000 - $44,999",148,59,89,4,1,3,3,2,1,19,17,2
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 45,000 - $49,999",43,18,25,2,1,1,,,,4,3,1
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 50,000 - $59,999",44,35,9,1,,1,,,,9,9,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 60,000 - $69,999",88,82,6,4,3,1,3,2,1,15,12,3
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 70,000 - $84,999",82,76,6,2,2,,8,8,,10,10,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$ 85,000 - $99,999",12,12,,,,,,,,,,
Jazz Aviation L.P.,2013,Full-Time,Provincial,Alberta,4811,Scheduled Air Transportation,"$100,000 and over",123,121,2,2,2,,1,1,,5,5,
Jazz Aviation L.P.,2013,Part-Time,National,Canada,,,Overall,493,146,347,20,6,14,11,4,7,72,29,43
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"Under $5,000",8,2,6,1,1,,1,1,,1,,1
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",6,1,5,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",4,1,3,,,,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",39,12,27,2,,2,1,,1,6,2,4
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",66,21,45,4,1,3,,,,9,7,2
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",43,12,31,4,2,2,,,,9,4,5
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",28,6,22,1,,1,2,,2,6,1,5
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",37,13,24,1,,1,2,1,1,4,,4
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",29,13,16,,,,1,,1,4,3,1
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",65,17,48,1,1,,1,,1,7,3,4
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",58,16,42,3,1,2,,,,9,3,6
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",52,6,46,2,,2,1,,1,7,2,5
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",53,25,28,1,,1,2,2,,9,4,5
Jazz Aviation L.P.,2013,Part-Time,National,Canada,4811,Scheduled Air Transportation,"$ 50,000 and over",5,1,4,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,,,Overall,102,37,65,5,3,2,2,1,1,18,9,9
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"Under $5,000",3,1,2,1,1,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",6,1,5,1,,1,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",14,6,8,1,1,,,,,1,1,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",6,2,4,1,1,,,,,3,2,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",7,3,4,,,,1,,1,1,1,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",7,5,2,,,,1,1,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",5,3,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",11,5,6,,,,,,,4,2,2
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",19,6,13,,,,,,,4,2,2
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",11,1,10,1,,1,,,,3,1,2
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",11,4,7,,,,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Ontario,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,,,Overall,74,33,41,,,,1,,1,5,2,3
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",10,7,3,,,,,,,1,1,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",5,3,2,,,,,,,1,1,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",7,4,3,,,,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",6,3,3,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",12,3,9,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",8,2,6,,,,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 35,000 - $39,999",10,4,6,,,,1,,1,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",9,5,4,,,,,,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,Québec,4811,Scheduled Air Transportation,"$ 50,000 and over",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,,,Overall,18,2,16,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",6,,6,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 30,000 - $34,999",3,1,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,Nova Scotia,4811,Scheduled Air Transportation,"$ 40,000 - $49,999",2,,2,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,,,Overall,172,55,117,8,1,7,4,2,2,28,12,16
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"Under $5,000",5,1,4,,,,1,1,,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  5,000 - $ 7,499",4,1,3,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$  7,500 - $ 9,999",2,1,1,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 10,000 - $12,499",17,7,10,,,,1,,1,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 12,500 - $14,999",22,6,16,1,,1,,,,6,4,2
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 15,000 - $17,499",18,6,12,2,,2,,,,3,1,2
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 17,500 - $19,999",3,,3,,,,,,,,,
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 20,000 - $22,499",10,2,8,1,,1,1,,1,1,,1
Jazz Aviation L.P.,2013,Part-Time,Provincial,British Columbia,4811,Scheduled Air Transportation,"$ 22,500 - $24,999",10,6,4,,,,,,,3,2,1
