EMPLOYERNAME,CALENDARYEAR,EMPLOYMENTSTATUS,GEOGRAPHY,LOCATION,NAICSID,NAICSCLASSTITLE,SALARYRANGE($),ALLCOUNT,ALLMENCOUNT,ALLWOMENCOUNT,ABORIGALLCOUNT,ABORIGMENCOUNT,ABORIGWOMENCOUNT,PWDALLCOUNT,PWDMENCOUNT,PWDWOMENCOUNT,VISMINALLCOUNT,VISMINMENCOUNT,VISMINWOMENCOUNT
Papineau Int. S.E.C. (Transport Papineau International),2009,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",2,2,,,,,,,,1,1,
Papineau Int. S.E.C. (Transport Papineau International),2009,Full-Time,Provincial,Québec,0,,"$100,000 and over",2,2,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,,,Overall,378,312,66,,,,,,,1,1,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 15,000 - $19,999",5,1,4,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",13,1,12,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",30,4,26,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",42,29,13,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",31,28,3,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",23,22,1,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",46,45,1,,,,,,,1,1,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",50,47,3,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",81,79,2,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",47,47,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",8,7,1,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,National,Canada,0,,"$100,000 and over",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,,,Overall,378,312,66,,,,,,,1,1,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 15,000 - $19,999",5,1,4,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 20,000 - $24,999",13,1,12,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",30,4,26,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",42,29,13,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",31,28,3,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",23,22,1,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",46,45,1,,,,,,,1,1,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",50,47,3,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",81,79,2,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",47,47,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",8,7,1,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Full-Time,Provincial,Québec,0,,"$100,000 and over",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,,,Overall,22,14,8,,,,,,,1,,1
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"Under $5,000",5,5,,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",3,1,2,,,,,,,1,,1
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",4,3,1,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",5,3,2,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",2,1,1,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,,,Overall,22,14,8,,,,,,,1,,1
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"Under $5,000",5,5,,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 10,000 - $12,499",1,1,,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 12,500 - $14,999",3,1,2,,,,,,,1,,1
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 15,000 - $17,499",4,3,1,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 17,500 - $19,999",2,,2,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 20,000 - $22,499",5,3,2,,,,,,,,,
Transport Bourret inc.,2009,Part-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",2,1,1,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,,,Overall,11,4,7,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",1,,1,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",1,,1,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",1,1,,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",4,,4,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",1,1,,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",2,1,1,,,,,,,,,
Biorex Inc.,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",1,1,,,,,,,,,,
Biorex Inc.,2009,Part-Time,National,Canada,,,Overall,56,43,13,,,,2,2,,2,1,1
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",1,,1,,,,,,,,,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 17,500 - $19,999",4,4,,,,,1,1,,,,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",11,9,2,,,,,,,,,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",7,5,2,,,,,,,,,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",24,19,5,,,,1,1,,1,1,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",5,2,3,,,,,,,1,,1
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 35,000 - $39,999",2,2,,,,,,,,,,
Biorex Inc.,2009,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",2,2,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,,,Overall,149,86,63,,,,,,,5,4,1
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 20,000 - $24,999",5,,5,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",23,6,17,,,,,,,3,3,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",17,4,13,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",4,1,3,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",10,5,5,,,,,,,1,,1
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",22,14,8,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",19,16,3,,,,,,,1,1,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",20,14,6,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",12,12,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",3,3,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",7,6,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,National,Canada,0,,"$100,000 and over",7,5,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,,,Overall,138,78,60,,,,,,,3,3,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 20,000 - $24,999",5,,5,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 25,000 - $29,999",23,6,17,,,,,,,3,3,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",17,4,13,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",4,1,3,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",6,2,4,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",22,14,8,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",17,14,3,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",19,14,5,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",11,11,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",3,3,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",4,4,,,,,,,,,,
Groupe Guilbault Ltée,2009,Full-Time,Provincial,Québec,0,,"$100,000 and over",7,5,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,,,Overall,10,3,7,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 12,500 - $14,999",1,1,,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 15,000 - $17,499",2,,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,National,Canada,0,,"$ 50,000 and over",2,1,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,,,Overall,10,3,7,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 12,500 - $14,999",1,1,,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 15,000 - $17,499",2,,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 20,000 - $22,499",1,,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 22,500 - $24,999",2,,2,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Groupe Guilbault Ltée,2009,Part-Time,Provincial,Québec,0,,"$ 50,000 and over",2,1,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,,,Overall,253,188,65,1,,1,21,13,8,3,2,1
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 25,000 - $29,999",7,,7,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 30,000 - $34,999",23,4,19,,,,3,,3,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 35,000 - $37,499",6,2,4,,,,1,,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 37,500 - $39,999",17,11,6,,,,1,1,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 40,000 - $44,999",29,21,8,,,,4,2,2,1,,1
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 45,000 - $49,999",37,32,5,1,,1,3,2,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 50,000 - $59,999",54,49,5,,,,1,1,,1,1,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 60,000 - $69,999",33,27,6,,,,3,3,,1,1,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 70,000 - $84,999",19,15,4,,,,3,2,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$ 85,000 - $99,999",8,7,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,National,Canada,0,,"$100,000 and over",20,20,,,,,2,2,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,,,Overall,157,116,41,1,,1,14,10,4,3,2,1
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",7,,7,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",10,,10,,,,1,,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 35,000 - $37,499",2,1,1,,,,1,,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 37,500 - $39,999",11,7,4,,,,1,1,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 40,000 - $44,999",16,11,5,,,,2,1,1,1,,1
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 45,000 - $49,999",23,19,4,1,,1,3,2,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 50,000 - $59,999",38,35,3,,,,1,1,,1,1,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 60,000 - $69,999",19,14,5,,,,3,3,,1,1,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 70,000 - $84,999",13,12,1,,,,2,2,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$ 85,000 - $99,999",5,4,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Ontario,0,,"$100,000 and over",13,13,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,,,Overall,96,72,24,,,,7,3,4,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",13,4,9,,,,2,,2,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 35,000 - $37,499",4,1,3,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 37,500 - $39,999",6,4,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 40,000 - $44,999",13,10,3,,,,2,1,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 45,000 - $49,999",14,13,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 50,000 - $59,999",16,14,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 60,000 - $69,999",14,13,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 70,000 - $84,999",6,3,3,,,,1,,1,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$ 85,000 - $99,999",3,3,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Full-Time,Provincial,Québec,0,,"$100,000 and over",7,7,,,,,2,2,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,,,Overall,8,4,4,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,0,,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,0,,"$ 30,000 - $34,999",3,2,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,0,,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,National,Canada,0,,"$ 50,000 and over",1,1,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Ontario,,,Overall,4,1,3,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Ontario,0,,"$ 25,000 - $29,999",2,,2,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Ontario,0,,"$ 30,000 - $34,999",1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Ontario,0,,"$ 50,000 and over",1,1,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Québec,,,Overall,4,3,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Québec,0,,"$ 30,000 - $34,999",2,2,,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Québec,0,,"$ 35,000 - $39,999",1,,1,,,,,,,,,
Agribrands Purina Canada Inc.(See Cargill Limited 006016),2009,Part-Time,Provincial,Québec,0,,"$ 40,000 - $49,999",1,1,,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,,,Overall,16900,12528,4372,64,40,24,31,17,14,3769,3002,767
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"Under $15,000",1686,1257,429,,,,,,,502,453,49
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 15,000 - $19,999",1958,1606,352,4,3,1,6,3,3,597,510,87
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 20,000 - $24,999",2412,2035,377,6,6,,1,1,,617,539,78
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 25,000 - $29,999",6143,4940,1203,24,18,6,12,6,6,1104,945,159
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 30,000 - $34,999",3079,1544,1535,19,11,8,8,4,4,710,362,348
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 35,000 - $37,499",344,224,120,2,,2,,,,28,17,11
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 37,500 - $39,999",134,87,47,,,,,,,5,4,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 40,000 - $44,999",561,434,127,5,2,3,4,3,1,113,104,9
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 45,000 - $49,999",144,97,47,,,,,,,23,15,8
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 50,000 - $59,999",205,158,47,,,,,,,31,21,10
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 60,000 - $69,999",73,46,27,,,,,,,11,10,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 70,000 - $84,999",45,31,14,2,,2,,,,5,4,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$ 85,000 - $99,999",90,48,42,2,,2,,,,22,17,5
Le Groupe de Sécurité Garda Inc,2009,Full-Time,National,Canada,5616,Investigation and Security Services,"$100,000 and over",26,21,5,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,,,Overall,4599,3234,1365,5,5,,3,2,1,1503,1143,360
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"Under $15,000",18,12,6,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 15,000 - $19,999",888,755,133,,,,,,,383,327,56
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 20,000 - $24,999",1322,1094,228,3,3,,1,1,,521,453,68
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 25,000 - $29,999",711,522,189,,,,1,1,,241,185,56
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 30,000 - $34,999",1280,564,716,2,2,,1,,1,296,132,164
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 35,000 - $37,499",89,65,24,,,,,,,9,6,3
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 37,500 - $39,999",25,18,7,,,,,,,3,3,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 40,000 - $44,999",32,22,10,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 45,000 - $49,999",49,36,13,,,,,,,12,7,5
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 50,000 - $59,999",134,105,29,,,,,,,28,20,8
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 60,000 - $69,999",31,24,7,,,,,,,8,8,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 70,000 - $84,999",6,5,1,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$ 85,000 - $99,999",7,5,2,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Ontario,5616,Investigation and Security Services,"$100,000 and over",7,7,,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,,,Overall,7278,5887,1391,23,18,5,9,5,4,994,869,125
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"Under $15,000",3,3,,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 15,000 - $19,999",194,163,31,,,,,,,16,16,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 20,000 - $24,999",766,646,120,,,,,,,16,13,3
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 25,000 - $29,999",5179,4275,904,23,18,5,9,5,4,827,739,88
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 30,000 - $34,999",762,516,246,,,,,,,121,93,28
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 35,000 - $37,499",97,73,24,,,,,,,4,1,3
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 37,500 - $39,999",54,39,15,,,,,,,1,,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 40,000 - $44,999",67,55,12,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 45,000 - $49,999",60,47,13,,,,,,,5,4,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 50,000 - $59,999",38,29,9,,,,,,,1,,1
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 60,000 - $69,999",20,14,6,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 70,000 - $84,999",18,12,6,,,,,,,1,1,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$ 85,000 - $99,999",6,4,2,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Québec,5616,Investigation and Security Services,"$100,000 and over",14,11,3,,,,,,,,,
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Manitoba,,,Overall,374,313,61,3,3,,1,,1,46,43,3
Le Groupe de Sécurité Garda Inc,2009,Full-Time,Provincial,Manitoba,5616,Investigation and Security Services,"Under $15,000",1,1,,,,,,,,,,
